Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2018_PWBNH_8760_1,SMC/129/2018/5 Dated 27th September 2018_TMC- R1,"Repair and Renovation works for Tezpur Medical College and Hospital, Tezpur Under SOPD-ODS (TNEIF) for the FY 2018-19","Repair and Renovation works for Tezpur Medical College and Hospital, Tezpur Under SOPD-ODS (TNEIF) for the FY 2018-19",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,29-Sep-2018 04:00 PM,06-Oct-2018 02:00 PM ,180.0,No ,No,Offline,11-Oct-2018 02:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Tezpur,784001.0,2.0,"3,17,36,690",Art E Mide Construction Private Limited,31692084.0,Rejected-AOC,06-Nov-2019,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2019_HB_12985_1,CJD/2019/1434 DTD 03/06/2019,Supply of non dieatery articles for Central jail Dibrugarh for the financial year 2019-20,Supply of non dieatery articles for Central jail Dibrugarh for the financial year 2019-20,Goods,Open Tender,Supply,Miscellaneous Goods,No,No,NA ,07-Jun-2019 03:00 PM,NA ,90.0,No ,No,Offline,25-Jun-2019 02:30 PM,Home B||Assam Prison Headquarters||Central Jail-Dibrugarh,"Central Jail, Dibrugarh",786001.0,2.0,0.0,RANJIT BARUAH,1418430.0,Rejected-Finance,05-Nov-2019,AOC,Home B||Assam Prison Headquarters||Central Jail-Dibrugarh
2018_NHM_9076_1,NHM-32017/24/2018/Con-NHM/51,Construction of PHC Assam Type including Residential Quarter Doctors Quarter 1 Unit and Nurses Quarter 2 Units at 15 nos of ATC Garden in Assam under NHM Assam,Construction of PHC Assam Type including Residential Quarter Doctors Quarter 1 Unit and Nurses Quarter 2 Units at 15 nos of ATC Garden in Assam under NHM Assam,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,16-Oct-2018 09:00 AM,NA ,180.0,No ,No,Offline,24-Oct-2018 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Loongsoon TE in Nagaon,782135.0,2.0,"1,37,50,000",biswajit banik,13750000.0,Accepted-AOC,13-Nov-2019,AOC,National Health Mission||State Programme Management Unit - NHM
2019_NHM_12216_1,NHM/C-CW/CHC/16-17/3233/16/pt/,Construction of Community Health Centre Model Hospital including Residential Quarters at Baulipukhuri under Nazira LAC in Sivasagar District on Two Bid System on Turn Key Basis.,Construction of Community Health Centre Model Hospital including Residential Quarters at Baulipukhuri under Nazira LAC in Sivasagar District on Two Bid System on Turn Key Basis.,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,23-Feb-2019 01:00 PM,NA ,180.0,No ,No,Offline,12-Apr-2019 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Baulipukhuri in Sivasagar Dist.,785684.0,2.0,"6,53,59,147",Bipin Hazarika,58000000.0,Accepted-AOC,14-Nov-2019,AOC,National Health Mission||State Programme Management Unit - NHM
2017_APDCL_3621_1,APDCL/DDUGJY/II/XII/REDB-DHB,DDU/II/XII/REDB/DHB (Re-tender),Rural Electrification works (REDB) in Dhubri Dist. in Assam under DDUGJY.,Works,Open Tender,Turn-key,Electrical Works,No,No,NA ,23-Oct-2017 06:55 PM,01-Nov-2017 12:30 PM ,180.0,No ,No,Offline,10-Nov-2017 11:00 AM,Assam Power Distribution Company Ltd||CGM(Rural Electrification) - APDCL,Dhubri,783301.0,2.0,"8,16,00,000",NK POWER AND INFRASTRUCTURE PRIVATE LIMITED,73412905.0,Rejected-AOC,08-Nov-2019,AOC,Assam Power Distribution Company Ltd||CGM(Rural Electrification) - APDCL
2019_NHM_12707_1,NHM-32012/11/2018/108,Upgradation of existing Tamulpur BPHC to SDCH in Baksa District under NHM on Turn Key Basis,Upgradation of existing Tamulpur BPHC to SDCH in Baksa District under NHM on Turn Key Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,22-Mar-2019 09:00 AM,NA ,225.0,No ,No,Offline,12-Apr-2019 04:00 PM,National Health Mission||State Programme Management Unit - NHM,Tamulpur BPHC in Baksa District,781367.0,2.0,"14,04,27,737",M/S MAYUR TALUKDAR,139900000.0,Accepted-AOC,14-Nov-2019,AOC,National Health Mission||State Programme Management Unit - NHM
2019_PWD_13348_4,DRC-XIII/16/98/NIT/TSK/118,TSRD/SOPD(G)/2019-20/Old NH-37/Gr-IV,"Improvement of Old NH-37 from Tinsukia Bye pass at Govindapur to Makum ROB (Ch. 9000.00m to Ch.12800.00m) under SOPD(G) for the year 2019 - 20 under PWD Tinsukia State Road Division, Tinsukia. Group-IV (Ch.9000.00m to Ch.12800.00m)",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,26-Jun-2019 04:00 PM,NA ,90.0,No ,No,Offline,02-Jul-2019 11:00 AM,Public Works Roads Department,Tinsukia,786125.0,2.0,"1,96,85,000",Nurul Amin,19679494.0,Rejected-AOC,29-Nov-2019,AOC,Public Works Roads Department
2019_NHM_12797_4,NHM/CCW/Labor room Laqshya/3839/18/75,Upgradation of Labor room as per Laqshya Guideline at 116 nos of Health Institution Group D 4 nos in Cachar District,Upgradation of Labor room as per Laqshya Guideline at 116 nos of Health Institution Group D 4 nos in Cachar District,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,01-May-2019 04:00 PM,NA ,225.0,No ,No,Offline,29-May-2019 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Cachar,788001.0,2.0,"19,67,270",BAHARUL ISLAM BARBHUIYA,1866023.0,Not Admitted-Fee/PreQual/Technical,07-Nov-2019,AOC,National Health Mission||State Programme Management Unit - NHM
2019_PWD_12071_2,DRC XIII/16/98/NIT/TSK/ 97,TSRD/Tea Garden/SOPD-ODS/2018-19,Improvement of internal roads of Baghjan TE under SOPD(ODS) for the year 2018-19 under PWD Tinsukia State Road Division,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,25-Feb-2019 10:00 AM,NA ,180.0,No ,No,Offline,12-Mar-2019 11:00 AM,Public Works Roads Department,Tinsukia,786125.0,2.0,"1,00,00,000",Upper Assam Associates,9699900.0,Rejected-AOC,29-Nov-2019,AOC,Public Works Roads Department
2019_BTC_14347_1,71/NIT/InfraDev/BTC/2019-20/06,"Raising of low site by earth filling of the proposed residential of BTC Secretariat, Kokrajhar under Grants to BTC for Infrastructure Development for the year 2019-20.","Raising of low site by earth filling of the proposed residential of BTC Secretariat, Kokrajhar under Grants to BTC for Infrastructure Development for the year 2019-20. Package No. TN No.48_01",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,04-Oct-2019 05:15 PM,NA ,180.0,No ,No,Offline,22-Oct-2019 02:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,"BTC Secretariat, Kokrajhar",783370.0,2.0,"1,89,16,000",MRS. SANGRILA BRAHMA,18915214.5,Rejected-AOC,06-Nov-2019,AOC,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
