Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2017_CD_3286_1,AWC.Engg.459/2016/NABARD/ RIDF-XXI/182,"Renovation and up gradation of Warehousing facilities under the scheme of NABARD s RIDF XXI at TEA TOWNSHIP WARE HOUSE COMPLEX, AMINGAON.","Renovation and up gradation of Warehousing facilities under the scheme of NABARD s RIDF XXI at TEA TOWNSHIP WARE HOUSE COMPLEX, AMINGAON.",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,25-Sep-2017 02:00 PM,03-Oct-2017 11:30 AM ,180.0,No ,No,Offline,05-Oct-2017 11:00 AM,Cooperation Department||Assam State Warehousing Corporation,Amingaon,781031.0,2.0,"5,28,19,043",Ms Ansari & Co,45863151.98,Rejected-AOC,24-Jan-2018,AOC,Cooperation Department||Assam State Warehousing Corporation
2018_ID_5276_1,01(TSP)/2017-18,Remodelling of Chiringkhat MDTW I/S (Point No. 8) under TSP for te year 2017-18,"Repairing of PVC Underground Distribution System, HT Line, Control Panel Board and installation of Pump set",Works,Open Tender,Percentage,Civil Works,No,No,NA ,25-Jan-2018 03:15 PM,NA ,180.0,No ,No,Offline,02-Feb-2018 03:00 PM,Irrigation Department,Chiringkhat,786602.0,2.0,"20,75,000",M/s GEE KAY CONSTRUCTION,2075000.0,Rejected-Finance,13-Feb-2018,AOC,Irrigation Department
2017_ID_4571_28,CMD/CAD/LA/T/7/2016/29,Construction of Field Channel,Brick Lined and Earthen F C,Works,Open Tender,Percentage,Civil Works,No,No,NA ,21-Dec-2017 05:00 PM,NA ,180.0,No ,No,Offline,08-Jan-2018 03:00 PM,Irrigation Department,"Udalguri, Bhairabkundo",784509.0,2.0,"58,05,000",abul kalam Azad,,Rejected-AOC,,AOC,Irrigation Department
2017_SCD_4474_1,TENDER-I/EP/2017-18/6975 dated 16.12.2017,Wetland Dev. Cum Beautification scheme in the Bank of Moridhansiri (Garuchara Beel) morongi,"Wetland Dev. Cum Beautification scheme in the Bank of Moridhansiri (Garuchara Beel), Morongi",Works,Open Tender,Works,Civil Works,No,No,NA ,18-Dec-2017 03:00 PM,NA ,180.0,No ,No,Offline,26-Dec-2017 03:00 PM,Soil Conservation Department,As per the Bid Document,781005.0,2.0,"98,00,000",Dpankar Bora,8820000.0,Rejected-AOC,15-Feb-2018,AOC,Soil Conservation Department
2017_ID_2727_1,No.DDP/VI/11/2017/1 Dt.07/07/2017,DIFFERENT WORKS UNDER DHANSIRI IRRIGATION PROJECT UNDER NABARD LTIF UNDER DHANSIRI PROJECT WEIR DIVISION IRRIGATION BHAIRABKUNDA DHANSIRI PROJECT CANAL I DIVISION UDALGURI DHANSIRI PROJECT CANAL II DIVISION UDALGURI group 12,Reshaping Regrading including connecting missing links of canal K2B3M from ch 360m 7830m including construction of RCC slab culvert at ch4400 6000m Reshaping Regrading works at ch 3000m to 8200m connection of missing links at various ch,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,14-Jul-2017 01:00 PM,NA ,180.0,No ,No,Offline,24-Jul-2017 03:00 PM,Irrigation Department||Chief Engineer(Major)-Irrigation Dept,Dhansiri,784509.0,2.0,"2,38,85,100",FIROJ ALI,21451300.0,Rejected-Finance,08-Feb-2018,AOC,Irrigation Department||Chief Engineer(Major)-Irrigation Dept
2017_ID_2731_1,No.DDP/VI/11/2017/1 Dt.07/07/2017,DIFFERENT WORKS UNDER DHANSIRI IRRIGATION PROJECT UNDER NABARD LTIF UNDER DHANSIRI PROJECT WEIR DIVISION IRRIGATION BHAIRABKUNDA DHANSIRI PROJECT CANAL I DIVISION UDALGURI DHANSIRI PROJECT CANAL II DIVISION UDALGURI GROUP 16,Reshaping Regrading of main canal from ch 10342m 10550m including restoration of old CC lining works at various reaches from ch 0m 10850m of B2M canal,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,14-Jul-2017 01:00 PM,NA ,180.0,No ,No,Offline,24-Jul-2017 03:00 PM,Irrigation Department||Chief Engineer(Major)-Irrigation Dept,Dhansiri,784509.0,2.0,"1,41,01,800",Abong Brahma,4512700.0,Not Admitted-Fee/PreQual/Technical,22-Feb-2018,AOC,Irrigation Department||Chief Engineer(Major)-Irrigation Dept
2017_ID_2725_1,No.DDP/VI/11/2017/1 Dt.07/07/2017,DIFFERENT WORKS UNDER DHANSIRI IRRIGATION PROJECT UNDER NABARD LTIF UNDER DHANSIRI PROJECT WEIR DIVISION IRRIGATION BHAIRABKUNDA DHANSIRI PROJECT CANAL I DIVISION UDALGURI DHANSIRI PROJECT CANAL II DIVISION UDALGURI GROUP 10,Construction of Aqueduct at ch 5593m of D3B1M canal,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,14-Jul-2017 01:00 PM,NA ,180.0,No ,No,Offline,24-Jul-2017 03:00 PM,Irrigation Department||Chief Engineer(Major)-Irrigation Dept,Dhansiri,784509.0,2.0,"3,17,38,500",ASHOK KUMAR BAJAJ,28564800.0,Rejected-Finance,08-Feb-2018,AOC,Irrigation Department||Chief Engineer(Major)-Irrigation Dept
2017_ID_2734_1,No.DDP/VI/11/2017/1 Dt.07/07/2017,DIFFERENT WORKS UNDER DHANSIRI IRRIGATION PROJECT UNDER NABARD LTIF UNDER DHANSIRI PROJECT WEIR DIVISION IRRIGATION BHAIRABKUNDA DHANSIRI PROJECT CANAL I DIVISION UDALGURI DHANSIRI PROJECT CANAL II DIVISION UDALGURI GROUP 18,Reshaping Regrading at various reaches at ch 0m 4700m Construction Restoration of HPCD at ch 2830m 3000m including repairing of aqueduct at ch 3102m of DiB1M canal Reshaping and regrading at various reaches at ch 0m 1463m and Restoration etc,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,14-Jul-2017 02:00 PM,NA ,180.0,No ,No,Offline,24-Jul-2017 03:00 PM,Irrigation Department||Chief Engineer(Major)-Irrigation Dept,Dhansiri,784509.0,2.0,"2,64,56,600",BARAK ENTERPRISE,,Not Admitted-Fee/PreQual/Technical,,AOC,Irrigation Department||Chief Engineer(Major)-Irrigation Dept
2017_BTCWR_3960_1,AddlCE/KZ/WR/WAcctt/101/1801-A dt.15.11.17,Protection of Choto-Mozabari village from the erosion of river Champamati under S.O.P.D. B.T.C. for 2017-18 (Ph-I),Protection of Choto-Mozabari village from the erosion of river Champamati under S.O.P.D. B.T.C. for 2017-18 (Ph-I),Works,Open Tender,Item Rate,Civil Works,No,No,NA ,20-Nov-2017 10:00 AM,NA ,180.0,No ,No,Offline,11-Dec-2017 04:30 PM,Bodoland Territorial Council-WRD,"Choto Mazabari, Chirang",783375.0,2.0,"44,51,050",Raju Daimary,4449810.0,Accepted-AOC,17-Feb-2018,AOC,Bodoland Territorial Council-WRD
2018_PWD_4939_1,XXVIII/691/11404,ARMFJRRD07,Repair and Maintenance of Borera CT Road,Works,Open Tender,Item Wise,Civil Works – Roads,No,No,NA ,24-Jan-2018 11:00 AM,NA ,90.0,No ,No,Offline,09-Feb-2018 01:00 PM,Public Works Roads Department,TITABOR,785630.0,2.0,"33,99,686",Lakhyajit Hazarika,3399686.0,Rejected-Finance,19-Feb-2018,AOC,Public Works Roads Department
