Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2020_PWBNH_18699_1,Tea Garden-57 (RT),Construction of Model High School for Tea Garden Areas in Assam at i) Namsang T.E ii) Dilli T.E.,Construction of Model High School for Tea Garden Areas in Assam at i) Namsang T.E ii) Dilli T.E.,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,17-Sep-2020 09:00 AM,18-Sep-2020 11:00 AM ,180.0,No ,No,Offline,22-Sep-2020 02:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Dibrugarh,786001.0,2.0,"2,10,77,727",North East Plantations & Commercial Pvt Ltd,26345682.0,Accepted-AOC,18-Mar-2021,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2020_PWBNH_18938_1,SMC/113/2020/ 2 National Data Centre,Establishment of National Data Centre in North Eastern Region at Guwahat. (Construction of Boundary wall and earth filling work including Entrance gate),Establishment of National Data Centre in North Eastern Region at Guwahat. (Construction of Boundary wall and earth filling work including Entrance gate),Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,13-Oct-2020 06:00 PM,19-Oct-2020 11:00 AM ,180.0,No ,No,Offline,03-Nov-2020 04:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Kamrup,781001.0,2.0,"1,35,55,811",GOURAV KUMAR ROY,11386289.0,Rejected-Technical,22-Mar-2021,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2020_PWD_19035_1,SE/NRC/TB/NIT/44/2019-20/97,Reconstruction of Morigaon Lawbhurunga Kuhtoli,Reconstruction of Morigaon Lawbhurunga Kuhtoli,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,21-Oct-2020 10:00 AM,NA ,180.0,No ,No,Offline,02-Nov-2020 11:00 AM,Public Works Roads Department||CE PWD(R) - PWD,Laharighat,782127.0,2.0,"78,74,000",ANIL KUMAR JAIN,7086600.0,Rejected-Finance,26-Mar-2021,AOC,Public Works Roads Department||CE PWD(R) - PWD
2020_CD_16081_1,HF/ENGG-3354/19-20/92,"Construction and Renovation work of B P Chaliha College, Nagarbera, Kamrup under RUSA","Construction and Renovation work of B P Chaliha College, Nagarbera, Kamrup under RUSA",Works,Open Tender,Item Wise,Civil Works,No,No,NA ,25-Jan-2020 05:45 PM,28-Jan-2020 12:00 PM ,180.0,No ,No,Offline,03-Feb-2020 11:00 AM,Cooperation Department||Assam State Co-operative Housing Federation Ltd.(HOUSEFED),Nagarbera,781127.0,2.0,"1,43,38,743",MD Hanif Uddin Ahmed,15270388.0,Accepted-AOC,12-Mar-2021,AOC,Cooperation Department||Assam State Co-operative Housing Federation Ltd.(HOUSEFED)
2019_CD_14810_1,HF/ENGG-3354/19-20/47,"Construction and Renovation of RG Baruah College, Guwahati, Kamrup","Construction and Renovation of RG Baruah College, Guwahati, Kamrup",Works,Open Tender,Item Wise,Civil Works,No,No,NA ,18-Nov-2019 05:20 PM,20-Nov-2019 12:00 PM ,180.0,No ,No,Offline,27-Nov-2019 11:00 AM,Cooperation Department||Assam State Co-operative Housing Federation Ltd.(HOUSEFED),"RG Baruah College, Guwahati, Kamrup",781009.0,2.0,"1,44,30,132",SWAPAN KUMAR MEDHI,15435293.0,Rejected-AOC,16-Mar-2021,AOC,Cooperation Department||Assam State Co-operative Housing Federation Ltd.(HOUSEFED)
2020_PWD_19408_4,SE/JRC/SOPD(G)/3285,"Construction of Dharampathar No 2 Road (from Ch.700.00m to Ch 2400.00m) excl. Bridge gap under SOPD-G for the year 2020-21 under PWD Charaideo District Territorial Road Division, Sonari LAC. Pkg.No. SOPD-G/2020-21/CDTRD/SNI/04","Construction of Dharampathar No 2 Road (from Ch.700.00m to Ch 2400.00m) excl. Bridge gap under SOPD-G for the year 2020-21 under PWD Charaideo District Territorial Road Division, Sonari LAC. Pkg.No. SOPD-G/2020-21/CDTRD/SNI/04",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,26-Nov-2020 10:00 AM,NA ,180.0,No ,No,Offline,14-Dec-2020 01:00 PM,Public Works Roads Department,Charaideo,785690.0,2.0,"1,63,78,993",Kaniska Gogoi,15560043.0,Rejected-AOC,20-Mar-2021,AOC,Public Works Roads Department
2021_PWD_20217_13,CE/DEV/TB/93/2020-21/33,"SOPD_G_20_21_59 Improvement of Bakulia Rajapathar road at Terang Arong to Rajpur Debosthan, L3.00 km under Bakulia Roads Division under SOPD-G for the year 2020-21, Diphu LAC","SOPD_G_20_21_59 Improvement of Bakulia Rajapathar road at Terang Arong to Rajpur Debosthan, L3.00 km under Bakulia Roads Division under SOPD-G for the year 2020-21, Diphu LAC",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,19-Jan-2021 05:00 PM,21-Jan-2021 12:00 PM ,180.0,No ,No,Offline,01-Feb-2021 02:30 PM,Public Works Roads Department,Diphu,781003.0,2.0,,Subhash Houlder,28939050.0,Rejected-AOC,25-Mar-2021,AOC,Public Works Roads Department
2020_APHC_17131_1,APHC/CS/31/2019-20_Chirang,CONSTRUCTION OF NEW CHIRANG DISTRICT JAIL,CONSTRUCTION OF NEW CHIRANG DISTRICT JAIL AT KAJALGAON,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,13-Mar-2020 02:00 PM,19-Mar-2020 02:00 PM ,120.0,No ,No,Offline,12-May-2020 02:30 PM,Assam Police Housing Corporation Ltd,Chirang District Jail at Kajalgaon,783385.0,2.0,"50,20,13,092",hitech construction,651387088.0,Accepted-AOC,09-Mar-2021,AOC,Assam Police Housing Corporation Ltd
2020_PWD_18469_1,SE/JRC/SOPD(G)/1782,"Construction of Panjan Gar Ali Road under Jorhat, Dergaon and Titabar Territorial Road Division under SOPD-G for the year 2020-21. Titabor LAC. Pkg. No. SOPD(G)/JDTTRD/TIT/01","Construction of Panjan Gar Ali Road under Jorhat, Dergaon and Titabar Territorial Road Division under SOPD-G for the year 2020-21. Titabor LAC. Pkg. No. SOPD(G)/JDTTRD/TIT/01",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,21-Aug-2020 10:00 AM,NA ,180.0,No ,No,Offline,18-Sep-2020 01:00 PM,Public Works Roads Department,Jorhat,785001.0,2.0,"56,76,014",Abhinav Borbora,,Accepted-AOC,,AOC,Public Works Roads Department
2019_APHC_14053_1,APHC/CS/46/2018-19_GR-XII,Construction of Pre Engineering Building 4 Storied G plus 3 Male Barrack with WC Bath 200 persons capacity including Civil sanitary and Water Supply works Site preparation etc for Detainees of Detention Centre at Matia in Goalpara District GROUP XII,Construction of Pre Engineering Building 4 Storied G plus 3 Male Barrack with WC Bath 200 persons capacity including Civil sanitary and Water Supply works Site preparation etc for Detainees of Detention Centre at Matia in Goalpara District GROUP XII,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,06-Sep-2019 06:00 PM,10-Sep-2019 02:00 PM ,120.0,No ,No,Offline,16-Sep-2019 02:30 PM,Assam Police Housing Corporation Ltd,Matia in Goalpara District,783125.0,2.0,"1,65,65,617",Allied Construction Co.,17112912.0,Rejected-Technical,26-Mar-2021,AOC,Assam Police Housing Corporation Ltd
2019_NHM_14583_1,Essential_Surgical/18011/10,Rate Contract and supply of essential Surgicals,Rate Contract and supply of essential Surgicals,Goods,Open Tender,Item Rate,Medicines,No,No,NA ,01-Nov-2019 02:00 PM,11-Nov-2019 03:30 PM ,180.0,No ,No,Offline,08-Jan-2020 04:00 PM,National Health Mission||State Programme Management Unit - NHM,"O/o MD, NHM, Assam",781005.0,2.0,"4,00,00,00,000",AEGIS LIFESCIENCES,0.0,Accepted-AOC,17-Mar-2021,AOC,National Health Mission||State Programme Management Unit - NHM
2020_PWBNH_18694_1,Tea Garden-36 (RT),Construction of Model High School for Tea Garden Areas in Assam at Khangia T.E.,Construction of Model High School for Tea Garden Areas in Assam at Khangia T.E.,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,16-Sep-2020 06:55 PM,18-Sep-2020 11:00 AM ,180.0,No ,No,Offline,22-Sep-2020 02:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Sivasagar,785640.0,2.0,"1,05,44,863",DEBAJIT KR. DAS,,Rejected-AOC,,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2020_NHM_16827_2,NHM/C-CW/DMC/Ph-II/4073/20/9 dtd 19-02-2020,Construction of PH II Works of Diphu Medical College Girls Hostel (One Unit) G plus 2 provision under NHM on Turn Key Basis,Construction of PH II Works of Diphu Medical College Girls Hostel (One Unit) G plus 2 provision under NHM on Turn Key Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,28-Feb-2020 10:00 AM,NA ,225.0,No ,No,Offline,24-Mar-2020 11:30 AM,National Health Mission||State Programme Management Unit - NHM,BAGHMARI DIPHU,782462.0,2.0,"4,49,92,450",ANUPAM DAS,42292603.0,Not Admitted-Fee/PreQual/Technical,31-Mar-2021,AOC,National Health Mission||State Programme Management Unit - NHM
2020_HFWD_19717_2,No. SMEJ/JMCH/2471/2020/9639 Date.19/12/2020,"SUPPLY AND INSTALLATION OF EQUIPMENTS FOR MULTIDISCIPLINARY RESEARCH UNIT (MDRU) AT JORHAT MEDICAL COLLEGE AND HOSPITAL, JORHAT-ASSAM","SUPPLY AND INSTALLATION OF EQUIPMENTS (WESTERN BLOTTING EQUIPMENT WITH UPS 3KVA) FOR MULTIDISCIPLINARY RESEARCH UNIT (MDRU) AT JORHAT MEDICAL COLLEGE AND HOSPITAL, JORHAT-ASSAM",Goods,Open Tender,Supply,Machineries,No,No,NA ,21-Dec-2020 05:35 PM,24-Dec-2020 12:00 PM ,365.0,No ,No,Offline,19-Jan-2021 01:00 PM,Health and Family Welfare Department||Directorate of Medical Education-HFWD||Jorhat Medical College and Hospital-HFWD,MULTIDISCIPLINARY RESEARCH UNIT (MDRU) AT JMCH,785001.0,2.0,,Molbiogen,427999.0,Accepted-AOC,10-Mar-2021,AOC,Health and Family Welfare Department||Directorate of Medical Education-HFWD||Jorhat Medical College and Hospital-HFWD
2019_NHM_13270_1,NHM/C-CW/UPHC/3965/19/98 dated 15/06/2019,"Construction of New Kampur UPHC (Assam Type) under Kathiatoli BPHC in Nagoan District under NHM, Assam","Construction of New Kampur UPHC (Assam Type) under Kathiatoli BPHC in Nagoan District under NHM, Assam",Works,Open Tender,Turn-key,Construction Works,No,No,NA ,24-Jun-2019 12:00 PM,NA ,225.0,No ,No,Offline,16-Jul-2019 03:30 PM,National Health Mission||State Programme Management Unit - NHM,"Kampur, Nagaon BPHC",782426.0,2.0,"1,49,65,182",biswajit banik,12495927.0,Rejected-AOC,18-Mar-2021,AOC,National Health Mission||State Programme Management Unit - NHM
2019_APDCL_13533_1,APDCL/RAPDRP/SMS GATEWAY/T_78/415,APPOINTMENT OF SMS GATEWAY SERVICES PROVIDER,APPOINTMENT OF SMS GATEWAY SERVICES PROVIDER,Services,Open Tender,Turn-key,Miscellaneous Services,No,No,NA ,15-Jul-2019 04:00 PM,22-Jul-2019 02:00 PM ,180.0,No ,No,Offline,06-Aug-2019 02:00 PM,Assam Power Distribution Company Ltd||CGM(PP and D) - APDCL,Guwahati,781001.0,2.0,0.0,Tubelight Communications Limited,9.85,Rejected-Finance,16-Oct-2019,AOC,Assam Power Distribution Company Ltd||CGM(PP and D) - APDCL
