Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2017_HD_3224_1,No. CG. (Q) 11/2017-18/78 Date 8th Sep 17,SUPPLY OF DRY-RATION COMMODITIES,SUPPLY OF DRY-RATION COMMODITIES,Goods,Open Tender,Item Rate,Food Products,No,No,NA ,14-Sep-2017 04:00 PM,21-Sep-2017 02:00 PM ,180.0,No ,No,Offline,09-Oct-2017 03:30 PM,Assam Home Guards and Civil Defence Organization||Director General of Civil Defence and Commandant General of Home Guards,as per bidding document,781028.0,2.0,0.0,MEDIA UNLIMITED,,Rejected-AOC,,AOC,Assam Home Guards and Civil Defence Organization||Director General of Civil Defence and Commandant General of Home Guards
2017_PWD_3795_1,DRC-XIII/16/98/NIT/DIB/88,DRRD/SCSP/DBR-1,Const of Natungaon Road (Chiring Takelagaon From Ch. 0.00 m to Ch.400.00 m)( Const of C.C. Drain and providing ICBP) under SCSP for the year 2017-18 under PWD Dibrugarh Rural Road Division under Dibrugarh LAC,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,15-Nov-2017 11:00 AM,NA ,90.0,No ,No,Offline,22-Nov-2017 11:00 AM,Public Works Roads Department,Dibrugarh,786001.0,2.0,"38,84,000",M/S S.M.M.L. Enterprise,3882275.0,Accepted-AOC,21-Dec-2017,AOC,Public Works Roads Department
2017_PWD_3418_1,GLP/RRD/37/36/ARMF/40,Repairs and maintenance of Darrangiri Nandeswar Road (Br.approach RCC Br no 10/1) and repairs and maintenance of Darrangiri-Nandeswar Road under ARMF (Batch-II) for the year 2016-17,As per tender documents,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,20-Oct-2017 10:00 AM,NA ,90.0,No ,No,Offline,31-Oct-2017 11:00 AM,Public Works Roads Department,In Goalpara District,783121.0,2.0,"58,95,000",Dharmeswar Kachari,5499061.0,Accepted-AOC,14-Dec-2017,AOC,Public Works Roads Department
2017_FESA_3025_1,F and ES/PS/2003/103/Pt-IV/4639 Dated 25.08.2017,Supply of 10(Ten) Nos. HDPE Rescue Boat,Supply of 10(Ten) Nos. HDPE Rescue Boat,Works,Open Tender,Supply,Composite Works,No,No,NA ,28-Aug-2017 05:00 PM,NA ,365.0,No ,No,Offline,19-Sep-2017 11:00 AM,Director- Fire and Emergency Services-Assam,Guwahati,781001.0,2.0,"80,00,000",Litmus Marine,7990500.0,Accepted-AOC,19-Dec-2017,AOC,Director- Fire and Emergency Services-Assam
2017_GHC_3127_1,1812(T6)/PMP,"Supply, installation and maintenance of approximately 26 nos. of Information KIOSK Machines in various Court complexes of Assam under the eCourts Project","Supply, installation and maintenance of approximately 26 nos. of Information KIOSK Machines in various Court complexes of Assam under the eCourts Project",Goods,Open Tender,Supply,Computer- H/W,No,No,NA ,04-Sep-2017 10:00 AM,16-Sep-2017 11:30 AM ,180.0,No ,No,Offline,23-Oct-2017 03:00 PM,Gauhati High Court - Guwahati,Across Judicial Districts of Assam,781001.0,4.0,0.0,Accel Frontline Limited,,Rejected-AOC,18-Dec-2017,AOC,Gauhati High Court - Guwahati
2017_PWD_4136_1,DRC-XIII/16/98/NIT/DIB/94,DRRD/SCSP/MN-1,Const of Dehing Than Road by C.C. Paver Block ( Ch. 0.00 m to Ch.1000.00 m) in Dibrugarh Rural Road Division under SCSP for 2017-18 under Moran LAC,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,07-Dec-2017 11:00 AM,NA ,90.0,No ,No,Offline,14-Dec-2017 11:00 AM,Public Works Roads Department,Dibrugarh Moran,786001.0,2.0,"66,51,000",M/S Subanshree Enterprise,6650916.0,Accepted-AOC,28-Dec-2017,AOC,Public Works Roads Department
2017_ID_2818_1,NIT NO.01(AIBP)2017-18 Date 27.07.2017,Chotakondoli Flow IScheme_Balance work of Head work_approach road_Diversion Channel_Constn of Guide bund_River Training work at US _DS of HW_Afflux bund_DS protection embankment etc _under AIBP for the year 2009_10,Balance work of Head work_approach road_Diversion Channel_Constn of Guide bund_River Training work at US _DS of HW_Afflux bund_DS protection embankment etc,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,28-Jul-2017 02:00 PM,NA ,180.0,No ,No,Offline,10-Aug-2017 03:00 PM,Irrigation Department||Chief Engineer(Major)-Irrigation Dept,Nagaon,782001.0,2.0,"2,44,39,400",Biswanath Marketing Enterprise,21995460.0,Rejected-Finance,11-Dec-2017,AOC,Irrigation Department||Chief Engineer(Major)-Irrigation Dept
2017_GHC_3134_1,1812(T4)/PMP,"Supply, installation and maintenance of approximately 68 nos. of 2 KVA Online UPS with 120 minutes backup for Network/Server Room in various Court complexes of Assam under the eCourts Project","Supply, installation and maintenance of approximately 68 nos. of 2 KVA Online UPS with 120 minutes backup for Network/Server Room in various Court complexes of Assam under the eCourts Project",Goods,Open Tender,Supply,Computer- H/W,No,No,NA ,04-Sep-2017 10:00 AM,15-Sep-2017 11:00 AM ,180.0,No ,No,Offline,24-Oct-2017 11:00 AM,Gauhati High Court - Guwahati,Across Judicial Districts of Assam,781001.0,4.0,0.0,ADVANTAGE,5392319.66,Rejected-Technical,18-Dec-2017,AOC,Gauhati High Court - Guwahati
2017_PWD_3416_2,GLP/RRD/37/ARMF/39,Reapirs and maintenance of SPT Br no 2/1 on Bherbheri to Agia Jogna Rajbongshipara Rd under ARMF (Batch-II) for the year 2016-17,As per Bid Documents,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,20-Oct-2017 10:00 AM,NA ,90.0,No ,No,Offline,31-Oct-2017 11:00 AM,Public Works Roads Department,In Goalpara District,783121.0,2.0,"50,00,000",Sri Krishna Prasad Sing,5000000.0,Rejected-AOC,21-Nov-2017,AOC,Public Works Roads Department
2017_GHC_3126_1,1812(T7)/PMP,"Supply, installation and maintenance of approximately 350 Nos. of i5 Desktop Computers in various Court complexes of Assam under the eCourts Project","Supply, installation and maintenance of approximately 350 Nos. of i5 Desktop Computers in various Court complexes of Assam under the eCourts Project",Goods,Open Tender,Supply,Computer- H/W,No,No,NA ,04-Sep-2017 10:00 AM,14-Sep-2017 11:00 AM ,180.0,No ,No,Offline,23-Oct-2017 02:00 PM,Gauhati High Court - Guwahati,Across JUdicial Districts of Assam,781001.0,4.0,0.0,BMG Informatics Pvt Ltd,14661500.0,Rejected-Technical,18-Dec-2017,AOC,Gauhati High Court - Guwahati
