Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2018_APGCL_8707_1,APGCL/CGM(H and C)/12 of 2018-19,AMC contract for 2x50 MW KLHEP,Annual Operation and Maintenance Contract for Hydraulic Gates and Hydraulic Hoisting System on Concrete Dam of 2x50 MW Karbi Langpi Hydro Electric Project including Operation and Maintenance of Dewatering Pump installed at foundation Gallery of Dam,Works,Open Tender,Works,Civil Works,No,No,NA ,22-Sep-2018 05:00 PM,NA ,90.0,No ,No,Offline,29-Sep-2018 03:00 PM,Assam Power Generation Company Limited,Karbi Anglong,782450.0,2.0,0.0,klirdap Rongpi,271400.0,Rejected-Technical,24-Jan-2019,AOC,Assam Power Generation Company Limited
2018_ICD_9419_5,AIIDC/1940/2018 dt 5/11/2018,Construction of RCC Drain at New Industrial Area Jagiroad Dist Morigaon Gr no 5 from Ch 85 mt to 170 mt,Construction of RCC Drain at New Industrial Area Jagiroad Dist Morigaon Gr no 5 from Ch 85 mt to 170 mt,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,08-Nov-2018 11:00 AM,NA ,180.0,No ,No,Offline,22-Nov-2018 03:00 PM,Industries and Commerce Department||Assam Industrial Infrastructure Development Corporation,Jagiroad,782410.0,1.0,"14,83,930",Dochania and Company Private Limited,1058445.0,Rejected-Finance,05-Jan-2019,AOC,Industries and Commerce Department||Assam Industrial Infrastructure Development Corporation
2018_APGCL_8152_8,APGCL/CGM(H and C)/07 of 2018-19,Jungle Clearance at 80 MW proposed Solar Power Project Group-E2,Jungle Clearance at 80 MW proposed Solar Power Project Group-E2,Works,Open Tender,Works,Civil Works,No,No,NA ,09-Aug-2018 09:00 AM,NA ,90.0,No ,No,Offline,24-Aug-2018 11:30 AM,Assam Power Generation Company Limited,Amguri,785683.0,2.0,"25,91,975",ARUN JYOTI SAIKIA,2332782.83,Rejected-Technical,07-Nov-2018,AOC,Assam Power Generation Company Limited
2018_PWBNH_10706_1,CS/SE(B-I)/987/2018-19/3839-45 dtd.21-12-2018,Upgradation of B P Chaliha Swimming Pool as covered with heating facility at R G Barua Sports Complex Nehru Stadium Ulubari Guwahati 7 under SOPD Scheme Construction of Shed over pool in Iron Structure,Upgradation of B P Chaliha Swimming Pool as covered with heating facility at R G Barua Sports Complex Nehru Stadium Ulubari Guwahati 7 under SOPD Scheme Construction of Shed over pool in Iron Structure,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,27-Dec-2018 02:00 PM,28-Dec-2018 11:00 AM ,180.0,No ,No,Offline,02-Jan-2019 11:00 AM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-1 - PWBNH,Ulubari in Kamrup(M) District,781007.0,2.0,"76,35,392",SURAJT BORAH,8110392.0,Rejected-Technical,25-Jan-2019,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-1 - PWBNH
2018_NHM_8159_1,NPCB/Spectacles/01/17-18/12440,e TENDER FOR ENTERING INTO RATE CONTRACT FOR SUPPLY OF SPECTACLES,E TENDER FOR ENTERING INTO RATE CONTRACT FOR SUPPLY OF SPECTACLES,Goods,Open Tender,Supply,Miscellaneous Goods,No,No,NA ,09-Aug-2018 03:00 PM,16-Aug-2018 03:30 PM ,90.0,No ,No,Offline,10-Sep-2018 06:00 PM,National Health Mission||State Programme Management Unit - NHM,"O/o MD, NHM, Assam",781005.0,2.0,"4,45,00,000",GAJRAJ ENTERPRISE,11960430.0,Rejected-Finance,10-Jan-2019,AOC,National Health Mission||State Programme Management Unit - NHM
2018_PWBNH_6918_1,SE/TB/TEN/38/2017-18/87 Dt.05.04.2018,"Construction of additional Assam Type Barrack for 50 inmates at District Jail, Dhemaji","Construction of additional Assam Type Barrack for 50 inmates at District Jail, Dhemaji",Works,Open Tender,Item Rate,Composite Works,No,No,NA ,20-Apr-2018 05:00 PM,23-Apr-2018 12:00 PM ,180.0,No ,No,Offline,27-Apr-2018 03:05 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Tezpur Circle - PWBNH,Dhemaji,787057.0,2.0,"34,43,013",BINAY BHUYAN,3661846.0,Accepted-AOC,03-Jan-2019,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Tezpur Circle - PWBNH
2018_BoTC_10371_1,118 OF 2018-19,Construction/Vertical extension of 1st Floor Office Building,"Construction/Vertical extension of 1st Floor Office Building of the Joint Director and the Deputy Director of Economics and Statistics, Kokrajhar Bagisha Kokrajhar, BTC, including furniture ans fixture under Economics and Statistics Deptt BTC",Works,Open Tender,Works,Civil Works,No,No,NA ,11-Dec-2018 11:00 AM,NA ,180.0,No ,No,Offline,26-Dec-2018 03:30 PM,Bodoland Territorial Council||PWD-BTC,Kokrajhar Bagicha,783370.0,2.0,"53,35,571",Birkhang Basumatary,5811873.0,Accepted-AOC,10-Jan-2019,AOC,Bodoland Territorial Council||PWD-BTC
2018_BoTC_9271_1,TN-115/2,Construction of Dampur to Khutabagra Road under SOPD for the year 2018-19,Construction of Dampur to Khutabagra Road under SOPD for the year 2018-19,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,03-Nov-2018 03:00 PM,NA ,180.0,No ,No,Offline,28-Nov-2018 03:30 PM,Bodoland Territorial Council||PWD-BTC,Gauripur,783331.0,2.0,"1,14,54,052",Deepak Sharma,12999800.04,Accepted-AOC,03-Jan-2019,AOC,Bodoland Territorial Council||PWD-BTC
2017_PWBNH_2256_1,SE/TB/TEN/29/2016-17/131 Dt. 11.05.2017,Construction of Brick boundary wall at back and right side of Judicial officer quarter and staff quarter campus at Lower Judicial Court Dhakuakhana District Lakhimpur,Construction of Brick boundary wall at back and right side of Judicial officer quarter and staff quarter campus at Lower Judicial Court Dhakuakhana District Lakhimpur,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,17-May-2017 02:00 PM,19-May-2017 12:00 PM ,180.0,No ,No,Offline,25-May-2017 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Tezpur Circle - PWBNH,Dhakuakhana,787055.0,2.0,"26,62,200",Kinaram Bhuyan,2659553.0,Rejected-AOC,03-Jan-2019,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Tezpur Circle - PWBNH
2017_PWBNH_2257_1,SE/TB/TEN/31/2016-17/140 Dt. 11.05.2017,Balance work for Construction of Veterinary Hospital Complex at Bhakatpara under RIDF XVIII Package No. 65 Darrang Assam,Balance work for Construction of Veterinary Hospital Complex at Bhakatpara under RIDF XVIII Package No. 65 Darrang Assam,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,17-May-2017 12:00 PM,19-May-2017 12:00 PM ,180.0,No ,No,Offline,25-May-2017 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Tezpur Circle - PWBNH,BhakatparaDarrang,784190.0,2.0,"35,04,295",Md Afzal Ali,3504295.0,Accepted-AOC,03-Jan-2019,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Tezpur Circle - PWBNH
