Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
Chief Engineer Water Resources Department,"O/O Chief Engineer Water Resources Department, Basistha, Guwahati 29",Department of Water Resources||Chief Engineer - DoWR,GOALPARA/2022-23/RIDF/I,2022_DoWR_28057_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,A/E measures of river Brahmaputra at Superivita area,A/E measures of river Brahmaputra at Superivita area,Please refer Tender documents. ,NA ,"8,07,29,508",Civil Works,NA ,Tender,180.0,100.0,GOALPARA,783101.0,NA ,NA ,NA ,Guwahati,No ,No,1.0,Fee/PreQual/Technical,.pdf,Technical documents,06-Dec-2022 06:00 PM,27-Dec-2022 03:00 PM,06-Dec-2022 06:05 PM,27-Dec-2022 02:00 PM,NA ,NA ,15-Dec-2022 10:00 AM,27-Dec-2022 02:00 PM,09-Jan-2023 12:35 PM,1.0,SBI Bank,"16,14,590",Yes,percentage,2.0%,Nil,Nil,"20,000",Nil,Nil,No,AOC,1.0,170104.0,ZED ENGINEERS,INR,72656557.13,Director Design,Internal,,Jayanta Kumar Barman,30-Jan-2023 01:21 PM,finsummary_44521.pdf (531.95 KB),Director Design,Internal,,Jayanta Kumar Barman,09-Jan-2023 12:33 PM,09-Jan-2023 12:35 PM,techsummary_44521.pdf (453.57 KB),30-Mar-2023,INR 72656557.13,100.0,Jayanta Kumar Barman,01-Apr-2023 06:38 PM,superivita.pdf (1691.00 KB),A/E measures of river Brahmaputra at Superivita area,Department of Water Resources||Chief Engineer - DoWR,2022_DoWR_28057_1,GOALPARA/2022-23/RIDF/I,A/E measures of river Brahmaputra at Superivita area,1,170626,Akhil Kumar Jain,26-Dec-2022 07:23 PM,Rejected-AOC,Not Qualified for AOC,01-Apr-2023 06:39 PM,Technical,All Bids are opened for Technical Evaluation,Jayanta Kumar Barman,03-Jan-2023 02:07 PM,,Finance,Updated CS may be prepared,Jayanta Kumar Barman,20-Jan-2023 05:22 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,168172,Ashok Kumar Agarwalla,22-Dec-2022 11:07 AM,Rejected-AOC,Not Qualified for AOC,01-Apr-2023 06:39 PM,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,168550,Ashok Kumar Jain,26-Dec-2022 06:18 PM,Rejected-AOC,Not Qualified for AOC,01-Apr-2023 06:39 PM,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,170200,GEMINI ENTERPRISE,24-Dec-2022 01:48 PM,Rejected-AOC,Not Qualified for AOC,01-Apr-2023 06:39 PM,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,170676,Jayanta Khaund,26-Dec-2022 11:10 PM,Rejected-AOC,Not Qualified for AOC,01-Apr-2023 06:39 PM,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,170280,Jayanti Contractors and Engineers Ltd.,27-Dec-2022 01:50 PM,Rejected-AOC,Not Qualified for AOC,01-Apr-2023 06:39 PM,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,170149,Jiten Kalita,27-Dec-2022 12:52 PM,Rejected-AOC,Not Qualified for AOC,01-Apr-2023 06:39 PM,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,170490,Maniraj Brahma,27-Dec-2022 12:43 PM,Rejected-AOC,Not Qualified for AOC,01-Apr-2023 06:39 PM,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,170420,M/S S.A. ENTERPRISE,27-Dec-2022 11:24 AM,Rejected-AOC,Not Qualified for AOC,01-Apr-2023 06:39 PM,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,170520,ORIENTAL ENGINEERS,26-Dec-2022 06:41 PM,Rejected-AOC,Not Qualified for AOC,01-Apr-2023 06:39 PM,,,,,,,,,,,,AOC
