S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,S.No.2,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1,173682,Chamunda Scientific and Medical Co,17-Aug-2020 07:14 PM,Accepted-AOC,Awarded to Item wise Supply order issued to firm as per actual Requirement,27-Apr-2022 11:53 AM,1.0,Revocation of Tender,Revocation of Tender,25-Aug-2020 03:54 PM,TenderRevocation.pdf ,221.66,Technical Opening,DY Director Procurement,Internal,Revised Proceeding after revocation of Tender. Kindly see the attachment.,Dalip Kumar Sharma,25-Aug-2020 05:08 PM,25-Aug-2020 05:10 PM,techsummary_58510.pdf (4433.19 KB),Technical,Successfully opened after revocation,Dalip Kumar Sharma,25-Aug-2020 04:30 PM,technical_58510.pdf,Finance,Successfully Opened,Dalip Kumar Sharma,29-Aug-2020 04:41 PM,finance_58510.pdf,BOQ Comparative Chart,Department of Health and Family Welfare||Directorate of Health and Family Welfare,2020_DFHW_39626_1,HFW-H(PROC) RTPCRT Testing Kits/2020 Dt07.08.2020,PROCUREMENT OF SARs CoV-2 sample collection and testing Kit(s),DY Director Procurement,Internal,Kindly see the attachment,Dalip Kumar Sharma,27-Nov-2020 12:39 PM,finsummary_58510.pdf (2453.21 KB),1.0,173193.0,Mylab Discovery Solutions Pvt Ltd,INR,0.0,27-Apr-2022,"INR 463,739,073",365.0,Jitender Chauhan,27-Apr-2022 11:53 AM,AOC39626.pdf (193.00 KB),Awarded to Item wise Supply order issued to firm as per actual Requirement,AOC,07-Aug-2020 05:00 PM,18-Aug-2020 01:00 PM,07-Aug-2020 05:00 PM,18-Aug-2020 11:30 AM,NA ,NA ,11-Aug-2020 06:55 PM,18-Aug-2020 11:30 AM,25-Aug-2020 05:10 PM,PROCUREMENT OF SARs CoV-2 sample collection and testing Kit(s),PROCUREMENT OF SARs CoV-2 sample collection and testing Kit(s),Please refer Tender documents. ,NA ,0.0,Medical Equipments/Waste,NA ,Rate Contract,180.0,365.0,As per tender document,171009.0,NA ,NA ,NA ,"Block No. 6, SDA Complex, Swasthya Sadan,Kasumpti",No ,No,500.0,Director Health Services Himachal Pradesh,Shimla,No,Director Health Services HP,"Directorate of Health and Family Welfare, Swasthya Sadan, Kasumpti, Block No. 6, SDA Complex, Shimla, H.P. 171009",Department of Health and Family Welfare||Directorate of Health and Family Welfare,HFW-H(PROC) RTPCRT Testing Kits/2020 Dt07.08.2020,2020_DFHW_39626_1,Yes,Open Tender,Item Wise,Goods,2.0,No,Yes,Both(Online/Offline),No,No,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,Documents Required to be uploaded as per Annexure -P6 CHECKLIST Sr no 1 to 4 OF TENDER DOCUMENT,"5,00,000",No,fixed,,Director Health Services Himachal Pradesh,Shimla,AOC
2,173051,CYGEN CONSULTANCY PRIVATE LIMITED,18-Aug-2020 11:02 AM,Rejected-Technical,Not Eligible,25-Aug-2020 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,173682.0,Chamunda Scientific and Medical Co,INR,0.0,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,Documents Required to be uploaded as per Annexure -P6 CHECKLIST Sr no 5 to 8 OF TENDER DOCUMENT,,,,,,,AOC
3,173544,GENETIX BIOTECH ASIA PVT LTD,17-Aug-2020 07:02 PM,Rejected-Finance,Item Wise Higher Amount Quoted,27-Nov-2020 12:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,173765.0,POCT Services,INR,0.0,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Documents Required to be uploaded as per Annexure -P6 CHECKLIST Sr no 9 to 12 OF TENDER DOCUMENT,,,,,,,AOC
4,173800,Imperial Life Sciences Pvt. Ltd.,17-Aug-2020 08:37 PM,Rejected-Finance,Item Wise Higher Amount Quoted,27-Nov-2020 12:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,173773.0,SD Biosensor Healthcare Pvt.Ltd.,INR,0.0,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Documents Required to be uploaded as per Annexure -P6 CHECKLIST Sr no 13 to 16 OF TENDER DOCUMENT,,,,,,,AOC
5,173782,INNVOLUTION HEALTHCARE PRIVATE LIMITED,17-Aug-2020 11:17 PM,Rejected-Technical,Not Eligible,25-Aug-2020 05:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,173839.0,Trivitron healthcare Pvt Ltd,INR,0.0,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Any other Documents required to be uploaded as per Tender Document and Terms and Conditions,,,,,,,AOC
6,173644,Labrex Biologicals,17-Aug-2020 06:48 PM,Rejected-Finance,Item Wise Higher Amount Quoted,27-Nov-2020 12:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Price Bid (BOQ),,,,,,,AOC
7,172939,Ms Meril Diagnostics Pvt Ltd,17-Aug-2020 10:49 PM,Rejected-Finance,Item Wise Higher Amount Quoted,27-Nov-2020 12:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
8,173054,M/s Royal Biotech,17-Aug-2020 06:42 PM,Rejected-Finance,Item Wise Higher Amount Quoted,27-Nov-2020 12:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
9,173193,Mylab Discovery Solutions Pvt Ltd,17-Aug-2020 04:39 PM,Accepted-AOC,Awarded to Item wise Supply order issued to firm as per actual Requirement,27-Apr-2022 11:53 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
10,173765,POCT Services,18-Aug-2020 11:07 AM,Accepted-AOC,Awarded to Item wise Supply order issued to firm as per actual Requirement,27-Apr-2022 11:53 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
