EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
"10,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Cost of tender- indicated in schedule E at Sr. No. (ii),350.0,Nil,Nil,No,"Restoration of rain damages to various roads under Paonta Sub-Division No. I, H.P.P.W.D. Paonta Sahib.","(SH- Hiring of JCB for removal of slips, Dressing of berms and construction of unlined surface drain of various roads at various RDs).",Please refer tender document ,NA ,,Civil Works - Roads,NA ,Tender,75.0,90.0,Paonta Sahib,173025.0,NA ,NA ,NA ,Paonta Sahib,No ,No,1.0,ICICI BANK,PWD,Tender/2021-22-1412-21 dated 07.06.2021,2021_PWD_48421_6,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,14-Jun-2021 04:30 PM,30-Jun-2021 11:00 AM,14-Jun-2021 05:00 PM,29-Jun-2021 05:00 PM,NA ,NA ,14-Jun-2021 05:00 PM,29-Jun-2021 05:00 PM,12-Jul-2021 11:05 AM,Executive Engineer,Executive Engineer HPPWD Division Paonta Sahib district Sirmour (HP),AOC,Er. K.L. Chaudhary,Internal,"Sh. Sanjeet Sinha DAO, Sh. Sanjeev Goel Supdt. Gr.II, Smt. Usha Aggarwal HDM",Kishan Lal Chaudhary,12-Jul-2021 10:51 AM,12-Jul-2021 11:05 AM,techsummary_72592.pdf (826.17 KB),PWD,2021_PWD_48421_6,Tender/2021-22-1412-21 dated 07.06.2021,"Restoration of rain damages to various roads under Paonta Sub-Division No. I, H.P.P.W.D. Paonta Sahib.",19-Apr-2022,"INR 495,810",90.0,Kishan Lal Chaudhary,19-Apr-2022 12:55 PM,aoc.pdf (800.00 KB),AOC,Er. K. L. Chaudhary,Internal,"Sh. Sanjeet Sinha DAO, Sh. Sanjeev Goel Supdt. Gr.II, Smt. Usha Aggarwal HDM",Kishan Lal Chaudhary,15-Jul-2021 04:39 PM,finsummary_72592.pdf (387.91 KB),1.0,220244.0,ARIF ALI,29-Jun-2021 03:31 PM,Rejected-Finance,L3,15-Jul-2021 04:39 PM,Technical,Bid Opening Summary,Kishan Lal Chaudhary,12-Jul-2021 10:49 AM,technical_72592.pdf,1.0,219837.0,Mumtaj Ali Civil Contractor,INR,"393,120",Finance,fin bid opening summary,Kishan Lal Chaudhary,15-Jul-2021 04:26 PM,finance_72592.pdf,BOQ Comparative Chart,AOC
,,,,,,,,.pdf,Earnest money-indicated in schedule f at sr. No. (I),,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,220093.0,FAREED HASHMI,29-Jun-2021 09:39 AM,Rejected-Finance,L2,15-Jul-2021 04:39 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,Contractors registration- refer general rule sr. No 24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3.0,219837.0,Mumtaj Ali Civil Contractor,29-Jun-2021 09:09 AM,Accepted-AOC,L1,19-Apr-2022 12:55 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,GST Registration(Refer General Rule No.24.4)and Permanent account number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4.0,220086.0,Randhir Singh,29-Jun-2021 09:34 AM,Rejected-Technical,Not Qualified,12-Jul-2021 10:51 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,List of incomplete works in hand general rule sr. No 28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5.0,220298.0,Rohit Chowdhary,29-Jun-2021 04:58 PM,Rejected-Finance,L5,15-Jul-2021 04:39 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,"Machinery as per schedule F Sr.No.24.6Ref.Cl- No.18 i.e.R.C,purchase bills,ownership/Affidavit hire",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6.0,218291.0,SATISH KUMAR,21-Jun-2021 02:05 PM,Rejected-Finance,L4,15-Jul-2021 04:39 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,Scanned copy of EPF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,Form no HPPWD-7/8 duly signed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,List of both gazetted and non gazetted officer hppwd employees related to him(General Rule Sr.No.12),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,Any other information bidders like to provide.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
