Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
"Executive Engineer, HPPWD Division Sangrah","Executive Engineer, HPPWD Division Sangrah","2,000",Nil,Nil,No,1.0,ICICI BANK,PWD,Sangrah 14455-75 dated 03.03.2022,2022_PWD_57659_5,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"1,74,000",No,fixed,,Nil,Nil,09-Mar-2022 05:00 PM,17-Mar-2022 10:30 AM,09-Mar-2022 05:00 PM,17-Mar-2022 10:00 AM,NA ,NA ,09-Mar-2022 05:00 PM,17-Mar-2022 10:00 AM,24-Mar-2022 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,RECEIPT / SCREEN SHOT OF COST OF TENDER AND EARNEST MONEY PAYMENT (INDICATED IN SCHEDULE F),Annual Maintenance Plan for the year 2022-23 On Kharkoli to Rajana and Danoi to kotion Road ( PMGSY)(SH Repair of pot holes and providing 10cm wide road marking and 30 mm thick bituminous concrete on Kharkoli to Rajana from km 3/00 to 6/00 and,Annual Maintenance Plan for the year 2022-23 On Kharkoli to Rajana and Danoi to kotion Road ( PMGSY)(SH Repair of pot holes and providing 10cm wide road marking and 30 mm thick bituminous concrete on Kharkoli to Rajana from km 3/00 to 6/00 and,Please refer Tender documents. ,NA ,"86,96,961",Civil Works,NA ,Tender,75.0,90.0,Sangrah,173023.0,NA ,NA ,NA ,"Executive Engineer, HPPWD Division Sangrah",No ,No,AOC,PWD,2022_PWD_57659_5,Sangrah 14455-75 dated 03.03.2022,Annual Maintenance Plan for the year 2022-23 On Kharkoli to Rajana and Danoi to kotion Road ( PMGSY)(SH Repair of pot holes and providing 10cm wide road marking and 30 mm thick bituminous concrete on Kharkoli to Rajana from km 3/00 to 6/00 and,Executive Engineer,Internal,SUPERINTENDENT G-II DAO HDM,Rattan Kumar Sharma,24-Mar-2022 12:25 PM,24-Mar-2022 02:00 PM,techsummary_87034.pdf (769.72 KB),Executive Engineer,Internal,SUPERINTENDENT G-II DAO HDM,Rattan Kumar Sharma,25-Mar-2022 01:23 PM,finsummary_87034.pdf (242.41 KB),04-Apr-2022,"INR 7,205,787",90.0,Rattan Kumar Sharma,12-Apr-2022 10:18 AM,05.pdf (565.00 KB),AOC,Finance,Summary,Rattan Kumar Sharma,25-Mar-2022 01:21 PM,finance_87034.pdf,BOQ Comparative Chart,1.0,270495.0,M/S CHAUHAN CONSTRUCTION,INR,"7,205,787",1.0,270484.0,H. C. Bansal Engg. & Contt.,17-Mar-2022 09:36 AM,Rejected-Finance,L3,25-Mar-2022 01:23 PM,Technical,Summary,Rattan Kumar Sharma,17-Mar-2022 02:40 PM,technical_87034.pdf,AOC
,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,24.3. CONTRACTORS REGISTRATION,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,270495.0,M/S CHAUHAN CONSTRUCTION,17-Mar-2022 07:59 AM,Accepted-AOC,AOC,12-Apr-2022 10:18 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,26.4. GST REGISTRATION NO,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,270524.0,M/S SARVJEET SINGH,17-Mar-2022 09:33 AM,Rejected-Finance,L2,25-Mar-2022 01:23 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,24.6. LIST OF MACHINERY TOOL AND PLANT,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,24.8. HPPWD FORM No. 8.,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,AFFIDAVIT OR UNDERTAKING REGARDING CORRECTNESS OF BID,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BIDDING CAPACITY/C.A. ANNUAL REPORT AS PER GENERAL RULES 28.2A AND 28.2B.,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,26.5. WORK DONE CERTIFICATE AND WORK IN HAND CERTIFICATE,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,PROOF TO REGISTRATION UNDER EMPLOYEES PROVIDENT FUNDS,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,24.7. BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
