Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
HPSEBL||CE(OP) CZ Mandi||SE(OP) Bilaspur||Sr. Xen (E) Karsog,184619/DB/2021-22-7406-14 Dated 21.03.2022,2022_HPSEB_58387_1,Yes,Open Tender,Item Rate,Services,2.0,No,No,Online,No,No,No,1.0,DATE CORRIGENDUM,Date,,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender form,"Tender for replacement of 52 Nos rotten wooden poles from existing 25 KVA 22/0.4 KV s/stn Alsindi-1St , 100 KVA Bagshar 1st , 100 KVA Mandap , 50 KVA Durkanu and 25 KVA Sarech Under ESD HPSEBL Churag","Tender for replacement of 52 Nos rotten wooden poles from existing 25 KVA 22/0.4 KV s/stn Alsindi-1St , 100 KVA Bagshar 1st , 100 KVA Mandap , 50 KVA Durkanu and 25 KVA Sarech Under ESD HPSEBL Churag",please refer tender document  ,N/A ,"5,32,557",Miscellaneous Services,Electrical Work ,Tender,180.0,90.0,Churag,175010.0,NA ,NA ,NA ,"Office of Sr. Executive Engineer, ED Karsog",No ,No,1.0,ICICI BANK,"13,314",No,fixed,,Nil,Nil,22-Mar-2022 04:30 PM,30-Mar-2022 02:00 PM,23-Mar-2022 11:00 AM,30-Mar-2022 11:00 AM,NA ,NA ,23-Mar-2022 11:00 AM,30-Mar-2022 11:00 AM,01-Apr-2022 03:15 PM,590.0,Nil,Nil,No,"Er. Sushil Kumar, Sr. Executive Engineer,ED Karsog","Electrical Division HPSEBL, Karsog",AOC,1.0,273755.0,HARISH BHARDWAJ,29-Mar-2022 04:11 PM,Accepted-AOC,Found lowest as compare to all the bidders hence tender has been awarded to L-1 contractor,25-Apr-2022 12:46 PM,"Er. Sushil Kumar, Sr. Executive Engineer, ED Karsog",Internal,attached,Sushil Kumar,01-Apr-2022 03:06 PM,01-Apr-2022 03:15 PM,techsummary_88326.pdf (460.88 KB),Technical,attached,Sushil Kumar,01-Apr-2022 03:03 PM,technical_88326.pdf,Finance,attached,Sushil Kumar,25-Apr-2022 12:21 PM,finance_88326.pdf,BOQ Comparative Chart,25-Apr-2022,"INR 532,557",90.0,Sushil Kumar,25-Apr-2022 12:46 PM,AOCjobno.129.pdf (1459.00 KB),Awarded to Harish Bhardwaj (L-1) Which found lowest,"Er. Sushil Kumar, Sr. Executive Engineer,ED Karsog",Internal,attached,Sushil Kumar,25-Apr-2022 12:42 PM,finsummary_88326.pdf (459.42 KB),1.0,273755.0,HARISH BHARDWAJ,INR,"410,067.67",HPSEBL||CE(OP) CZ Mandi||SE(OP) Bilaspur||Sr. Xen (E) Karsog,2022_HPSEB_58387_1,184619/DB/2021-22-7406-14 Dated 21.03.2022,"Tender for replacement of 52 Nos rotten wooden poles from existing 25 KVA 22/0.4 KV s/stn Alsindi-1St , 100 KVA Bagshar 1st , 100 KVA Mandap , 50 KVA Durkanu and 25 KVA Sarech Under ESD HPSEBL Churag",AOC
,,,,,,,,,,,,,,,,,,,,.pdf,EMD,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,273198.0,Koyla Engineering Works,27-Mar-2022 01:46 PM,Rejected-Finance,Found L-3,25-Apr-2022 12:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,A Class Electrical License from competent authority as per bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3.0,273910.0,OM PRAKASH,30-Mar-2022 10:52 AM,Rejected-Finance,Found L-5,25-Apr-2022 12:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,Certificate of turnover from CA as per bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4.0,273293.0,Shivalik.inc,28-Mar-2022 09:48 AM,Rejected-Finance,Found L-2,25-Apr-2022 12:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,Work experience/ work done certificate as per bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5.0,273416.0,VISHAL ELECTRICAL GOVT CONT,28-Mar-2022 02:14 PM,Rejected-Finance,Found L-4,25-Apr-2022 12:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit of non blacklisting as per bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,Undertaking of no litigation in Govt./ Semi Govt. institution as per bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,"Registration of PAN , GST, EPF and insurance policies for work man as per bid document",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,Cancelled Check as per bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
