S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,Cost of tender Form as per Section-1 Point No. 3,PWD,PW-SE-JNR-RIDF-2021-6806-904 dt. 17-12-2021,2021_PWD_55170_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"10,98,000",No,fixed,,Nil,Nil,30-Dec-2021 02:00 PM,24-Jan-2022 11:30 AM,30-Dec-2021 02:00 PM,24-Jan-2022 10:00 AM,NA ,NA ,30-Dec-2021 02:00 PM,24-Jan-2022 10:00 AM,11-Feb-2022 11:00 AM,Construction and Metalling Tarring of Jalar Kochu-Ropri-Dughli road from km. 0/0 to 6/200 under NABARD RIDF-XXVII MLA 3rd priority for the year 2020-21,ROFD wire crates/Gabion walls C/o R/wall P/L Granular Sub Base (GSB) CC pavement parapets crash barriers system V-shape and U-shape drain cross drainage structures including five year routine maintenance after completion work,As Per SBD ,NA ,"5,48,73,704",Civil Works - Roads,NA ,Tender,75.0,730.0,Lad Bharol,175032.0,NA ,NA ,NA ,Joginder Nagar Circle HPPWD. Joginder Nagar,No ,No,"5,000",Nil,Nil,No,1.0,Extend of Technical Bid open date,Date,,Superintending Engineer Joginder Nagar,"Superintending Engineer, JNR Circle, HPPWD, Joginder Nagar",AOC,Er Rajeev Sharma SE,Internal,EE Design EE Joginder Nagar AE D Supdt Gr I,Eshant Thakur,04-Feb-2022 06:34 PM,11-Feb-2022 11:00 AM,techsummary_82723.pdf (3635.25 KB),PWD,2021_PWD_55170_1,PW-SE-JNR-RIDF-2021-6806-904 dt. 17-12-2021,Construction and Metalling Tarring of Jalar Kochu-Ropri-Dughli road from km. 0/0 to 6/200 under NABARD RIDF-XXVII MLA 3rd priority for the year 2020-21,19-Apr-2022,"INR 49,875,575.5",730.0,Eshant Thakur,21-Apr-2022 02:35 PM,AOCJallar.pdf (612.00 KB),AOC and LOA,Er Rajeev Sharma SE,Internal,EE D EE Joginder Nagar AE D Supdt Gr I,Eshant Thakur,04-Mar-2022 03:49 PM,finsummary_82723.pdf (1187.21 KB),1.0,257999.0,G.P.ACHARYA,INR,"49,875,575.5",Finance,Financial Summary,Sanjiv Kumar,17-Feb-2022 01:18 PM,finance_82723.pdf,BOQ Comparative Chart,1.0,257999.0,G.P.ACHARYA,23-Jan-2022 05:35 PM,Accepted-AOC,Accepted due to L1 and work awarded to the contractor,21-Apr-2022 02:35 PM,Technical,technical bid opening summary,Eshant Thakur,27-Jan-2022 01:24 PM,technical_82723.pdf,AOC
2.0,ICICI NEFT/RTGS,,,.pdf,Bid Security as per Section-2 (ITB) 16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,258003.0,P. L. SHARMA,INR,"57,408,385.35",,,,,,,2.0,258003.0,P. L. SHARMA,23-Jan-2022 05:24 PM,Accepted-AOC,Rejected due to L3,21-Apr-2022 02:35 PM,,,,,,AOC
,,,,.pdf,Contractors Registration as per Q.I. Section 3 (1.1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3.0,258020.0,YUDHVIR SINGH,INR,"55,542,341.05",,,,,,,3.0,258021.0,VISHAL RAJPUT,23-Jan-2022 10:14 PM,Rejected-Technical,Non Responsive,04-Feb-2022 06:34 PM,,,,,,AOC
,,,,.pdf,Q.I. as per Section-3 (1.3.1) (1.3.2) (1.3.3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,258020.0,YUDHVIR SINGH,23-Jan-2022 11:37 PM,Accepted-AOC,Rejected due to L2,21-Apr-2022 02:35 PM,,,,,,AOC
,,,,.pdf,Q.I. as per Section-3 (1.4) (1.5),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,Q.I. as per Section-3 (1.2) (1.7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,Q.I. as per Section-3 (1.6) (1.8) (1.9) (1.10),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,"Q.I. as per Section-2 (ITB) (4.2, (4.4 A and B)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,"Other documents i.e. GST, PAN, EPF etc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,Any other information bidders would like to provide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
