Name,Address,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"CEO,ASDMA",ASDMA Assam Secreteriat Dispur,1.0,Replies to the Query,Technical Bid,,1.0,DD - Demand Draft,Assam State Disaster Management Authority||Head Offcie - ASDMA,ASDMA.43/2016/199,2017_ASDMA_4327_1,Yes,Open Tender,Works,Services,3.0,No,No,Offline,No,No,No,"RFP on Design,Development and Maintenaince of Web based MIS for ASDMA","RFP on Design,Development and Maintenaince of Web based MIS for ASDMA",Please refer to Bidding Document ,NA ,0.0,Information Technology,NA ,Tender,180.0,30.0,ASDMA Assam Secreteriat Dispur,781006.0,ASDMA Assam Secreteriat Dispur ,ASDMA Assam Secreteriat Dispur ,28-Dec-2017 03:00 PM ,ASDMA Assam Secreteriat Dispur,No ,No,14-Dec-2017 10:00 AM,19-Jan-2018 11:00 AM,14-Dec-2017 10:00 AM,12-Jan-2018 04:30 PM,NA ,NA ,14-Dec-2017 10:00 AM,12-Jan-2018 04:30 PM,05-Mar-2018 11:00 AM,1.0,Fee,.pdf,EMD,"50,000",Yes,fixed,,CEO ASDMA,CEO ASDMA,0.0,Nil,Nil,No,AOC,M. P. Sharma,Internal,,Abhijit Deka,03-Mar-2018 10:28 AM,05-Mar-2018 11:00 AM,techsummary_6865.pdf (227.25 KB),Technical,Minutes of the Technical Evaluation Meeting.,Abhijit Deka,03-Mar-2018 10:24 AM,technical_6865.pdf,Assam State Disaster Management Authority||Head Offcie - ASDMA,2017_ASDMA_4327_1,ASDMA.43/2016/199,"RFP on Design,Development and Maintenaince of Web based MIS for ASDMA",1,25697,Bloom Electronics (P) Ltd,12-Jan-2018 01:31 PM,Not Admitted-Fee,Insufficient Fee amount,15-Feb-2018 12:35 PM,AOC
,,,,,,2.0,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Documents related to Eligibility Criteria,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,2,25433,CYFUTURE INDIA PVT. LTD.,09-Jan-2018 04:46 PM,Not Admitted-Fee,Insufficient Fee amount,15-Feb-2018 12:35 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,PreQual/Technical,.pdf,"Technical Bid Annexure 2,3,4,5",,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,3,25565,Innodel Technologies Pvt. Ltd.,09-Jan-2018 05:51 PM,Not Admitted-Fee,Insufficient Fee amount,15-Feb-2018 12:35 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Finance,.pdf,Price Bid Annexure 6,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,4,25590,Interlace India Private Limited,10-Jan-2018 12:45 PM,Not Admitted-Fee,Insufficient Fee amount,15-Feb-2018 12:35 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,5,25506,Invetech Solutions LLP,09-Jan-2018 07:11 PM,Not Admitted-Fee,Insufficient Fee amount,15-Feb-2018 12:35 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,6,25596,iTech Business Solutions Pvt Ltd,11-Jan-2018 04:31 PM,Not Admitted-Fee,Insufficient Fee amount,15-Feb-2018 12:35 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,7,25579,Luminous Infoways Pvt Ltd,11-Jan-2018 02:05 PM,Not Admitted-Fee,Insufficient Fee amount,15-Feb-2018 12:35 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,8,25715,Medhassu eSolutions (India) Pvt,12-Jan-2018 02:54 PM,Not Admitted-Fee,Insufficient Fee amount,15-Feb-2018 12:35 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,9,24689,Misha Infotech Private Limited,12-Jan-2018 03:42 PM,Not Admitted-Fee,Insufficient Fee amount,15-Feb-2018 12:35 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,10,25531,NetCreativeMind Solutions Private Limited,09-Jan-2018 03:00 PM,Not Admitted-Fee,Insufficient Fee amount,15-Feb-2018 12:35 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,11,25720,Oasys Tech Solutions Pvt.Ltd,12-Jan-2018 02:34 PM,Not Admitted-Fee,Insufficient Fee amount,15-Feb-2018 12:35 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,12,24954,Optimize IT Systems,09-Jan-2018 06:25 PM,Rejected-AOC,Not Awarded,21-Sep-2018 02:01 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,13,25711,SHASS INFORMATION AND QUALITY ENGINEERING SERVICES,12-Jan-2018 11:27 AM,Accepted-AOC,Awarded,21-Sep-2018 02:01 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,14,25721,Web.Com (India) Pvt Pvt Ltd,12-Jan-2018 03:40 PM,Rejected-AOC,Not Awarded,21-Sep-2018 02:01 PM,AOC
