Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3
1.0,Fee/PreQual/Technical,.pdf,Cost of Tender through online,PWD,Job 5 Construction of link road Dharmpur to Baliwa,2023_PWD_74609_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Executive Engineer, Una Division, HPPWD, Una","Executive Engineer, Una Division, HPPWD, Una","Job 5 Construction of link road Dharmpur to Baliwal via Kirni Dhiga km. 0-0 to 4-500. (ub Head C.O Embankment , P.L GSB in km. 0-0 to 1-0, Edge wall in RD. 0-350 to 0-450 and 3.00mtr. Span Culvert at RD 0-600 UNDER OTMNP","Job 5 Construction of link road Dharmpur to Baliwal via Kirni Dhiga km. 0-0 to 4-500. (ub Head C.O Embankment , P.L GSB in km. 0-0 to 1-0, Edge wall in RD. 0-350 to 0-450 and 3.00mtr. Span Culvert at RD 0-600 UNDER OTMNP",Please refer to Bidding Documents ,NA ,"22,69,938",Civil Works - Roads,NA ,Tender,75.0,60.0,Una,174303.0,NA ,NA ,NA ,"Executive Engineer, Una Division, HPPWD, Una",No ,No,500.0,Nil,Nil,No,09-Jun-2023 09:00 AM,30-Jun-2023 11:00 AM,09-Jun-2023 09:00 AM,30-Jun-2023 09:00 AM,NA ,NA ,09-Jun-2023 09:00 AM,30-Jun-2023 09:00 AM,12-Jul-2023 10:00 AM,1.0,Corrigendum regarding extend date of opening of opening of tender,Date,,1.0,ICICI BANK,"42,000",No,fixed,,Nil,Nil,Finance,Proceedingregardingopeningoffinancialbids,Baldev Singh,14-Jul-2023 05:25 PM,finance_111838.pdf,BOQ Comparative Chart,1.0,353551.0,Balbir Singh Govt Contractor,INR,"1,430,004",1,354462,Arjun Singh Govt Contractor,15-Jun-2023 01:25 PM,Rejected-Finance,Not L-1,17-Jul-2023,Technical,TechnicalBidOpeningSummary,Baldev Singh,03-Jul-2023 02:20 PM,technical_111838.pdf,E.E. Una Division,Internal,"Supdt - A Supdt-Est. Divisional Head Draughtsman , Sr. DAO, and AE to EE",Baldev Singh,11-Jul-2023 03:36 PM,12-Jul-2023 10:00 AM,techsummary_111838.pdf (1725.61 KB),PWD,2023_PWD_74609_1,Job 5 Construction of link road Dharmpur to Baliwa,"Job 5 Construction of link road Dharmpur to Baliwal via Kirni Dhiga km. 0-0 to 4-500. (ub Head C.O Embankment , P.L GSB in km. 0-0 to 1-0, Edge wall in RD. 0-350 to 0-450 and 3.00mtr. Span Culvert at RD 0-600 UNDER OTMNP",16-Sep-2023,"INR 2,269,938",60.0,Baldev Singh,08-Dec-2023 06:27 PM,Awardletter.pdf (848.00 KB),Awardletter,E.E. Una Division,Internal,"Supdt - A Supdt-Est. Divisional Head Draughtsman , Sr. DAO, and AE to EE",Baldev Singh,17-Jul-2023 10:24 AM,finsummary_111838.pdf (1085.00 KB)
,,.pdf,Earnest Money through online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,2,353551,Balbir Singh Govt Contractor,21-Jun-2023 02:52 PM,Accepted-AOC,ok,08-Dec-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,.pdf,Contractors Registration with validity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,354585,jaswinder singh,20-Jun-2023 09:37 PM,Rejected-Finance,Not L-1,17-Jul-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,.pdf,G.S.T. No. and NOC from concerned department,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,356253,Kapil Rana,24-Jun-2023 10:56 AM,Rejected-Finance,Not L-1,17-Jul-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,.pdf,E.P.F. No. and NOC from concerned department,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,354383,Kuldeep Kumar,25-Jun-2023 07:38 PM,Rejected-Finance,Not L-1,17-Jul-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,.pdf,"Work Done Certificate duly issued by the Engineer-in-Charge, not below the rank of an E.E or equival",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,354223,Manoj Kumar,23-Jun-2023 02:21 PM,Rejected-Finance,Not L-1,17-Jul-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,.pdf,"Work in hand certificate duly issued by the Engineer-in-Charge, not below the rank of an E.E or equi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,354751,Nitin Kumar Govt Contractor,22-Jun-2023 12:03 AM,Rejected-Finance,Not L-1,17-Jul-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,.pdf,An Affidavit of Machinery Tool Plant as per bid documents along with documentary proof.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,354303,Nitish Thakur,15-Jun-2023 11:33 AM,Rejected-Finance,Not L-1,17-Jul-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,.pdf,An Affidavit of Both Gazetted and non-Gazetted officer HPPWD employees related to him (General Rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,356251,Om Parkash Govt Contrator,24-Jun-2023 10:35 AM,Rejected-Finance,Not L-1,17-Jul-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,.pdf,An affidavit that information furnished with the bid (Name of works is correct in all respect).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,355816,Raman Kumar Govt Contractor,22-Jun-2023 12:01 PM,Rejected-Finance,Not L-1,17-Jul-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,.pdf,An affidavit showing that the site has been visited by the contractors/ firms and he has studies as,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,357562,Satish Kumar,29-Jun-2023 09:31 PM,Rejected-Finance,Not L-1,17-Jul-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,.pdf,An Affidavit regarding no litigation with the department,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,353618,SUMIT KUMAR,14-Jun-2023 07:00 PM,Rejected-Finance,Not L-1,17-Jul-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,.pdf,Additional Condition sheet may be uploaded duly signed as per bid documents page-144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,355899,SUMIT SEHGAL,25-Jun-2023 08:42 AM,Rejected-Finance,Not L-1,17-Jul-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,353974,Suresh Kumar Govt Contractor,29-Jun-2023 02:49 PM,Rejected-Finance,Not L-1,17-Jul-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,353610,Vikas puri,22-Jun-2023 10:09 PM,Rejected-Finance,Not L-1,17-Jul-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,354450,VIKAS SHARMA,20-Jun-2023 09:55 PM,Rejected-Finance,Not L-1,17-Jul-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
