Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No.2,Instrument Type,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed
Er Vijay Kumar Sharma,Internal,1 Er Kishore Chand 2 Sh Kushal Kumar 3 Sh Raj Kumar 4 Sh RS Guleria,Vijay kumar Sharma,27-Sep-2023 12:14 PM,27-Sep-2023 12:15 PM,techsummary_117779.pdf (47.45 KB),Technical,"Ten nos. bids received online, but only nine bidders have submitted their documents physically on schedule date and time. Hence, committee decided to admit nine nos. bids and rejected one bid for not submitting the documents physically on schedule date",Rajinder Singh,27-Sep-2023 12:12 PM,technical_117779.pdf,1,374466,BHAGAT SINGH,27-Sep-2023 09:14 AM,Rejected-AOC,L7,29-Sep-2023,Finance,"Amongst nine tenders Sh. Prem Krishan S/o Sh. Dalip Singh, Village Mastot PO Kaloti Tehsil Chirgaon Distt. Shimla (HP) is the lowest bidder as per comparative statement",Rajinder Singh,27-Sep-2023 12:37 PM,finance_117779.pdf,BOQ Comparative Chart,Er Vijay Kumar Sharma,Internal,1 Er Kishore Chand 2 Sh Kushal Kumar 3 Sh Raj Kumar 4 Sh RS Guleria,Vijay kumar Sharma,27-Sep-2023 12:45 PM,finsummary_117779.pdf (45.52 KB),Dr. Yashwant Singh Parmar University of Horticulture and Forestry,2023_YSPU_78992_1,UHF/Const.-1/ Parttfile/2023/1799 dtd 18.09.2023,Fencing of area at Main Campus and Research Stations (SH- Providing chain link fencing with barbed wire at KVK farm Rohru-Shimla),28-Sep-2023,"INR 1,797,855",210.0,Vijay kumar Sharma,29-Sep-2023 04:07 PM,aoc_rohr.pdf (170.00 KB),Fencing of area at Main Campus and Research Stations (SH- Providing chain link fencing with barbed wire at KVK farm Rohru-Shimla),1.0,374391.0,PREM KRISHAN,INR,"1,797,855",Dr. Yashwant Singh Parmar University of Horticulture and Forestry,UHF/Const.-1/ Parttfile/2023/1799 dtd 18.09.2023,2023_YSPU_78992_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,"38,500",No,fixed,,EE Design,"Dr YSP UHF Nauni, Solan HP",18-Sep-2023 04:00 PM,27-Sep-2023 11:10 AM,18-Sep-2023 04:30 PM,27-Sep-2023 10:00 AM,NA ,NA ,18-Sep-2023 04:30 PM,27-Sep-2023 10:00 AM,27-Sep-2023 12:15 PM,Fencing of area at Main Campus and Research Stations (SH- Providing chain link fencing with barbed wire at KVK farm Rohru-Shimla),Fencing of area at Main Campus and Research Stations (SH- Providing chain link fencing with barbed wire at KVK farm Rohru-Shimla),Please refer Tender documents. ,NA ,"19,05,315",Civil Works,NA ,Tender,60.0,210.0,KVK Rohru Shimla,171207.0,NA ,NA ,NA ,"Nauni, Solan",No ,No,EE Design,"O/o Estate Organization, UHF Nauni, Solan",1.0,DD - Demand Draft,1.0,Fee/PreQual/Technical,.pdf,Cost of tender form in shape of DD and Earnest money in shape of FDR,"3,000",EE Design,"Dr YSP UHF Nauni, Solan HP",No
,,,,,,,,,,,,2,374472,BRIJ BUSHAN BANSHTU,27-Sep-2023 09:38 AM,Not Admitted-Fee/PreQual/Technical,Others-Physical submission not done,27-Sep-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,.pdf,"Contractor Registration No., GST, PAN No. and EPFO certificate attached",,,,
,,,,,,,,,,,,3,374413,Edge India,26-Sep-2023 06:28 PM,Rejected-AOC,L3,29-Sep-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Tender documents duly signed by the bidder/firm,,,,
,,,,,,,,,,,,4,374441,Gopal Singh,26-Sep-2023 09:01 PM,Rejected-AOC,L6,29-Sep-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Affidavit(original) of correctness of bid and not having more than 2works, otherwise tender rejected",,,,
,,,,,,,,,,,,5,373961,HR CONTRACTOR,26-Sep-2023 04:23 PM,Rejected-AOC,L8,29-Sep-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,
,,,,,,,,,,,,6,374372,NARENDER SINGH,26-Sep-2023 04:15 PM,Rejected-AOC,L4,29-Sep-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,7,374411,Pawan Kumar,27-Sep-2023 09:59 AM,Rejected-AOC,L5,29-Sep-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,8,374391,PREM KRISHAN,27-Sep-2023 09:48 AM,Accepted-AOC,L1,29-Sep-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,9,374273,RAJNEESH THAKUR,27-Sep-2023 09:42 AM,Rejected-AOC,L2,29-Sep-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,10,374429,shashikant,26-Sep-2023 07:52 PM,Rejected-AOC,L9,29-Sep-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
