Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3
Annual Surfacing on Nurpur Lahru Tunnuhatti road km 15/390 to 42/0 under AMP 2022-23 on MDR road,SH Providing and laying 30 mm thick bituminious concrete in km 22/0 to 24/0 2.00 km,Please refer Tender documents. ,NA ,"64,76,088",Civil Works,NA ,Tender,75.0,60.0,Dalhousie,176304.0,NA ,NA ,NA ,HPPWD Division Dalhousie,No ,No,PWD,17490-540 dt 7.03.2022,2022_PWD_57917_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,Executive Engineerv,HPPWD Division Dalhousie,"1,29,520",No,fixed,,Nil,Nil,16-Mar-2022 10:00 AM,23-Mar-2022 03:30 PM,16-Mar-2022 10:00 AM,23-Mar-2022 03:00 PM,NA ,NA ,16-Mar-2022 10:00 AM,23-Mar-2022 03:00 PM,28-Mar-2022 11:00 AM,"2,000",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Cost of tender from only online mode through E-payment,PWD,2022_PWD_57917_1,17490-540 dt 7.03.2022,Annual Surfacing on Nurpur Lahru Tunnuhatti road km 15/390 to 42/0 under AMP 2022-23 on MDR road,Executive Engineer,Internal,Tender Assistant Divisional Accounts Officer Head Draughtsman Superintendent,Deepak Mahajan,24-Mar-2022 08:55 PM,28-Mar-2022 11:00 AM,techsummary_87468.pdf (483.73 KB),Executive Engineer,Internal,Tender Assistant Superintendent HDM DAO,Deepak Mahajan,23-Apr-2022 04:46 PM,finsummary_87468.pdf (18.98 KB),17-Nov-2023,"INR 5,855,031.16",60.0,Harsh Puri,17-Nov-2023 11:03 AM,saniaward.pdf (694.00 KB),Work completed,1.0,272129.0,V S SAINI,INR,"5,855,031.16",Finance,Financial Bid opening Summary,Deepak Mahajan,23-Apr-2022 04:31 PM,finance_87468.pdf,BOQ Comparative Chart,1.0,272036.0,M.S.BROS,23-Mar-2022 01:46 PM,Rejected-Finance,Other Than Lowest,23-Apr-2022,Technical,Bid Opening sumamry,Deepak Mahajan,24-Mar-2022 08:53 PM,technical_87468.pdf
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Earnest Money from only online mode through E-payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,271833.0,M/s R.K Mahajan Govt Contractor,22-Mar-2022 06:39 PM,Rejected-Finance,Other Than Lowest,23-Apr-2022,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractors Registration (Refer General Rule No. 24.3 and as per invitation of bid),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,271941.0,Nishchal Mahajan,22-Mar-2022 09:15 PM,Rejected-Finance,Other Than Lowest,23-Apr-2022,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Copy of G.S.T. Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,271776.0,rajat thakur govt contractor,22-Mar-2022 08:12 PM,Rejected-Finance,Other Than Lowest,23-Apr-2022,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Copy of PAN Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,271612.0,RAVI SHARMA,23-Mar-2022 02:52 PM,Rejected-Finance,Other Than Lowest,23-Apr-2022,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Form No. 8, duly signed by the contractor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,272129.0,V S SAINI,23-Mar-2022 02:31 PM,Accepted-AOC,Work completed,17-Nov-2023,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An affidavit/Undertaking that information furnished with the bid (Name of works is correct),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,271259.0,Yashpal,22-Mar-2022 11:52 AM,Rejected-Finance,Other Than Lowest,23-Apr-2022,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List of technical Staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work done at least one similar work of forty percent of the estimated value of work (without L.D.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Own Mini Hot Mix Plant, Paver Finisher and road Roller documentary proof",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
