Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
PWD,Job 1 Construction of link road Harijan basti Jalg,2021_PWD_48816_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,"Executive Engineer, Una Division, HPPWD, Una","Executive Engineer, Una Division, HPPWD, Una",1.0,FDR - Fixed Deposit,22-Jun-2021 10:00 AM,28-Jun-2021 11:00 AM,22-Jun-2021 10:00 AM,28-Jun-2021 09:00 AM,NA ,NA ,22-Jun-2021 10:00 AM,28-Jun-2021 09:00 AM,02-Jul-2021 03:00 PM,"1,500","Executive Engineer, Una Division, HPPWD, Una",Una,No,"49,000",No,fixed,,"Executive Engineer, Una Division, HPPWD, Una",Una,"Job 1 Construction of link road Harijan basti Jalgran to Mohalla Harizan upto Jagdev singh House Muhalla Sareda km.0-0 to 1-240 Sub Head FC, Retaining wall, Breast wall and GSB at RD..0-405 to 1-005 Under SCCP","Job 1 Construction of link road Harijan basti Jalgran to Mohalla Harizan upto Jagdev singh House Muhalla Sareda km.0-0 to 1-240 Sub Head FC, Retaining wall, Breast wall and GSB at RD..0-405 to 1-005 Under SCCP",Please refer to Bidding Documents ,NA ,,Civil Works - Roads,NA ,Tender,75.0,90.0,Una,174303.0,NA ,NA ,NA ,"Executive Engineer, Una Division, HPPWD, Una",No ,No,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender ( Indicated in Schedule F),AOC,PWD,2021_PWD_48816_1,Job 1 Construction of link road Harijan basti Jalg,"Job 1 Construction of link road Harijan basti Jalgran to Mohalla Harizan upto Jagdev singh House Muhalla Sareda km.0-0 to 1-240 Sub Head FC, Retaining wall, Breast wall and GSB at RD..0-405 to 1-005 Under SCCP","Er. Rajesh Kumar, E.E.",Internal,"Er. Sunil Kumar. AE Harish Chander Sharma Head Draughtsman , Jagpal Singh Supdt. Gr-II Tara Singh Supdt. Gr-II, Prem Chand, Sr. Assistant",Arvind Chaudhary,02-Jul-2021 12:05 PM,02-Jul-2021 03:00 PM,techsummary_73166.pdf (596.11 KB),"Er. Rajesh Kumar, E.E.",Internal,"Er. Sunil Kumar. AE Harish Chander Sharma Head Draughtsman , Jagpal Singh Supdt. Gr-II Tara Singh Supdt. Gr-II, Prem Chand, Sr. Assistant",Arvind Chaudhary,03-Jul-2021 06:14 PM,finsummary_73166.pdf (472.24 KB),20-Jul-2021,"INR 2,737,821",90.0,Rajesh Kumar,27-Jul-2021 11:40 AM,Awardletter.pdf (862.00 KB),Awardletter,1.0,219558.0,Ashwani Kumar,27-Jun-2021 03:58 PM,Rejected-AOC,ok,27-Jul-2021 11:40 AM,Technical,TechnicalBidOpeningSummary,Arvind Chaudhary,29-Jun-2021 11:40 AM,technical_73166.pdf,Finance,Proceedingregardingopeningoffinancialbids,Arvind Chaudhary,03-Jul-2021 06:03 PM,finance_73166.pdf,BOQ Comparative Chart,1.0,219158.0,Rishi Kumar,INR,"2,087,556",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Earnest Money ( Indicated In Schedule F),AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,218910.0,Balbir Singh Govt Contractor,25-Jun-2021 11:28 AM,Rejected-AOC,ok,27-Jul-2021 11:40 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractors Registration (Refer General Rule No.23 ),AOC,,,,,,,,,,,,,,,,,,,,,,,,,3.0,219744.0,Chetan Chabba,27-Jun-2021 01:34 PM,Rejected-AOC,ok,27-Jul-2021 11:40 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,G.S.T. No. and copy of the latest return filed.,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4.0,219158.0,Rishi Kumar,27-Jun-2021 12:59 PM,Accepted-AOC,ok,27-Jul-2021 11:40 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,E.P.F. No. and copy of latest return filed,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5.0,219630.0,Tilak Raj Govt Contractor,27-Jun-2021 09:02 PM,Rejected-AOC,ok,27-Jul-2021 11:40 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Work Done Certificate duly issued by the Engineer-in-Charge, not below the rank of an E.E or equival",AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Work in hand certificate duly issued by the Engineer-in-Charge, not below the rank of an E.E or equi",AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An Affidavit of Machinery Tool Plant as per bid documents along with documentary proof.,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An Affidavit of Both Gazetted and non-Gazetted officer HPPWD employees related to him (General Rule,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An affidavit that information furnished with the bid (Name of works is correct in all respect).,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
