Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
PWD,AMP on link road to village Bhabran etc.,2021_PWD_45213_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,"97,000",No,fixed,,Executive Engineer HPPWD Division Barsar,Executive Engineer HPPWD Division Barsar,Annual Maintenance Plan on link road to village Bhabran and Link road to village Galol,Providing and Laying bituminous concrete 30mm thick in km. 0/0 to 5/0 ans 0/0 to 0/890 Respectively DRRP No. HP-03-03 VR005 and VR0004 Under PMGSY) with paver finisher,Please refer Tender documents. ,NA ,,Civil Works - Roads,NA ,Tender,120.0,30.0,Barsar,174305.0,NA ,NA ,NA ,Barsar,No ,No,"2,000",Executive Engineer HPPWD Division Barsar,Executive Engineer HPPWD Division Barsar,No,08-Mar-2021 10:30 AM,18-Mar-2021 11:00 AM,08-Mar-2021 10:30 AM,18-Mar-2021 10:30 AM,NA ,NA ,08-Mar-2021 10:30 AM,18-Mar-2021 10:30 AM,23-Mar-2021 03:30 PM,Executive Engineer HPPWD Division Barsar,Executive Engineer HPPWD Division Barsar,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender form,1.0,DD - Demand Draft,AOC,Executive Engineer,Internal,Supdt HDM DAO AE,Anil Kumar Sharma,23-Mar-2021 02:52 PM,23-Mar-2021 03:30 PM,techsummary_67979.pdf (754.04 KB),PWD,2021_PWD_45213_1,AMP on link road to village Bhabran etc.,Annual Maintenance Plan on link road to village Bhabran and Link road to village Galol,20-Jul-2021,"INR 6,407,648",60.0,Anil Kumar Sharma,20-Jul-2021 02:41 PM,AOCOmPrakash20.07.2021.pdf (966.00 KB),Award Letter,Executive Engineer,Internal,"Supdt.Gr-II,HDM,DAO",Anil Kumar Sharma,20-Jul-2021 02:32 PM,finsummary_67979.pdf (350.14 KB),1.0,204097.0,OM PARKASH SHARMA AND SONS,INR,"7,016,912.1",Finance,financial bid opening summary,Anil Kumar Sharma,23-Mar-2021 04:04 PM,finance_67979.pdf,BOQ Comparative Chart,1.0,203980.0,DEEPAK JOSHI,17-Mar-2021 06:40 PM,Rejected-AOC,L1L2,20-Jul-2021 02:41 PM,1.0,Tender Revocation,Tender Revocation,23-Mar-2021 01:51 PM,retechnicalbid.pdf ,740.18,Technical Opening,Technical,techbidopeningsummary,Anil Kumar Sharma,23-Mar-2021 02:50 PM,technical_67979.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,EMD,2.0,FDR - Fixed Deposit,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,204097.0,OM PARKASH SHARMA AND SONS,17-Mar-2021 07:13 PM,Accepted-AOC,L1L2,20-Jul-2021 02:41 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,contractor Registration,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Similar Work done certificate ( Only Completed work ),,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"G.S.T. No.with latest clearance return, EPF No. with latest clearance return,Labour Licence, Pan Car",,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List of machinery tool plant with ownership documents/Aff. Magistrate/Notary (Plant and paver must b,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Aff. that the information submitted by the bidder is true and correct (Magistrate/Notary),,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Work in hand certificate duly countersigned by the Engineer in charge, not below the rank of an E.E.",,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Last five Year Turn over duly signed by the CA,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit regarding seen the site as per General rules and direction No. 29(Magistrate/Notary),,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
