Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Earnest Money as mentioned in NIT.,Executive Engineer Jal Shakti Division Nahan,Executive Engineer Jal Shakti Division Nahan,"HP Irrigation and Public Health||Nahan Circle,Irrigation and Public Health,HP||Nahan,Irrigation and Public Health,HP",NHN-SMR00-722- 16027-16107 dt 26-02-2021,2021_HPIPH_44930_7,Yes,Open Tender,Item Rate,Works,2.0,No,No,Both(Online/Offline),No,No,No,250.0,Executive Engineer Jal Shakti Division Nahan,Nahan,No,01-Mar-2021 06:30 PM,08-Mar-2021 11:30 AM,01-Mar-2021 06:30 PM,08-Mar-2021 11:00 AM,NA ,NA ,01-Mar-2021 06:30 PM,08-Mar-2021 11:00 AM,12-Mar-2021 02:25 PM,1.0,ICICI BANK,"19,200",Yes,fixed,,Executive Engineer Jal Shakti Division Nahan,Nahan,Providing FHTC of LWSS to Saroga Tikker under Jal Jeevan Mission in GP Chakli in Tehsil Nahan Distt. Sirmour HP,Laying jointing and testing of GMS pipes various dia in Distribution system and Household connections under JJM,Please refer Tender documents. ,NA ,"9,55,317",Pipe Laying Works,NA ,Tender,120.0,90.0,Nahan,173001.0,NA ,NA ,NA ,Nahan,No ,No,AOC,1.0,202200.0,Bhaw Singh,08-Mar-2021 10:46 AM,Rejected-Finance,Rejected,24-Jul-2021 05:20 PM,Dr. Mandeep Gupta EE,Internal,Supdt HDM DAO TA EE,Mandeep Gupta,12-Mar-2021 02:21 PM,12-Mar-2021 02:25 PM,techsummary_67527.pdf (100.27 KB),Technical,Technical Bid Opening Summary,Mandeep Gupta,12-Mar-2021 02:17 PM,technical_67527.pdf,Finance,Financial Bid OPening Summary,Mandeep Gupta,12-Mar-2021 04:36 PM,finance_67527.pdf,BOQ Comparative Chart,24-Jul-2021,"INR 955,317",90.0,Ashish Rana,24-Jul-2021 05:22 PM,AOC.pdf (665.00 KB),Award,Dr. Mandeep Gupta EE,Internal,DM HDM EE,Ashish Rana,24-Jul-2021 05:20 PM,finsummary_67527.pdf (665.29 KB),1.0,202120.0,Pradeep Kumar,INR,"604,478","HP Irrigation and Public Health||Nahan Circle,Irrigation and Public Health,HP||Nahan,Irrigation and Public Health,HP",2021_HPIPH_44930_7,NHN-SMR00-722- 16027-16107 dt 26-02-2021,Providing FHTC of LWSS to Saroga Tikker under Jal Jeevan Mission in GP Chakli in Tehsil Nahan Distt. Sirmour HP,AOC
,,.pdf,Cost of TEnder Form as mentioned in NIT.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,202193.0,Dalip Singh,07-Mar-2021 11:35 PM,Rejected-Finance,Rejected,24-Jul-2021 05:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Copy of Registration in HPJSV as mentioned in NIT.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3.0,202120.0,Pradeep Kumar,07-Mar-2021 01:43 PM,Accepted-AOC,AOC,24-Jul-2021 05:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,EPF Registration as mentioned in NIT.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,PAN No. and GST No. as mentioned in NIT.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Undertakng regarding Joint Venture is not alllowed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Undertaking carefully study all terms and conditions as mentioned in NIT.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,affidavit specifying that the benefit availed under earnest money exemption has not been exhausted s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,undertaking that the he will comply with the provision of contract Labour (Regulation of Abolition),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
