Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Appropriate Contractor registration (as per tender conditions),Providing Light Roof Structure Over G.M. residence at DIC colony Una Distt. Una (HP).,Providing Light Roof Structure Over G.M. residence at DIC colony Una Distt. Una (HP).,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,120.0,180.0,Una,174303.0,NA ,NA ,NA ,HPSIDC Ltd. Shimla,No ,No,Executive Engineer,HPSIDC Ltd. Shimla,HP SIDC Limited,Job No. 12,2021_SIDC_44480_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"13,700",No,fixed,,Nil,Nil,17-Feb-2021 04:20 PM,10-Mar-2021 11:00 AM,17-Feb-2021 04:20 PM,09-Mar-2021 05:00 PM,NA ,NA ,17-Feb-2021 04:20 PM,09-Mar-2021 05:00 PM,27-Mar-2021 11:00 AM,800.0,Nil,Nil,No,1.0,ICICI BANK,AOC,28-Apr-2021,"INR 751,876",180.0,Sushant Singh Negi,28-Jul-2021 05:15 PM,dicuna.pdf (2353.00 KB),Award letter,1.0,201713.0,Sahil Choudhary,INR,"751,876",EE,Internal,"DM, Manager(F), AE(HQ)",Sushant Singh Negi,05-Apr-2021 12:44 PM,finsummary_66749.pdf (812.85 KB),HP SIDC Limited,2021_SIDC_44480_1,Job No. 12,Providing Light Roof Structure Over G.M. residence at DIC colony Una Distt. Una (HP).,Finance,Financial Summary,Sushant Singh Negi,05-Apr-2021 12:41 PM,finance_66749.pdf,BOQ Comparative Chart,Technical,summary,Sushant Singh Negi,26-Mar-2021 03:09 PM,technical_66749.pdf,EE(HQ),Internal,"DM, Manager(F), AE(HQ)",Sushant Singh Negi,26-Mar-2021 03:12 PM,27-Mar-2021 11:00 AM,techsummary_66749.pdf (606.27 KB),1.0,202339.0,anil sharma,09-Mar-2021 12:11 PM,Rejected-Finance,Third lowest bidder,05-Apr-2021 12:44 PM,AOC
,,.pdf,Signed copy of agreement form,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,202315.0,Ankur sharma,09-Mar-2021 01:50 PM,Rejected-Finance,Second lowest bidder,05-Apr-2021 12:44 PM,AOC
,,.pdf,Signed copy of approved make for materials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,202434.0,Arpit Prashar,09-Mar-2021 01:44 PM,Rejected-Finance,Fourth lowest bidder,05-Apr-2021 12:44 PM,AOC
,,.pdf,Affidavit that the information furnished with the bid documents is true and correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,201713.0,Sahil Choudhary,08-Mar-2021 09:33 PM,Accepted-AOC,Award to lowest bidder,28-Jul-2021 05:15 PM,AOC
,,.pdf,Affidavit that you have not more than two works in hand each of 100 lakh or above in any department,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Proof copy of EPF registration no.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Proof copy of GST registration number.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Copy of latest ITR and pan card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Copy of receipt of EMD and cost of form,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
