Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :,Financial Bid Opening Date:,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
07-Jul-2021,"INR 2,874,681",365.0,Suresh Kumar Walia,14-Jul-2021 10:59 AM,Award.pdf (353.00 KB),Award,Dr Suresh Kumar walia,Internal,Er Vinay Mehra AE Kartar Chand Supdt Gr II Ajay Mahajan HDM Suraj Parkash DAO Ashok Kumar TA,Ankit Kumar,28-May-2021 02:08 PM,finsummary_69929.pdf (188.33 KB),Dr Suresh Kumar walia,Internal,Er Vinay Mehra AE Kartar Chand Supdt Gr II Ajay Mahajan HDM Suraj Parkash DAO Ashok Kumar TA,Suresh Kumar Walia,23-Apr-2021 03:43 PM,26-Apr-2021 03:00 PM,techsummary_69929.pdf (794.91 KB),PWD,2021_PWD_45601_6,PWD-Civil-15837-66-Tanda,A/R and M/O to 500 Bedded Hospital in Dr. RPGMC at Tanda in Distt. Kangra (Deposit work) (SH-Repair of various works for the year 2021-22),Technical,Sum,Suresh Kumar Walia,23-Apr-2021 03:40 PM,technical_69929.pdf,1.0,208789.0,parveen kumar,19-Apr-2021 06:29 PM,Accepted-AOC,Award,14-Jul-2021 10:59 AM,1.0,208789.0,parveen kumar,INR,"2,874,681",Finance,SUM,Ankit Kumar,28-May-2021 02:05 PM,finance_69929.pdf,BOQ Comparative Chart,AOC,1.0,ICICI BANK,PWD,PWD-Civil-15837-66-Tanda,2021_PWD_45601_6,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Copy of online receipt of EMD and Cost of Tender form,500.0,Nil,Nil,No,Executive Engineer,O/o Executive Engineer HP PWD Division Tanda,A/R and M/O to 500 Bedded Hospital in Dr. RPGMC at Tanda in Distt. Kangra (Deposit work) (SH-Repair of various works for the year 2021-22),A/R and M/O to 500 Bedded Hospital in Dr. RPGMC at Tanda in Distt. Kangra (Deposit work) (SH-Repair of various works for the year 2021-22),Please refer Tender documents. ,NA ,"23,50,455",Civil Works - Buildings,NA ,Tender,120.0,365.0,Tanda,176002.0,NA ,NA ,NA ,Executive Engineer,No ,No,12-Apr-2021 06:00 PM,20-Apr-2021 11:30 AM,12-Apr-2021 06:00 PM,20-Apr-2021 10:00 AM,NA ,NA ,12-Apr-2021 06:00 PM,20-Apr-2021 10:00 AM,26-Apr-2021 03:00 PM,"42,800",No,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,208933.0,Saini,19-Apr-2021 12:06 PM,Rejected-AOC,L2,14-Jul-2021 10:59 AM,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,.pdf,Copy of Registration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,208318.0,SURUCHI GUPTA,20-Apr-2021 09:22 AM,Rejected-Technical,Not Fulfill Criteria,23-Apr-2021 03:44 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,.pdf,PAN No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,.pdf,GST Registration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,.pdf,Form No 8 duly signed on Judicial Paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,.pdf,Work done Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,.pdf,Detail of Machinery and staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,.pdf,Affidavit that the information submitted with bid namely ( ) are true and correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,.pdf,Affidavit regarding nearrelative working in the PWD and no relation gazetted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,.pdf,Under taking no arbitration/litigation with PWD in pending in any court of Law,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
