S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,ICICI BANK,"2,500",Executive Engineer Jal Shakti Division Shimla 9,Shimla,No,"50,00,000",No,fixed,,Executive Engineer Jal Shakti Division Shimla 9,Shimla,"HP Irrigation and Public Health||Shimla-9 Circle,Irrigation and Public Health,HP||Shimla,Irrigation and Public Health,HP",JSV-GIpipe 9655-57,2020_HPIPH_36800_1,Yes,Open Tender,Item Wise,Goods,2.0,No,Yes,Both(Online/Offline),No,No,No,1.0,Corrigendum,Date,,Procurement of GI Pipes 2020-21,Procurement of GI Pipes 2020-21,Please refer Tender documents. ,NA ,"3,00,00,00,000",Pipes and Pipe related activities,NA ,Rate Contract,180.0,365.0,All Himachal As Per Tender Document,171009.0,NA ,NA ,NA ,Jal Shakti Division Shimla9,No ,No,1.0,Fee/PreQual/Technical,.pdf,Annual turnover and supply of GI Pipes as per NIT,Executive Engineer,Jal Shakti Division Shimla 9,29-Apr-2020 05:00 PM,17-Jun-2020 11:30 AM,29-Apr-2020 05:00 PM,17-Jun-2020 11:00 AM,NA ,NA ,09-May-2020 06:55 PM,17-Jun-2020 11:00 AM,26-Jun-2020 03:35 PM,AOC,Technical,Successfully Opened,Rakesh Kumar,17-Jun-2020 12:56 PM,technical_54328.pdf,Finance,Successfully Opened,Rakesh Kumar,26-Jun-2020 04:01 PM,finance_54328.pdf,BOQ Comparative Chart,31-Mar-2021,"INR 3,809,973,589.22",365.0,Vishal Jaswal,06-Jul-2021 03:34 PM,GIPipes202021SupplyOrder.pdf (477.00 KB),Supply order Issued in Financial Year 2020-2021,1,162764,GAURANG PRODUCTS PVT. LTD.,16-Jun-2020 05:24 PM,Rejected-AOC,No Supply Order Issued,06-Jul-2021 03:34 PM,Chief Engineer,Internal,Kindly see the attachment,Rakesh Kumar,26-Jun-2020 03:30 PM,26-Jun-2020 03:35 PM,techsummary_54328.pdf (1835.25 KB),ENC,Internal,,Rakesh Kumar,13-Aug-2020 05:01 PM,finsummary_54328.pdf (576.34 KB),1.0,158105.0,Nippon Tubes Limited,INR,"575,403,739.77","HP Irrigation and Public Health||Shimla-9 Circle,Irrigation and Public Health,HP||Shimla,Irrigation and Public Health,HP",2020_HPIPH_36800_1,JSV-GIpipe 9655-57,Procurement of GI Pipes 2020-21,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,proof of Cost of tender form and EMD as per NIT,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,159036,Hitech Pipes Ltd,16-Jun-2020 06:19 PM,Accepted-AOC,Supply Order Issued,06-Jul-2021 03:34 PM,,,,,,,,,,,,,,2.0,158313.0,JTL Infra Limited,INR,"949,300,265.06",,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST and Income tax clearance as per NIT,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,162169,JINDAL INDIA LIMITED,16-Jun-2020 03:34 PM,Rejected-Finance,"rejected, the firms have not acceptd L-1 negotiated rail head rates for supply the pipe against the tender",13-Aug-2020 05:01 PM,,,,,,,,,,,,,,3.0,159036.0,Hitech Pipes Ltd,INR,"360,593,245.86",,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit for galavaniztion facility as per NIT,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,161864,Jindal Industries Private Limited,16-Jun-2020 03:50 PM,Rejected-Technical,Non Responsive,26-Jun-2020 03:30 PM,,,,,,,,,,,,,,4.0,162245.0,JINDAL PIPES LIMITED,INR,"14,829,490.86",,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Copy of MOU of HR Coil and zinc and lifting of raw material as per NIT,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,162245,JINDAL PIPES LIMITED,16-Jun-2020 12:28 PM,Accepted-AOC,Supply Order Issued,06-Jul-2021 03:34 PM,,,,,,,,,,,,,,5.0,162322.0,VISHAL PIPES LIMITED,INR,"578,003,199.29",,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Valid license of manufacturing and valid license of BIS as per NIT,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,6,158313,JTL Infra Limited,16-Jun-2020 07:30 PM,Accepted-AOC,Supply Order Issued,06-Jul-2021 03:34 PM,,,,,,,,,,,,,,6.0,162486.0,SWASTIK PIPE LTD,INR,"503,000,005.3",,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Authorization of DSC, affidavit of backlisting and Year wise manufacturing GI pipe as per NIT",,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,7,158105,Nippon Tubes Limited,16-Jun-2020 06:44 PM,Accepted-AOC,Supply Order Issued,06-Jul-2021 03:34 PM,,,,,,,,,,,,,,7.0,162585.0,Surya Roshni Limited,INR,"828,843,643.07",,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Any Other Documents required to be uploaded as per Tender Document,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,8,159188,RIDDHI STEEL AND TUBES LTD,13-Jun-2020 06:49 PM,Rejected-Finance,"rejected, the firms have not acceptd L-1 negotiated rail head rates for supply the pipe against the tender",13-Aug-2020 05:01 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,9,162585,Surya Roshni Limited,16-Jun-2020 05:27 PM,Accepted-AOC,Supply Order Issued,06-Jul-2021 03:34 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,10,162486,SWASTIK PIPE LTD,15-Jun-2020 07:20 PM,Accepted-AOC,Supply Order Issued,06-Jul-2021 03:34 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,11,159778,TATA STEEL LIMITED,16-Jun-2020 08:16 PM,Rejected-Technical,Non Responsive,26-Jun-2020 03:30 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,12,162322,VISHAL PIPES LIMITED,16-Jun-2020 07:11 PM,Accepted-AOC,Supply Order Issued,06-Jul-2021 03:34 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
