Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"Er. Rajesh Kumar, E.E.",Internal,"Er. Sunil Kumar. AE, Jagpal Singh Supdt. Gr-II Tara Singh Supdt. Gr-II, Jagdeep Singh, Draughtsman Prem Chand, Sr. Assistant",Arvind Chaudhary,29-Jun-2021 03:46 PM,finsummary_72542.pdf (588.67 KB),20-Jul-2021,"INR 2,406,886",120.0,Rajesh Kumar,27-Jul-2021 12:11 PM,Awardletter.pdf (869.00 KB),Awardletter,PWD,2021_PWD_48404_1,Job 1 Construction of link road to Mohalla Naina a,"Job 1 Construction of link road to Mohalla Naina and Rajputtan of Village Baliwal Tehsil Haroli Distt.Una H.P. km.0-0 to 1-465 Sub Head FC, filling, C.O Retaining wall at RD.0-345 to 0-375 and 0-490 to 0-585, 2Nos.2mtr RCC slab culvert at RD",Er. Rajesh kumar E.E,Internal,"Er. Sunil Kumar. AE Harish Chander Sharma Head Draughtsman , Jagpal Singh Supdt. Gr-II Tara Singh Supdt. Gr-II, Prem Chand, Sr. Assistant",Arvind Chaudhary,25-Jun-2021 05:49 PM,26-Jun-2021 03:00 PM,techsummary_72542.pdf (704.54 KB),1.0,217271.0,Ashwani Kumar,INR,"1,887,738",Finance,Proceedingregardingopeningoffinancialbids,Arvind Chaudhary,29-Jun-2021 12:08 PM,None,BOQ Comparative Chart,Technical,TechnicalBidOpeningSummary,Arvind Chaudhary,19-Jun-2021 06:06 PM,technical_72542.pdf,1.0,217271.0,Ashwani Kumar,16-Jun-2021 12:36 PM,Accepted-AOC,ok,27-Jul-2021 12:11 PM,AOC,PWD,Job 1 Construction of link road to Mohalla Naina a,2021_PWD_48404_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,"Executive Engineer, Una Division, HPPWD, Una","Executive Engineer, Una Division, HPPWD, Una",500.0,"Executive Engineer, Una Division, HPPWD, Una",Una,No,1.0,FDR - Fixed Deposit,12-Jun-2021 10:00 AM,18-Jun-2021 09:00 AM,12-Jun-2021 10:30 AM,18-Jun-2021 09:00 AM,NA ,NA ,12-Jun-2021 10:30 AM,18-Jun-2021 09:00 AM,26-Jun-2021 03:00 PM,"43,600",No,fixed,,"Executive Engineer, Una Division, HPPWD, Una",Una,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender ( Indicated in Schedule F),"Job 1 Construction of link road to Mohalla Naina and Rajputtan of Village Baliwal Tehsil Haroli Distt.Una H.P. km.0-0 to 1-465 Sub Head FC, filling, C.O Retaining wall at RD.0-345 to 0-375 and 0-490 to 0-585, 2Nos.2mtr RCC slab culvert at RD","Job 1 Construction of link road to Mohalla Naina and Rajputtan of Village Baliwal Tehsil Haroli Distt.Una H.P. km.0-0 to 1-465 Sub Head FC, filling, C.O Retaining wall at RD.0-345 to 0-375 and 0-490 to 0-585, 2Nos.2mtr RCC slab culvert at RD",Please refer to Bidding Documents ,NA ,,Civil Works - Roads,NA ,Tender,75.0,120.0,Una,174303.0,NA ,NA ,NA ,"Executive Engineer, Una Division, HPPWD, Una",No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,217317.0,Balbir Singh Govt Contractor,17-Jun-2021 12:26 PM,Rejected-AOC,ok,27-Jul-2021 12:11 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Earnest Money ( Indicated In Schedule F),,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,217789.0,Charanjeet Singh Govt Contractor,18-Jun-2021 07:44 AM,Rejected-AOC,ok,27-Jul-2021 12:11 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractors Registration (Refer General Rule No.23 ),,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,217340.0,Chetan Chabba,16-Jun-2021 03:12 PM,Rejected-AOC,ok,27-Jul-2021 12:11 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,G.S.T. No. and copy of the latest return filed.,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,217743.0,HARDYAL SINGH GOVT. CONTRACTOR,18-Jun-2021 12:21 AM,Rejected-AOC,ok,27-Jul-2021 12:11 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,E.P.F. No. and copy of latest return filed,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,217440.0,Nitish Thakur,16-Jun-2021 10:06 PM,Rejected-AOC,ok,27-Jul-2021 12:11 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Work Done Certificate duly issued by the Engineer-in-Charge, not below the rank of an E.E or equival",,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,217697.0,Rakesh KUmar,17-Jun-2021 06:22 PM,Rejected-AOC,ok,27-Jul-2021 12:11 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Work in hand certificate duly issued by the Engineer-in-Charge, not below the rank of an E.E or equi",,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,217574.0,Ram Sahore Govt Contractor,17-Jun-2021 04:17 PM,Rejected-AOC,ok,27-Jul-2021 12:11 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An Affidavit of Machinery Tool Plant as per bid documents along with documentary proof.,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,217398.0,SUMIT KUMAR,17-Jun-2021 01:56 PM,Rejected-AOC,ok,27-Jul-2021 12:11 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An Affidavit of Both Gazetted and non-Gazetted officer HPPWD employees related to him (General Rule,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,217208.0,Tilak Raj Govt Contractor,17-Jun-2021 03:09 PM,Rejected-AOC,ok,27-Jul-2021 12:11 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An affidavit that information furnished with the bid (Name of works is correct in all respect).,,,,,,,,,,,,,,,,,,,AOC
