EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Instrument Type,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"50,000",No,fixed,,MD HPSCSC,SHIMLA,1.0,Corrigendum,Date,,HP State Civil Supplies Corporation Limited,Pro.Tea.2020-21-27710-711 Dated 10-02-2020,2020_HO_34886_1,Yes,Open Tender,Item Rate,Goods,2.0,No,Yes,Offline,No,No,No,Procurement of Tea for the year 2020-21,Procurement of Tea for the year 2020-21,Please refer Tender documents. ,NA ,"1,00,00,000",Food Products,TEA ,Tender,365.0,14.0,MD HPSCSC,171009.0,NA ,NA ,NA ,HEAD OFFICE HPSCSC LTD,No ,No,MD HPSCSC,Block No. 16-17 SDA Complex Kasumpti Shimla-9 North India,1.0,Fee/PreQual/Technical,.pdf,Kindly Upload Technical BID Document in Single PDF,11-Feb-2020 05:00 PM,17-Mar-2020 11:00 AM,11-Feb-2020 05:00 PM,16-Mar-2020 05:00 PM,NA ,NA ,11-Feb-2020 05:00 PM,16-Mar-2020 05:00 PM,17-Mar-2020 03:05 PM,"1,500",MD HPSCSC,SHIMLA,No,1.0,DD - Demand Draft,AOC,Finance,Financial Bid Summary,JAGAT PAL SHARMA,17-Mar-2020 03:20 PM,finance_51146.pdf,BOQ Comparative Chart,20-Jul-2021,"INR 10,000,000",14.0,PAWAN SOOD,20-Jul-2021 03:31 PM,EOI.pdf (972.00 KB),Empaneled procurement for the year 2020-2021. The estimated amount is Rs. 10000000.00. Supply order issued as per requirement.,1,152066,AKASH GRAM UDYOG,02-Mar-2020 06:23 PM,Accepted-AOC,Empaneled,20-Jul-2021 03:31 PM,MD,Internal,Kindly see the attachment,PAWAN SOOD,20-Jul-2021 03:27 PM,finsummary_51146.pdf (971.65 KB),Technical,Technical Bid Summary,PAWAN SOOD,17-Mar-2020 02:59 PM,technical_51146.pdf,1.0,151566.0,THE AMRITSAR TEA COMPANY,INR,0.0,HP State Civil Supplies Corporation Limited,2020_HO_34886_1,Pro.Tea.2020-21-27710-711 Dated 10-02-2020,Procurement of Tea for the year 2020-21,ED HPSCSC Ltd,Internal,Committee Members,PAWAN SOOD,17-Mar-2020 03:03 PM,17-Mar-2020 03:05 PM,techsummary_51146.pdf (100.41 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Kindly Upload Financial BID/BOQ,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,2,150199,ARVIND ENTERPRISES,19-Feb-2020 03:34 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,17-Mar-2020 02:59 PM,,,,,,,,,,,,2.0,151710.0,GINNI TEA INDUSTRIES LIMITED,INR,0.0,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,3,152249,DAYA TRADERS,03-Mar-2020 03:54 PM,Accepted-AOC,Empaneled,20-Jul-2021 03:31 PM,,,,,,,,,,,,3.0,151748.0,RAJ KUMAR AND BROS,INR,0.0,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,4,151710,GINNI TEA INDUSTRIES LIMITED,03-Mar-2020 12:48 PM,Accepted-AOC,Empaneled,20-Jul-2021 03:31 PM,,,,,,,,,,,,4.0,151881.0,HIMACHAL TEA TRADERS AND M/F CO.,INR,0.0,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,5,151881,HIMACHAL TEA TRADERS AND M/F CO.,15-Mar-2020 01:15 AM,Accepted-AOC,Empaneled,20-Jul-2021 03:31 PM,,,,,,,,,,,,5.0,152016.0,K.B Tea Estate,INR,0.0,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,6,151828,Kapil Traders,02-Mar-2020 07:38 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,17-Mar-2020 02:59 PM,,,,,,,,,,,,6.0,152066.0,AKASH GRAM UDYOG,INR,0.0,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,7,152016,K.B Tea Estate,03-Mar-2020 01:17 PM,Accepted-AOC,Empaneled,20-Jul-2021 03:31 PM,,,,,,,,,,,,7.0,152249.0,DAYA TRADERS,INR,0.0,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,8,152205,Maa Jagtambey Industry,03-Mar-2020 01:18 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,17-Mar-2020 02:59 PM,,,,,,,,,,,,8.0,152408.0,M/S SKB INTERNATIONAL,INR,0.0,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,9,154317,Mebio Labs Pvt. Ltd.,14-Mar-2020 04:40 PM,Accepted-AOC,Empaneled,20-Jul-2021 03:31 PM,,,,,,,,,,,,9.0,152411.0,M/S K.P.U. FOOD PRODUCTS,INR,0.0,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,10,152411,M/S K.P.U. FOOD PRODUCTS,04-Mar-2020 09:52 AM,Accepted-AOC,Empaneled,20-Jul-2021 03:31 PM,,,,,,,,,,,,10.0,154317.0,Mebio Labs Pvt. Ltd.,INR,0.0,,,,,,,,,,,,AOC
