Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :,Financial Bid Opening Date:,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage
Er. D.R. Chauhan Executive Engineer,Internal,Er N R Chandel AE Suket Sushil Kumar DAO GrI Amar Singh HDM Rattan Lal Supdt Accounts,Chaman Singh,22-Apr-2021 11:56 AM,finsummary_68750.pdf (344.79 KB),22-Apr-2021,"INR 946,979",270.0,Chaman Singh,22-Apr-2021 11:58 AM,AOCBaila.pdf (345.00 KB),AOC issued,PWD,2021_PWD_45699_1,PW-SNR-CB-E-Tender/19-21183-86 dt 12.03.2021,Construction of Vety. Dispensary building at Baila in Tehsil Sundernagar Distt. Mandi HP,Er. D.R. Chauhan Executive Engineer,Internal,Er N R Chandel AE Suket Sh Sushil Kumar DAO GR-I Sh Amar Singh HDM Sh Rattan Lal Supdt. Accounts,Chaman Singh,05-Apr-2021 04:26 PM,06-Apr-2021 03:30 PM,techsummary_68750.pdf (622.76 KB),Technical,BOS,Chaman Singh,05-Apr-2021 04:20 PM,technical_68750.pdf,1.0,206699.0,Karam Singh,30-Mar-2021 01:29 PM,Rejected-AOC,Not found lowest,22-Apr-2021 11:59 AM,Finance,F.B.O.S. Baila,Chaman Singh,07-Apr-2021 11:19 AM,None,BOQ Comparative Chart,1.0,206773.0,Vijay,INR,"946,979",AOC,Executive Engineer,O/O Executive Engineer Sunder Nagar Division HPPWD,"18,000",No,fixed,,EE,Sundernagar,Construction of Vety. Dispensary building at Baila in Tehsil Sundernagar Distt. Mandi HP,SH Construction of building portion with WS and SI) Deposit,As per bid document ,NA ,,Civil Works,NA ,Tender,120.0,270.0,In Sundernagar Division,175018.0,NA ,NA ,NA ,O/O Executive Engineer Sunder Nagar Division HPPWD,No ,No,PWD,PW-SNR-CB-E-Tender/19-21183-86 dt 12.03.2021,2021_PWD_45699_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Both(Online/Offline),No,No,No,1.0,ICICI BANK,350.0,EE Sundernagar,Sundernagar,No,18-Mar-2021 09:00 AM,01-Apr-2021 11:30 AM,18-Mar-2021 09:00 AM,31-Mar-2021 09:00 AM,NA ,NA ,18-Mar-2021 09:00 AM,31-Mar-2021 09:00 AM,06-Apr-2021 03:30 PM,1.0,Fee/PreQual/Technical,.pdf,Cost of tender indicated in schedule F,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,206670.0,KRISHAN LAL,31-Mar-2021 08:53 AM,Rejected-AOC,Not found lowest,22-Apr-2021 11:59 AM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,.pdf,The earnest money indicated in schedule F,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,206492.0,Nikhil Thakur,28-Mar-2021 05:32 PM,Rejected-AOC,Not found lowest,22-Apr-2021 11:59 AM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractors registration refer general rules No.23,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,206788.0,Rajat Sharma,30-Mar-2021 06:19 PM,Rejected-Technical,Non responsive,05-Apr-2021 04:26 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST registration general rules No. 21,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,206381.0,umesh Kumar,27-Mar-2021 02:46 PM,Rejected-Technical,Non responsive,05-Apr-2021 04:26 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bidding Capacity as per general rules No. 28.2a and work done / in hand as per General Rule No. 19,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,206773.0,Vijay,30-Mar-2021 08:10 PM,Accepted-AOC,Being lowest,22-Apr-2021 11:59 AM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"List of machinery, tool, plant refer schedule F with reference to clause 18",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,206626.0,VIRENDER KUMAR,30-Mar-2021 05:48 PM,Rejected-AOC,Not found lowest,22-Apr-2021 11:59 AM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Copy of latest ITR filed,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form No. 7/8 prefer General Rules No. 26.7,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List of both gazetted and non-gazetted HPPWD Employees related to him General Rule No. 16,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit that information furnished with the bid is correct in all respect,AOC
