Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,S.No,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
National Health Mission||State Programme Management Unit - NHM,2019_NHM_13635_1,NRHM/CH/SNCU/Online Reporting/256,Printing and supply of SNCU Reporting Materials,ED,Internal,"SPM, DME,DF,FM, Consultant(CH)",Dipjyoti Deka,03-Apr-2021 04:17 PM,finsummary_21089.pdf (100.12 KB),Finance,opened,Rubul Changkakoti,01-Aug-2019 05:48 PM,,BOQ Comparative Chart,ED,Internal,"SPM, DME(SHQ), DF, FM, Consultant(CH)",Dipjyoti Deka,03-Apr-2021 04:10 PM,techsummary_21089.pdf (100.12 KB),1,62724,Aurora Fine Arts,01-Aug-2019 01:45 PM,Rejected-Finance,High Rate,03-Apr-2021 04:17 PM,AOC,1.0,Corrigendum Notice,Technical Bid,,1.0,Fee/PreQual/Technical/Finance,.xls,Financial,"MD,NHM,Assam","O/O Mission Director, NHM,Assam, Saikia Commercial Complex, Christanbasti, G.S.Road, Guwahati",Printing and supply of SNCU Reporting Materials,Printing and supply of SNCU Reporting Materials,Please refer Tender documents. ,NA ,"28,35,000",Publishing/Printing,NA ,Rate Contract,90.0,120.0,27 district Drug Warehouse,781005.0,"O/O Mission Director, NHm,Assam ","O/O Mission Director, NHM,Assam, Saikia Commercial Complex, Christanbasti, G.S.Road, Guwahati ",22-Jul-2019 03:30 PM ,"O/O Mission Director, NHM,Assam",No ,No,20-Jul-2019 12:00 PM,01-Aug-2019 05:00 PM,20-Jul-2019 12:00 PM,01-Aug-2019 02:00 PM,NA ,NA ,25-Jul-2019 09:00 AM,01-Aug-2019 02:00 PM,0.0,No,fixed,,Nil,Nil,0.0,Nil,Nil,No,National Health Mission||State Programme Management Unit - NHM,NRHM/CH/SNCU/Online Reporting/256,2019_NHM_13635_1,Yes,Open Limited,Supply,Goods,1.0,No,No,Not Applicable,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,2,62719,Baju Associates,01-Aug-2019 01:04 PM,Rejected-Finance,High Rate,03-Apr-2021 04:17 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,3,62568,CDC PRINTERS PVT. LTD,29-Jul-2019 02:36 PM,Accepted-AOC,PIP approval,03-Apr-2021 04:18 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,4,62720,Darpan Publications International Limited,01-Aug-2019 01:15 PM,Rejected-Finance,High Rate,03-Apr-2021 04:17 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,5,62727,F M Printers,01-Aug-2019 01:52 PM,Rejected-Finance,High Rate,03-Apr-2021 04:17 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,6,62704,MAA MANASHA PRINTERS,01-Aug-2019 10:31 AM,Rejected-Finance,High Rate,03-Apr-2021 04:17 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,7,62726,Mittal Enterprises,01-Aug-2019 01:46 PM,Rejected-Finance,High Rate,03-Apr-2021 04:17 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,8,62722,MS Navanita Printers,01-Aug-2019 01:25 PM,Rejected-Finance,High Rate,03-Apr-2021 04:17 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,9,62710,Nova Publications and Printers Pvt. Ltd,01-Aug-2019 12:06 PM,Rejected-Finance,High Rate,03-Apr-2021 04:17 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,10,62681,Singhania printing press LLP,01-Aug-2019 11:35 AM,Rejected-Finance,High Rate,03-Apr-2021 04:17 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,11,62725,S S Graphics,01-Aug-2019 01:54 PM,Rejected-Finance,High Rate,03-Apr-2021 04:17 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,12,62567,VIBA PRESS PVT. LTD.,29-Jul-2019 02:33 PM,Rejected-Finance,High Rate,03-Apr-2021 04:17 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
