Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
Executive Engineer,"Kumarsain Division, HP.PWD., Kumarsain",500.0,EE Kumarsain,Kumarsain,No,Constructioin of road from Chimla to Skundi Km 0/000 to 1/020 SH Construction of PCC Retaining wall at various RD C/O Breast wall in Wire crate at RD 0/860 to 0/875 0/900 to 0/930 and C/O Retaining wall in wire crate at RD 0/880 to 0/900,Constructioin of road from Chimla to Skundi Km 0/000 to 1/020 SH Construction of PCC Retaining wall at various RD C/O Breast wall in Wire crate at RD 0/860 to 0/875 0/900 to 0/930 and C/O Retaining wall in wire crate at RD 0/880 to 0/900,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,90.0,Kumarsain,172029.0,NA ,NA ,NA ,Kumarsain,No ,No,PWD,PW-KMS-AB-NIT/2020-21-12267-69 dated 01.02.2021,2021_PWD_43994_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Offline,No,No,No,"21,400",No,fixed,,EE Kumarsain,Kumarsain,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender Form (indicated in Schedule F),11-Feb-2021 05:00 PM,19-Feb-2021 11:00 AM,11-Feb-2021 05:30 PM,18-Feb-2021 06:00 PM,NA ,NA ,11-Feb-2021 05:30 PM,18-Feb-2021 06:00 PM,25-Feb-2021 11:00 AM,1.0,DD - Demand Draft,AOC,Er.Manoj Sehgal,Internal,"XEN,SUPDT,HDM",Manoj Kumar Sehgal,25-Feb-2021 10:06 AM,25-Feb-2021 11:00 AM,techsummary_65736.pdf (334.49 KB),PWD,2021_PWD_43994_1,PW-KMS-AB-NIT/2020-21-12267-69 dated 01.02.2021,Constructioin of road from Chimla to Skundi Km 0/000 to 1/020 SH Construction of PCC Retaining wall at various RD C/O Breast wall in Wire crate at RD 0/860 to 0/875 0/900 to 0/930 and C/O Retaining wall in wire crate at RD 0/880 to 0/900,28-Apr-2021,"INR 1,293,842",90.0,Manoj Kumar Sehgal,28-Apr-2021 10:38 AM,Skundi.pdf (509.00 KB),AOC,Er. Manoj Sehgal,Internal,"XEN,Supdt,HDM",Manoj Kumar Sehgal,28-Apr-2021 10:36 AM,finsummary_65736.pdf (334.49 KB),Finance,Summary of Technical Bid Evaluation,Manoj Kumar Sehgal,25-Feb-2021 11:53 AM,finance_65736.pdf,BOQ Comparative Chart,1.0,198831.0,Anshul Kainthla,INR,"1,293,842",1.0,198831.0,Anshul Kainthla,17-Feb-2021 04:37 PM,Accepted-AOC,Accept,28-Apr-2021 10:38 AM,Technical,Technical Bid opening summary,Manoj Kumar Sehgal,24-Feb-2021 02:52 PM,technical_65736.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Earnest Money Deposit (indicated in Schedule F),,,,,,,,,,2.0,BC - Bankers Cheque,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,198879.0,Naveen Verma,18-Feb-2021 11:53 AM,Rejected-Finance,Due to 2nd Lowest bedder,28-Apr-2021 10:36 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractors Registration (Refer General Rule No 23),,,,,,,,,,3.0,SS - Small Savings Instrument,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,199037.0,Shashi Bhushan,18-Feb-2021 04:50 PM,Rejected-Finance,Due to 3rd Lowest bedder,28-Apr-2021 10:36 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,G.S.T Registration Number (Refer General Rule No 21),,,,,,,,,,4.0,FDR - Fixed Deposit,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,199170.0,SUNDER LAL,18-Feb-2021 04:40 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,24-Feb-2021 02:52 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Permanent Account Number (PAN),,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,EPF Registration Number Refer General Rule 25-A,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,". List of Machinery, Tool, Plant along with documentary proof of ownership (Refer Schedule F with r",,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form No. 8 (Refer General Rule No 26.7),,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit regarding not more than two works in hand.,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
