Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Cost of Tender through online,500.0,Nil,Nil,No,Job 15 Improvement of black spot on Santokhgarh Polian road RD. 0-0 to 11-400 Tehsil Haroli Distt. Una (Sub Head C.O Retaining wall at RD. 0-600 to 0-620 on both side,Job 15 Improvement of black spot on Santokhgarh Polian road RD. 0-0 to 11-400 Tehsil Haroli Distt. Una (Sub Head C.O Retaining wall at RD. 0-600 to 0-620 on both side,Please refer to Bidding Documents ,NA ,"5,08,694",Civil Works - Roads,NA ,Tender,75.0,30.0,Una,174303.0,NA ,NA ,NA ,"Executive Engineer, Una Division, HPPWD, Una",No ,No,08-Mar-2022 03:00 PM,14-Mar-2022 11:00 AM,08-Mar-2022 03:00 PM,14-Mar-2022 09:00 AM,NA ,NA ,08-Mar-2022 03:00 PM,14-Mar-2022 09:00 AM,23-Mar-2022 11:00 AM,PWD,Job 15 Improvement of black spot on Santokhgarh P,2022_PWD_57645_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,"10,200",No,fixed,,Nil,Nil,"Executive Engineer, Una Division, HPPWD, Una","Executive Engineer, Una Division, HPPWD, Una",AOC,"Er. Rajesh Kumar, E.E.",Internal,"Er. Kuldeep Singh AE to EE Harish Chander Sharma Head Draughtsman, Jagpal Singh Supdt. Gr-II Tara Singh Supdt. Gr-II",Rajesh Kumar,22-Mar-2022 06:45 PM,23-Mar-2022 11:00 AM,techsummary_86998.pdf (1626.77 KB),PWD,2022_PWD_57645_1,Job 15 Improvement of black spot on Santokhgarh P,Job 15 Improvement of black spot on Santokhgarh Polian road RD. 0-0 to 11-400 Tehsil Haroli Distt. Una (Sub Head C.O Retaining wall at RD. 0-600 to 0-620 on both side,19-May-2022,"INR 508,694",30.0,Rajesh Kumar,08-Jul-2022 11:41 AM,Awardletter.pdf (909.00 KB),Awardletter,"Er. Rajesh Kumar, EE",Internal,"Er. Kuldeep Singh AE to EE Harish Chander Sharma Head Draughtsman, Jagpal Singh Supdt. Gr-II Tara Singh Supdt. Gr-II",Rajesh Kumar,28-Mar-2022 07:38 PM,finsummary_86998.pdf (592.34 KB),1.0,269581.0,Atul Shrma,13-Mar-2022 09:56 PM,Rejected-Finance,Not L-1,28-Mar-2022 07:38 PM,Technical,Bids List,Rajesh Kumar,15-Mar-2022 07:42 PM,technical_86998.pdf,1.0,269645.0,Jatinder Kumar,INR,"450,222",Finance,Proceedingregardingopeningoffinancialbids,Rajesh Kumar,28-Mar-2022 06:07 PM,finance_86998.pdf,BOQ Comparative Chart,AOC
,,.pdf,Earnest Money through online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,269516.0,Balbir Singh Govt Contractor,13-Mar-2022 07:06 PM,Rejected-Finance,Not L-1,28-Mar-2022 07:38 PM,,,,,,,,,,,,,,,,,AOC
,,.pdf,Contractors Registration with validity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3.0,269624.0,Chetan Chabba,13-Mar-2022 10:09 PM,Rejected-Finance,Not L-1,28-Mar-2022 07:38 PM,,,,,,,,,,,,,,,,,AOC
,,.pdf,G.S.T. No. and NOC from concerned department,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4.0,269645.0,Jatinder Kumar,13-Mar-2022 06:58 PM,Accepted-AOC,ok,08-Jul-2022 11:41 AM,,,,,,,,,,,,,,,,,AOC
,,.pdf,E.P.F. No. and NOC from concerned department,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5.0,269196.0,Jeewan Kumar,13-Mar-2022 01:47 PM,Rejected-Finance,Not L-1,28-Mar-2022 07:38 PM,,,,,,,,,,,,,,,,,AOC
,,.pdf,"Work Done Certificate duly issued by the Engineer-in-Charge, not below the rank of an E.E or equival",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6.0,269184.0,Rohit Rana,13-Mar-2022 08:22 PM,Rejected-Finance,Not L-1,28-Mar-2022 07:38 PM,,,,,,,,,,,,,,,,,AOC
,,.pdf,"Work in hand certificate duly issued by the Engineer-in-Charge, not below the rank of an E.E or equi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,7.0,269637.0,SATWINDER SINGH,13-Mar-2022 04:56 PM,Rejected-Finance,Not L-1,28-Mar-2022 07:38 PM,,,,,,,,,,,,,,,,,AOC
,,.pdf,An Affidavit of Machinery Tool Plant as per bid documents along with documentary proof.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,8.0,269680.0,Shubham Dhiman,13-Mar-2022 08:46 PM,Rejected-Finance,Not L-1,28-Mar-2022 07:38 PM,,,,,,,,,,,,,,,,,AOC
,,.pdf,An Affidavit of Both Gazetted and non-Gazetted officer HPPWD employees related to him (General Rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,9.0,269061.0,Sikander Mohan,10-Mar-2022 03:08 PM,Rejected-Finance,Not L-1,28-Mar-2022 07:38 PM,,,,,,,,,,,,,,,,,AOC
,,.pdf,An affidavit that information furnished with the bid (Name of works is correct in all respect).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,10.0,269205.0,Suresh Kumar Govt Contractor,13-Mar-2022 01:13 PM,Rejected-Finance,Not L-1,28-Mar-2022 07:38 PM,,,,,,,,,,,,,,,,,AOC
,,.pdf,An affidavit showing that the site has been visited by the contractors/ firms and he has studies as,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,11.0,269106.0,Yog raj,13-Mar-2022 08:38 PM,Rejected-Finance,Not L-1,28-Mar-2022 07:38 PM,,,,,,,,,,,,,,,,,AOC
,,.pdf,An Affidavit regarding no litigation with the department,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Additional Condition sheet may be uploaded duly signed as per bid documents page-144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
