Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
PWD,link road to village Harizan Basti Bari Km 0/0 to,2021_PWD_49718_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,1.0,Corrigendum,Date,,10-Jul-2021 06:00 PM,20-Jul-2021 11:30 AM,10-Jul-2021 06:00 PM,20-Jul-2021 10:30 AM,NA ,NA ,10-Jul-2021 06:00 PM,20-Jul-2021 10:30 AM,31-Jul-2021 11:30 AM,Construction of link road to village Harizan Basti Bari Km 0/0 to 2/270,SH C/O 900mm dia hume pipe culvert at RD 0/570 with wing wall U-shape drain at RD 0/625 to 0/730 Edge wall at RD 1/580 to 1/680 and metalling / tarring in Km 0/625 to 1/150,Please refer Tender documents. ,NA ,,Civil Works - Roads,NA ,Tender,60.0,90.0,Hamirpur,177011.0,NA ,NA ,NA ,EE Hamirpur,No ,No,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender Form,Executive Engineer,Executive Engineer Hamirpur Division HPPWD Hamirpur,"46,000",No,fixed,,Nil,Nil,"1,000",Nil,Nil,No,AOC,EE Hamirpur,Internal,SupdtHDMSupdtABAEtoEE,Vivek Sharma,31-Jul-2021 11:27 AM,31-Jul-2021 11:30 AM,techsummary_74406.pdf (1628.66 KB),PWD,2021_PWD_49718_1,link road to village Harizan Basti Bari Km 0/0 to,Construction of link road to village Harizan Basti Bari Km 0/0 to 2/270,03-Jul-2022,"INR 1,034,566",90.0,Vivek Sharma,03-Jul-2022 02:14 PM,BarAward.pdf (657.00 KB),Award,EE Hamirpur,Internal,SupdtHDMSrDAOAEtoEE,Vivek Sharma,17-Nov-2021 05:14 PM,finsummary_74406.pdf (671.12 KB),1.0,223232.0,JEET CHAND GOVT. CONTRACTOR,INR,"1,034,566.4",Finance,Attached,Vivek Sharma,17-Nov-2021 05:09 PM,finance_74406.pdf,BOQ Comparative Chart,1.0,223486.0,AMAN SHARMA GOVT.CONTRACTOR,17-Jul-2021 04:58 PM,Rejected-Finance,l3,17-Nov-2021 05:14 PM,Technical,Attached,Vivek Sharma,31-Jul-2021 11:14 AM,technical_74406.pdf,AOC
,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,EMD,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,224126.0,Arvind Sharma,20-Jul-2021 09:16 AM,Rejected-Finance,l4,17-Nov-2021 05:14 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractor Registration,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,223507.0,BALAL,17-Jul-2021 03:03 PM,Rejected-Technical,Rejected,31-Jul-2021 11:27 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Similar Work Done certificate (Only Completed Work),,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,223232.0,JEET CHAND GOVT. CONTRACTOR,14-Jul-2021 03:54 PM,Accepted-AOC,l1,03-Jul-2022 02:14 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"GST No. with latest clearance return, EPF No. with latest clearance return, Labour License, PAN Card",,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,223518.0,KAMAL PATHANIA GOVT.CONTRACTOR,19-Jul-2021 01:20 PM,Rejected-Technical,Rjected,31-Jul-2021 11:27 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List of Machinery tools and plant with ownership documents/ Affidavit Magistrate/ Notary,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,223528.0,M/S ANIL KUMAR GOVT CONT.,19-Jul-2021 05:17 PM,Rejected-Technical,Rjected,31-Jul-2021 11:27 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit that information submitted by bidder is true and correct attested by Magistrate/ Notary,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,223750.0,vinod kumar,18-Jul-2021 05:47 PM,Rejected-Finance,l2,17-Nov-2021 05:14 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work in hand certificate countersigned by the Engineer in Charge not below the rank of Executive Eng,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit Bidder should not have more than 2 contracts at a time each of Rs. 100.00 Lakhs or more in,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit regarding seen the site,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
