Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"1,500",JMCH TENDER,"CANARA BANK, JORHAT BRANCH",Yes,Health and Family Welfare Department||Directorate of Medical Education-HFWD||Jorhat Medical College and Hospital-HFWD,NO. SMEJ/JMCH/2551/2021/4022 Date.09/08/2021,2021_HFWD_22447_2,Yes,Open Tender,Supply,Goods,2.0,No,No,Offline,No,No,No,"2,00,000",Yes,fixed,,JMCH TENDER,"CANARA BANK, JORHAT BRANCH","PRINCIPAL CUM CHIEF SUPERINTENDENT, JMCH","O/O. THE PRINCIPAL CUM CHIEF SUPERINTENDENT,ADMIN BLOCK, JMCH",1.0,Fee/PreQual/Technical,.pdf,TENDER FEES AND EMD,21-Aug-2021 01:45 PM,06-Sep-2021 01:00 PM,21-Aug-2021 01:45 PM,06-Sep-2021 12:00 PM,NA ,NA ,21-Aug-2021 02:00 PM,06-Sep-2021 12:00 PM,02-Mar-2022 12:00 PM,"SUPPLY OF LABORATORY REAGENTS, CHEMICALS, CONSUMABLES ETC. ON RATE CONTRACT BASIS FOR JORHAT MEDICAL COLLEGE AND HOSPITAL, JORHAT","SUPPLY OF LABORATORY REAGENTS, CHEMICALS, CONSUMABLES ETC. ON RATE CONTRACT BASIS FOR JORHAT MEDICAL COLLEGE AND HOSPITAL, JORHAT",PLEASE REFER TENDER DOCUMENT  ,NA ,,Lab Chemistry Reagents,NA ,Rate Contract,365.0,3.0,"JORHAT MEDICAL COLLEGE AND HOSPITAL, JORHAT",785001.0,NA ,NA ,NA ,"CONFERENCE HALL, ADMIN BLOCK, JMCH",No ,No,1.0,DD - Demand Draft,1.0,DATE EXTENSION NOTICE,Date,,AOC,Health and Family Welfare Department||Directorate of Medical Education-HFWD||Jorhat Medical College and Hospital-HFWD,2021_HFWD_22447_2,NO. SMEJ/JMCH/2551/2021/4022 Date.09/08/2021,"SUPPLY OF LABORATORY REAGENTS, CHEMICALS, CONSUMABLES ETC. ON RATE CONTRACT BASIS FOR JORHAT MEDICAL COLLEGE AND HOSPITAL, JORHAT",Finance,MINUTES OF THE FINANCIAL BID OPENING AND EVALAUTION,Chao Rochek Buragohain,28-Apr-2022 11:54 AM,finance_35009.pdf,BOQ Comparative Chart,Technical,MINUTES OF THE TECHNICAL BID OPENING MEETING,Chao Rochek Buragohain,05-Oct-2021 04:52 PM,technical_35009.pdf,1,122472,ALFA INSTRUMENTS,06-Sep-2021 11:01 AM,Accepted-AOC,ITEMWISE L1,30-Jul-2022 03:06 PM,01-May-2022,INR 1.0E+7,3.0,Chao Rochek Buragohain,30-Jul-2022 03:06 PM,reagentAOC.pdf (12294.00 KB),"Approx. Contract value Rs. 10000000. Items awarded to various bidders. awarded value will not able to confirm. The requirement of chemical, Reagent at JMCH time to time as per departmental request","Superintendent, JMCH",Internal,"Dr. C.R Buragohain, FAO, JMCH,Dr. Mainak Roy,Dr. Rajat Dutta Roy,Dr. Nayanjyoti Sarmah,Dr. Binita Bhuyan, Dr. Meher Abjun Musakim, Dr. Ajoy Borah,Sri. Prasanta Hazarika, (Rtd. AFS), F.A,JMCH",Chao Rochek Buragohain,28-Apr-2022 12:58 PM,finsummary_35009.pdf (1178.89 KB),1.0,121704.0,Vijaya Chemical Company,INR,0.0,Dr. Purnima Barua,Internal,"Dr. C.R Buragohain, Sri. Amarjyoti Sarmah, AFS,Dr. Mainak Roy,Dr. Rajat Dutta Roy,Dr. Nayanjyoti Sarmah,Dr. Binita Bhuyan,Dr. Meher Abjun Musakim, Dr. Ajoy Borah, Sri. Prasanta Hazarika, (Rtd) Invitee",Chao Rochek Buragohain,01-Mar-2022 06:07 PM,02-Mar-2022 12:00 PM,techsummary_35009.pdf (684.41 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,PRE-QUALIFICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit Receipt,,,,,AOC,,,,,,,,,,,,,,,,2,122466,ASSAM CHEMICALS AND INSTRUMENTS CORPORATION,06-Sep-2021 10:12 AM,Accepted-AOC,ITEMWISE L1,30-Jul-2022 03:06 PM,,,,,,,,,,,,,,2.0,121717.0,Jyoti Pharmaceuticals,INR,0.0,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,3,122317,Biogene Scientific,04-Sep-2021 03:48 PM,Accepted-AOC,ITEMWISE L1,30-Jul-2022 03:06 PM,,,,,,,,,,,,,,3.0,121742.0,Suretech Medical INC,INR,0.0,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,4,122275,CHEM INDIA,05-Sep-2021 06:24 PM,Rejected-Technical,technically not qualified,01-Mar-2022 06:07 PM,,,,,,,,,,,,,,4.0,121773.0,M B Traders,INR,0.0,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,5,122179,Jaldhara and Company,03-Sep-2021 01:21 PM,Accepted-AOC,ITEMWISE L1,30-Jul-2022 03:06 PM,,,,,,,,,,,,,,5.0,121885.0,Micromaster,INR,0.0,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,6,121717,Jyoti Pharmaceuticals,04-Sep-2021 07:50 PM,Accepted-AOC,ITEMWISE L1,30-Jul-2022 03:06 PM,,,,,,,,,,,,,,6.0,122179.0,Jaldhara and Company,INR,0.0,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,7,121773,M B Traders,04-Sep-2021 07:36 PM,Accepted-AOC,ITEMWISE L1,30-Jul-2022 03:06 PM,,,,,,,,,,,,,,7.0,122284.0,Molbiogen,INR,0.0,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,8,121885,Micromaster,31-Aug-2021 09:43 AM,Accepted-AOC,ITEMWISE L1,30-Jul-2022 03:06 PM,,,,,,,,,,,,,,8.0,122317.0,Biogene Scientific,INR,0.0,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,9,122284,Molbiogen,04-Sep-2021 03:58 PM,Accepted-AOC,ITEMWISE L1,30-Jul-2022 03:06 PM,,,,,,,,,,,,,,9.0,122330.0,MOLYCHEM,INR,0.0,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,10,122330,MOLYCHEM,04-Sep-2021 05:07 PM,Accepted-AOC,ITEMWISE L1,30-Jul-2022 03:06 PM,,,,,,,,,,,,,,10.0,122379.0,S.B Suppliers,INR,0.0,,,,,,,,AOC
