Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
EE Hamirpur,Executive Engineer HPPWD Hamirpur,17-Aug-2021 09:00 AM,23-Aug-2021 11:30 AM,17-Aug-2021 09:00 AM,23-Aug-2021 10:30 AM,NA ,NA ,17-Aug-2021 09:00 AM,23-Aug-2021 10:30 AM,02-Sep-2021 03:30 PM,Construction of Balance work of Rail to Putrail road km 0/0 to 3/0,SH Construction of Hume pipe culvert 900mm dia at RD 0/030 0/885 1/500 1/615 600mm dia Hume Pipe Culvert at RD 0/695 and 1/260 and 6.00 metre span slab culvert at RD 0/765,Please refer Tender documents. ,NA ,"23,14,383",Civil Works - Roads,NA ,Tender,60.0,30.0,Hamirpur,177001.0,NA ,NA ,NA ,Hamirpur,No ,No,"42,300",No,fixed,,Nil,Nil,PWD,C/O Rail to Putrail road km 0/0 to 3/0,2021_PWD_51317_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Contractor Registration,1.0,ICICI BANK,500.0,Nil,Nil,No,AOC,Finance,Attched,Vivek Sharma,07-Sep-2021 07:56 PM,finance_76705.pdf,BOQ Comparative Chart,1.0,231371.0,BALAL,INR,"2,043,117.2",1.0,231447.0,AMAN SHARMA GOVT.CONTRACTOR,21-Aug-2021 06:45 PM,Rejected-Finance,l3,07-Sep-2021 08:01 PM,Technical,Attached,Vivek Sharma,01-Sep-2021 08:15 PM,technical_76705.pdf,PWD,2021_PWD_51317_1,C/O Rail to Putrail road km 0/0 to 3/0,Construction of Balance work of Rail to Putrail road km 0/0 to 3/0,EEHamirpur,Internal,SupdtHDMSrDAOAEtoEE,Vivek Sharma,01-Sep-2021 08:18 PM,02-Sep-2021 03:30 PM,techsummary_76705.pdf (1047.25 KB),EE Hamirpur,Internal,SupdtHDMSrDAOAEtoEE,Vivek Sharma,07-Sep-2021 08:01 PM,finsummary_76705.pdf (552.52 KB),05-Jul-2022,"INR 2,035,767",30.0,Vivek Sharma,05-Jul-2022 11:20 AM,PutrailAward.pdf (1409.00 KB),Award,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work in hand certificate counter signed by Engineer-in-Charge as per General rules direction-16,2.0,ICICI NEFT/RTGS,,,,,AOC,,,,,,,,,,,,2.0,231371.0,BALAL,22-Aug-2021 10:55 AM,Accepted-AOC,l1,05-Jul-2022 11:20 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Copy of online receipt of EMD and Cost of Tender form,,,,,,,AOC,,,,,,,,,,,,3.0,231336.0,bhanu partap singh,22-Aug-2021 01:55 PM,Rejected-Finance,l2,07-Sep-2021 08:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An Affidavit that information furnished with the bid true and corrects,,,,,,,AOC,,,,,,,,,,,,4.0,231399.0,Vikas Bhardwaj,21-Aug-2021 03:41 PM,Rejected-Finance,l4,07-Sep-2021 08:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST and EPF Registration latest clearance statement,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An Affidavit the contr. should not have more two works at a time each of Rs. 100 lacs in any circle,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Copy of Pan No,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Detail of machinery as per SBD with proof RC, Affidavit/lease agreement for hired Machinery",,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Working Programme,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,PWD Form No 8 in SBD duly signed by the bidder and Witness with complete address,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
