Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"2,000",Nil,Nil,No,PWD,C/O Combined Office Building at Nadaun Distt. Hami,2022_PWD_60068_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,EE Hamirpur,Executive Engineer HPPWD Hamirpur,Construction of Combined Office Building at Nadaun Distt. Hamirpur,SH C/o Miscellaneous Balance Civil Works Fire Escape Stair Case Sugam Center S.D.M. and Tehsildar Court Dias Table and wall panneling etc,Please refer Tender documents. ,NA ,"68,94,504",Civil Works - Buildings,NA ,Tender,60.0,365.0,Hamirpur,177001.0,NA ,NA ,NA ,Hamirpur,No ,No,1.0,Corrigendum,Date,,28-Apr-2022 03:30 PM,07-May-2022 11:30 AM,28-Apr-2022 03:30 PM,07-May-2022 10:30 AM,NA ,NA ,28-Apr-2022 03:30 PM,07-May-2022 10:30 AM,13-May-2022 03:30 PM,1.0,Fee/PreQual/Technical,.pdf,Contractor Registration,"1,01,500",No,fixed,,Nil,Nil,1.0,ICICI BANK,AOC,1.0,280921.0,AASHISH KUMAR,06-May-2022 08:50 PM,Accepted-AOC,l1,03-Jul-2022 01:33 PM,Technical,Attached,Vivek Sharma,12-May-2022 05:44 PM,technical_90804.pdf,Finance,Attached,Sanjay Katoch,03-Jul-2022 01:18 PM,finance_90804.pdf,BOQ Comparative Chart,1.0,280921.0,AASHISH KUMAR,INR,"8,066,569.68",PWD,2022_PWD_60068_1,C/O Combined Office Building at Nadaun Distt. Hami,Construction of Combined Office Building at Nadaun Distt. Hamirpur,EE Hamirpur,Internal,SupdtHDMSrDAOAEtoEE,Vivek Sharma,12-May-2022 05:47 PM,13-May-2022 03:30 PM,techsummary_90804.pdf (945.32 KB),EE Hamirpur,Internal,SupdtHDMSrDAOAEtoEE,Sanjay Katoch,03-Jul-2022 01:22 PM,finsummary_90804.pdf (648.28 KB),03-Jul-2022,"INR 7,238,536",365.0,Sanjay Katoch,03-Jul-2022 01:33 PM,Award1234.pdf (1386.00 KB),Award,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Minimum work done Certificate as per SBD 1.2.1,,,,,,,2.0,ICICI NEFT/RTGS,AOC,2.0,280850.0,Vijay Kumar Soni,06-May-2022 08:47 PM,Rejected-Finance,l2,03-Jul-2022 01:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work in hand certificate counter signed by Engineer-in-Charge as per General rules direction-16,,,,,,,,,AOC,3.0,280071.0,V.V. CONSTRUCTION CO.,03-May-2022 02:34 PM,Rejected-Technical,Rejected,12-May-2022 05:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Copy of online receipt of EMD and Cost of Tender form,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An Affidavit that information furnished with the bid true and corrects,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST and EPF Registration latest clearance statement with Monthly contribution Challan,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An Affidavit the contr. should not have more two works at a time each of Rs. 100 lacs in any circle,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Copy of Pan No,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Detail of machinery as per SBD with proof RC, Affidavit/lease agreement for hired Machinery",,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Working Programme,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
