power_loss_id,disaster_id,department_id,division_id,htline_damaged_km,rate_km_htline,ltline_damaged_km,rate_km_ltline,ltpoles_damaged,rate_km_pole,funds_required,status,entry_by,entry_date,ip_addr,RecordStatus,location,circle_id,totalht,totallt,totalpole,drttotal,drtdam,drtloss,updated_by,incidentdate,CId,circle,division_name,district_best,district_alternative,subdistrict_best,subdistrict_alternative,tehsil_best,tehsil_best_object_id,tehsil_alt,tehsil_alt_object_id
1024,4134,34,63,0.0,0.0,0.85,32000.0,1,500.0,0.28,Active,1011,2020-08-06 12:59:09.213,59.89.166.207,1,Khel Chora,1024,0.0,0.27,0.01,0.0,0,0.0,,12-03-2020,1024.0,Shimla,Suni,,,Naina Devi,Nurpur,NAINA DEVI,02-030-02109,,
1038,4196,34,65,4.7,50000.0,0.0,0.0,8,4000.0,2.67,Active,2176,2020-08-07 16:19:35.767,59.95.209.102,1,"Baddi, Barotiwala & S/a",12,2.35,0.0,0.32,0.0,0,0.0,,24-06-2020,12.0,Solan,Baddi,,,,,,,,
1054,2993,34,54,0.0,50000.0,0.0,50000.0,9,4000.0,0.36,Active,2032,2020-08-11 16:53:04.557,117.220.52.199,1,"ESD Kot,No-I & No-II",5,0.0,0.0,0.36,0.0,0,100000.0,,29-07-2020,5.0,Bilaspur,Bilaspur,,,,,,,,
1055,2993,34,55,0.0,50000.0,0.0,50000.0,24,4000.0,0.96,Active,2032,2020-08-11 17:01:50.960,117.220.52.199,1,"ESD Bharari,Jhandutta & talai",5,0.0,0.0,0.96,0.0,0,100000.0,,29-07-2020,5.0,Bilaspur,Ghumarwin,,,,,,,,
1080,2993,34,55,0.0,50000.0,1.2,50000.0,6,4000.0,0.84,Active,2032,2020-08-18 12:05:06.240,117.220.48.109,1,ESD Jhandutta,5,0.0,0.6,0.24,0.0,0,100000.0,,29-07-2020,5.0,Bilaspur,Ghumarwin,,,,,,,,
1098,4540,34,32,1.565,0.5,1.5,0.5,16,0.04,4e-05,Active,2080,2020-08-19 16:04:01.200,117.206.198.106,1,"Lahru, Jolna, Magzine,Bakloh, Tornu,Fagot, Pukhri, Kanda and surrounding areas",1005,1e-05,1e-05,1e-05,2e-05,2,1.0,,19-08-2020,1005.0,Dalhousie,Dalhousie,,,,,,,,
1112,4540,34,32,1.57,50000.0,1.5,50000.0,16,4000.0,4.175,Active,2048,2020-08-20 12:53:31.110,117.206.207.222,1,"Lahru, Magzine",1005,0.785,0.75,0.64,2.0,2,100000.0,,19-08-2020,1005.0,Dalhousie,Dalhousie,,,,,,,,
1116,4622,34,65,0.0,0.0,0.0,0.0,4,4000.0,0.16,Active,2176,2020-08-21 12:29:19.873,169.149.221.50,1,"Goela, Barotiwala",12,0.0,0.0,0.16,0.0,0,0.0,,18-08-2020,12.0,Solan,Baddi,,,Amb,Nahan,AMB,02-029-00065,,
1142,4689,34,54,0.0,50000.0,0.4,50000.0,3,4000.0,0.32,Active,2032,2020-08-22 16:32:27.247,117.220.49.79,1,ESD Kot,5,0.0,0.2,0.12,0.0,0,100000.0,,20-08-2020,5.0,Bilaspur,Bilaspur,Bilaspur,,Bilaspur Sadar,,BILASPUR,02-030-02105,,
1146,4772,34,65,0.0,0.0,0.0,0.0,4,4000.0,1.16,Active,2176,2020-08-25 14:08:14.713,59.95.216.162,1,Goela,12,0.0,0.0,0.16,1.0,1,100000.0,,18-08-2020,12.0,Solan,Baddi,Solan,,Kandaghat,,KANDAGHAT,02-031-00059,,
1163,4768,34,47,1.75,50000.0,1.5,50000.0,4,4000.0,1.785,Active,2064,2020-08-28 11:16:06.777,117.220.51.52,1,H.T. Line damaged in UESD Barsar and Bijhar at Jabbal Kahairiyan and  Village Jaral respctively and 3 PHASE L.T. Line damaged at village Kalwal UESD Bijhar on Dated 20.08.20,6,0.875,0.75,0.16,0.0,0,0.0,,20-08-2020,6.0,Hamirpur,Barsar,,,,,,,,
1164,4353,34,47,0.0,50000.0,0.71,50000.0,3,4000.0,0.475,Active,2064,2020-08-28 11:58:48.197,117.220.51.52,1,3 Phase L.t line Damaged at Village  Guru da bann UESD Bijhar and IB Village Ghumarwin UESD Barsar,6,0.0,0.355,0.12,0.0,0,0.0,,13-08-2020,6.0,Hamirpur,Barsar,,,,,,,,
1218,4996,34,46,0.0,50000.0,1.0,50000.0,2,4000.0,0.58,Active,2064,2020-09-05 12:20:06.967,117.220.48.95,1,Damaged in (E) section Sujanpur.,6,0.0,0.5,0.08,0.0,0,100000.0,,28-08-2020,6.0,Hamirpur,Hamirpur,,,,,,,,
1219,4996,34,46,0.0,50000.0,1.0,50000.0,2,4000.0,0.58,Active,2064,2020-09-05 12:20:16.050,117.220.48.95,1,Damaged in (E) section Sujanpur.,6,0.0,0.5,0.08,0.0,0,100000.0,,28-08-2020,6.0,Hamirpur,Hamirpur,,,,,,,,
1220,4995,34,80,2.61,50000.0,0.22,50000.0,5,4000.0,2.615,Active,2064,2020-09-05 12:36:26.360,117.220.48.95,1,"Damaged in (E) section Jawalamukhi,vill Dhanot,Saparlu.",6,1.305,0.11,0.2,1.0,1,100000.0,,28-08-2020,6.0,Hamirpur,Nadaun,,,,,,,,
1223,5139,34,46,0.0,50000.0,0.0,50000.0,2,4000.0,0.08,Active,2064,2020-09-05 12:48:38.133,117.220.48.95,1,"Damaged in (E) section Baru,uesd no 2,&vill Gubhar uesd kAKKAR.",6,0.0,0.0,0.08,0.0,0,100000.0,,02-09-2020,6.0,Hamirpur,Hamirpur,,,,,,,,
1240,5384,34,55,0.3,50000.0,0.2,50000.0,3,4000.0,0.37,Active,2032,2020-09-21 12:46:54.090,64.62.219.183,1,ESd Kandrour,5,0.15,0.1,0.12,0.0,0,100000.0,,04-09-2020,5.0,Bilaspur,Ghumarwin,,,,,,,,
1243,5717,1,45,0.4,55000.0,0.25,35000.0,10,20000.0,6.1075,Active,4334,2020-09-29 16:50:43.030,117.212.101.157,1,"KHANERI,DHAR,PALLI,KIMCHA",1003,0.22,0.0875,2.0,3.8,1,380000.0,,21-07-2020,1003.0,Rampur,Anni,,,,,,,,
1244,5716,1,45,0.0,55000.0,0.5,35000.0,6,20000.0,1.375,Active,4334,2020-09-29 16:52:20.407,117.212.101.157,1,"CHAKLOT,SHAH & KAFTI",1003,0.0,0.175,1.2,0.0,0,380000.0,,20-08-2020,1003.0,Rampur,Anni,,,,,,,,
1245,5711,1,14,0.2,55000.0,0.1,35000.0,0,20000.0,0.145,Active,4334,2020-09-29 16:55:03.177,117.212.101.157,1,SOLDING,1003,0.11,0.035,0.0,0.0,0,380000.0,,30-07-2020,1003.0,Rampur,Reckong Peo ,Kinnaur,,Kalpa,,KALPA,02-034-00009,,
1246,5712,1,14,0.1,55000.0,0.2,35000.0,1,20000.0,0.325,Active,4334,2020-09-29 16:56:07.550,117.212.101.157,1,"NIGULSERI,TRANDA",1003,0.055,0.07,0.2,0.0,0,380000.0,,31-07-2020,1003.0,Rampur,Reckong Peo ,,,,,,,,
1247,5716,1,14,0.1,55000.0,0.0,35000.0,0,20000.0,0.055,Active,4334,2020-09-29 16:57:22.087,117.212.101.157,1,"KANGRANG, SHORANG",1003,0.055,0.0,0.0,0.0,0,380000.0,,20-08-2020,1003.0,Rampur,Reckong Peo ,,,,,,,,
1248,5713,1,14,0.2,55000.0,0.0,35000.0,0,20000.0,0.11,Active,4334,2020-09-29 16:58:42.790,117.212.101.157,1,"BAI, ESD BHAWANAGAR",1003,0.11,0.0,0.0,0.0,0,380000.0,,21-08-2020,1003.0,Rampur,Reckong Peo ,,,,,,,,
1249,5714,1,14,0.25,55000.0,0.2,35000.0,1,20000.0,0.4075,Active,4334,2020-09-29 16:59:44.770,117.212.101.157,1,KANDAR,1003,0.1375,0.07,0.2,0.0,0,380000.0,,22-08-2020,1003.0,Rampur,Reckong Peo ,Kinnaur,,Kalpa,,KALPA,02-034-00009,,
1250,5715,1,14,0.25,55000.0,0.0,35000.0,0,20000.0,0.1375,Active,4334,2020-09-29 17:00:44.410,117.212.101.157,1,SAK KANDA,1003,0.1375,0.0,0.0,0.0,0,380000.0,,24-08-2020,1003.0,Rampur,Reckong Peo ,,,Kalpa,,KALPA,02-034-00009,,
1251,5715,1,14,0.5,55000.0,0.0,35000.0,0,20000.0,0.275,Active,4334,2020-09-29 17:01:45.623,117.212.101.157,1,"LAMBER,KUNNU,CHARANG",1003,0.275,0.0,0.0,0.0,0,380000.0,,24-08-2020,1003.0,Rampur,Reckong Peo ,,,,,,,,
1252,5706,1,69,0.6,55000.0,0.7,35000.0,11,20000.0,2.775,Active,4334,2020-09-29 17:03:51.927,117.212.101.157,1,"MADWANI,SHAROG,KIRTI,KACHEENGHATI,AHAR,KANGAL",1003,0.33,0.245,2.2,0.0,0,380000.0,,22-07-2020,1003.0,Rampur,Kumarsain,,,,,,,,
1253,5708,1,69,0.15,55000.0,0.2,35000.0,4,20000.0,0.9525,Active,4334,2020-09-29 17:05:45.063,117.212.101.157,1,"KATHEEN,BHUTTI,SHIWAN,BARUBAG",1003,0.0825,0.07,0.8,0.0,0,380000.0,,07-09-2020,1003.0,Rampur,Kumarsain,,,,,,,,
1254,5707,1,69,0.15,55000.0,0.7,35000.0,11,20000.0,2.5275,Active,4334,2020-09-29 17:07:00.333,117.212.101.157,1,"BAGHALI,BARUBAG,JAL,JOGSHA,GHARAL,KARETHI",1003,0.0825,0.245,2.2,0.0,0,380000.0,,27-07-2020,1003.0,Rampur,Kumarsain,,,,,,,,
1256,5729,1,45,0.4,55000.0,0.75,35000.0,14,20000.0,3.2825,Active,4334,2020-09-30 11:29:26.230,117.220.153.53,1,"NOGLI,SAMEJ & SARGA",1003,0.22,0.2625,2.8,0.0,0,380000.0,,14-07-2020,1003.0,Rampur,Anni,,,,,,,,
1257,5730,1,16,0.0,55000.0,0.0,35000.0,3,38000.0,1.14,Active,4334,2020-09-30 11:32:20.327,117.220.153.53,1,LWSS KAZA,1003,0.0,0.0,1.14,0.0,0,380000.0,,27-08-2020,1003.0,Rampur,Kaza,,,Solan,Kasauli,SOLAN,02-031-00064,,
1462,8555,1041,69,1.8,50000.0,2.9,50000.0,43,4000.0,7.07,Active,4334,2021-06-16 12:31:01.803,58.84.21.2,1,"Baragaon, kangal, malendi, Kingal, Oddi, Bgail, jogsha, barubag, dewridhar, Jarol, Dalan, thanedhar, Kotgarh, Bhutti, Shamathla",1003,0.9,1.45,1.72,3.0,3,100000.0,6383.0,12-06-2021,1003.0,Rampur,Kumarsain,,,,,,,,
1464,8555,1041,15,8.0,50000.0,12.0,50000.0,55,4000.0,13.2,Active,4334,2021-06-16 15:23:52.970,58.84.21.2,1,"Deothi, Bhali, Jogni, Hattu, Jhau, Darkali, Jrasi, Mashnoo, Dofta",1003,4.0,6.0,2.2,1.0,1,100000.0,6383.0,12-06-2021,1003.0,Rampur,Rampur ,,,,,,,,
1499,8555,1041,45,1.6,50000.0,1.1,50000.0,19,4000.0,4.11,Active,4334,2021-06-18 11:42:34.863,58.84.21.2,1,"Anni, Neether , Nirmand & Jagatkhana",1003,0.8,0.55,0.76,2.0,2,100000.0,6383.0,12-06-2021,1003.0,Rampur,Anni,,,,,,,,
1514,8656,34,55,0.0,50000.0,3.1,50000.0,30,4000.0,2.75,Active,2032,2021-07-03 12:11:39.820,117.215.240.169,1,"ESD Jhandutta, ESD Bharari, ESD No. 1 Ghumarwin, ESD No. II Ghumarwin.",5,0.0,1.55,1.2,0.0,0,100000.0,,16-06-2021,5.0,Bilaspur,Ghumarwin,,,,,,,,
1527,8894,1041,15,2.1,50000.0,1.2,50000.0,10,4000.0,3.05,Active,4334,2021-07-14 14:21:28.947,58.84.21.2,1,"Kumsu , Thanol",1003,1.05,0.6,0.4,1.0,1,100000.0,6383.0,13-07-2021,1003.0,Rampur,Rampur ,,,Nahan,Nahan,NAHAN,02-032-00050,,
1528,8894,1041,69,1.2,50000.0,1.3,50000.0,12,4000.0,1.73,Active,4334,2021-07-14 14:24:15.710,58.84.21.2,1,"Kumarsain , Baragaon, Thanedhar",1003,0.6,0.65,0.48,0.0,0,100000.0,6383.0,13-07-2021,1003.0,Rampur,Kumarsain,,,,,,,,
2555,10984,34,80,0.0,50000.0,0.3,50000.0,2,4000.0,0.23,Active,2064,2021-07-26 14:44:25.500,117.220.49.154,1,"In electrical sections Thill,Sapralu & Khundiana UESD Khundiana ",6,0.0,0.15,0.08,0.0,0,100000.0,,19-07-2021,6.0,Hamirpur,Nadaun,,,,,,,,
2568,10967,34,55,0.0,50000.0,0.0,50000.0,0,4000.0,1.0,Active,2032,2021-07-28 14:17:01.247,117.215.242.73,1,ESD Barthin,5,0.0,0.0,0.0,1.0,1,100000.0,,18-07-2021,5.0,Bilaspur,Ghumarwin,,,Ghumarwin,Hamirpur,GHUMARWIN,02-030-02106,,
2569,10977,34,55,0.0,50000.0,1.1,50000.0,8,4000.0,0.87,Active,2032,2021-07-28 14:36:23.390,117.215.242.73,1," ESD Bharari,ESD Barthin, ESD Kandrour",5,0.0,0.55,0.32,0.0,0,100000.0,,19-07-2021,5.0,Bilaspur,Ghumarwin,,,,,,,,
2570,10977,34,54,0.0,50000.0,1.3,50000.0,11,4000.0,1.09,Active,2032,2021-07-28 14:41:26.410,117.215.242.73,1,ESD Namhol,5,0.0,0.65,0.44,0.0,0,100000.0,,19-07-2021,5.0,Bilaspur,Bilaspur,Bilaspur,,,,,,,
2593,11055,1041,6,8.75,50000.0,21.15,50000.0,144,4000.0,20.71,Active,7390,2021-07-31 14:29:16.057,117.212.96.202,1,"Baghi, Kotkhai, Kiari,Jubbal, Saraswati Nagar",10,4.375,10.575,5.76,0.0,0,100000.0,,12-07-2021,10.0,Rohroo,Jubbal,,,,,,,,
2594,11346,1041,62,0.84,50000.0,0.36,50000.0,75,4000.0,5.6,Active,1011,2021-07-31 15:12:19.470,58.84.21.2,1,"Theog, Chaila Matiana, ",1024,0.42,0.18,3.0,2.0,2,100000.0,6383.0,28-07-2021,1024.0,Shimla,Theog,,,,,,,,
2595,11346,1041,63,2.4,50000.0,4.99,50000.0,57,4000.0,5.97,Active,1011,2021-07-31 15:15:46.517,58.84.21.2,1,"Jalog, Himri, Dhammi, Reog, Pandao, Ghaini, ",1024,1.2,2.495,2.28,0.0,0,100000.0,6383.0,28-07-2021,1024.0,Shimla,Suni,,,,,,,,
2596,11346,1041,67,1.25,50000.0,1.98,50000.0,41,4000.0,3.25,Active,1011,2021-07-31 15:18:13.973,58.84.21.2,1,"Chopal, Nerwa, Jiknipull, Kupvi",1024,0.625,0.99,1.64,0.0,0,100000.0,6383.0,28-07-2021,1024.0,Shimla,Chopal,,,,,,,,
2597,11345,1041,59,0.84,50000.0,1.96,50000.0,35,4000.0,2.8,Active,1011,2021-07-31 15:19:56.510,58.84.21.2,1,"Idgah, Bus stand, kachi ghati, boileauganj, ",1024,0.42,0.98,1.4,0.0,0,100000.0,6383.0,29-07-2021,1024.0,Shimla,City (E),,,,,,,,
2598,11345,1041,60,1.32,50000.0,3.08,50000.0,58,4000.0,6.52,Active,1011,2021-07-31 15:23:19.467,58.84.21.2,1,"Jubbarhatti mashobra baldayan, jutogh, junga khalini",1024,0.66,1.54,2.32,2.0,2,100000.0,6383.0,29-07-2021,1024.0,Shimla,Shimla No. 1,,,,,,,,
2599,11345,1041,61,0.0,50000.0,0.1,50000.0,10,4000.0,0.45,Active,1011,2021-07-31 15:26:37.423,58.84.21.2,1,"Panthaghatti, Badagaon, Malyana",1024,0.0,0.05,0.4,0.0,0,100000.0,6383.0,29-07-2021,1024.0,Shimla,Shimla No. 2,,,,,,,,
2632,11415,1041,65,4.5,50000.0,0.0,50000.0,6,4000.0,2.49,Active,2176,2021-08-03 15:04:31.733,58.84.21.2,1,"11kv feeder No.4,16,17 Baddi",12,2.25,0.0,0.24,0.0,0,100000.0,6383.0,30-07-2021,12.0,Solan,Baddi,,,,,,,,
2638,11331,34,54,0.0,50000.0,0.0,50000.0,0,4000.0,1.0,Active,2032,2021-08-05 11:06:24.403,117.215.250.18,1,ESD No.-II Bilaspur at Lakhanpur.,5,0.0,0.0,0.0,1.0,1,100000.0,,28-07-2021,5.0,Bilaspur,Bilaspur,,,,,,,,
2681,11809,34,54,0.0,50000.0,0.6,50000.0,3,4000.0,0.42,Active,2032,2021-09-14 12:46:40.353,117.215.254.116,1,ESD Namhol,5,0.0,0.3,0.12,0.0,0,100000.0,,14-08-2021,5.0,Bilaspur,Bilaspur,Bilaspur,,,,,,,
2693,8852,34,55,0.0,50000.0,0.0,50000.0,0,4000.0,1.0,Active,2032,2021-09-14 15:56:03.420,117.215.254.116,1,63kVA DTR Chhanjiyar under ESD-II Ghumarwin damaged.,5,0.0,0.0,0.0,1.0,1,100000.0,,11-07-2021,5.0,Bilaspur,Ghumarwin,,,,,,,,
2699,12281,1041,15,40.0,50000.0,50.0,50000.0,60,4000.0,52.4,Active,4334,2021-09-15 17:14:01.423,58.84.21.2,1,"Khaneri, Racholi, Chuhabag, Narain, Bahal, Koot, Sarahan, Sarpara",1003,20.0,25.0,2.4,5.0,5,100000.0,6383.0,12-09-2021,1003.0,Rampur,Rampur ,,,,,,,,
2721,12541,1041,15,20.0,50000.0,23.0,50000.0,35,4000.0,27.9,Active,4334,2021-09-27 13:14:58.930,58.84.21.2,1,"Jawalda, Addu, Gahan, Kuki Darkali, Taklech, Deothi, Kashapat, Kinnu Bhagwat",1003,10.0,11.5,1.4,5.0,5,100000.0,6383.0,23-09-2021,1003.0,Rampur,Rampur ,,,,,,,,
