education_loss_id,disaster_id,department_id,district_id,schools_damaged,other_details,status,institute_type_id,RecordStatus,block_id,economic_loss,incidentdate,district_name,block_name
2,335,5,25,1,heavy rainfall,Active,2,1,123,3.0,16-03-2020,SOLAN ,Patta Mehlog
3,2603,5,-1,1,Short Circuit,Active,1002,0,0,0.2,21-06-2020,,
5,2733,5,-1,2,GSSS Saloi and GSSS Oel Boundary Wall damaged,Active,1002,0,0,5.0,12-07-2020,,
6,2733,5,-1,2,Boundary Wall damaged ,Active,1002,0,0,5.0,12-07-2020,,
7,2733,5,-1,2,Boundary Wall damaged ,Active,1002,0,0,0.55,12-07-2020,,
8,2733,5,26,2,"GSSS Salohi- Boundary Wall Damaged, GSSS Oel- Boundary Wall Damged",Active,1002,1,127,0.55,12-07-2020,UNA ,Garget 
9,2777,5,26,1,GSSS Takka- Cycle stand shed collapsed due to rain and storm,Active,1002,1,130,0.8,10-07-2020,UNA ,Una 
12,4163,5,15,1,School wall & toilets damaged,Active,2,1,4,2.0,29-07-2020,BILASPUR ,Jhandutta
14,4271,5,26,1,GSSS SAMOOR KALAN,Active,1002,1,130,3.0,10-08-2020,UNA ,Una 
17,4716,5,15,1,School Building may be damage due to landslide,Active,2,1,5,1.5,22-08-2020,BILASPUR ,Swarghat
18,4597,5,-1,1,Partially Boundary wall collapsed due to heavy rain,Active,1002,0,0,2.5,14-08-2020,,
22,5424,43,-1,2,GPS Saloh(Retaining wall of playground)and GPS Banet(Retaining wall and Boundary wall),Active,2,0,0,10.0,27-08-2020,,
23,5424,1041,16,2,Loss due to Heavy Rain,Active,2,1,19,10.0,27-08-2020,CHAMBA ,Chowari
24,5071,5,26,1,GSSS Mandli- Partially Boundary Wall Damaged,Active,1002,1,126,2.5,13-08-2020,UNA ,Bangana
26,11121,1041,15,1,Soli and boulders has fallen in the wall of MDM Kitchen,Active,1002,1,2,2.0,25-07-2021,BILASPUR ,Ghumarwin-I
27,11121,1041,15,1,Boundary Wall & Toilet damage due to rain,Active,2,1,1,2.0,25-07-2021,BILASPUR ,BILASPUR SADAR
28,11121,1041,15,1,Wall of Room damaged due to heavy rain,Active,2,1,1,2.0,25-07-2021,BILASPUR ,BILASPUR SADAR
29,11121,5,-1,1,"Boundary Wall, Stairs and Visor of Roof damaged due to heavy rain",Active,2,0,0,2.0,25-07-2021,,
30,11121,1041,15,1,"Boundary Wall, Stairs and Visor of Roof damaged due to heavy rain",Active,2,1,1,2.0,25-07-2021,BILASPUR ,BILASPUR SADAR
31,11121,1041,15,1,Boundary Wall,Active,2,1,1,2.0,25-07-2021,BILASPUR ,BILASPUR SADAR
33,11416,5,-1,1,"DAMAGE OF BOUNDARY WALL,TOILETS,RETAINING WALL IN R/O GMS RAMPUR",Active,1002,0,0,7.0,28-07-2021,,
34,11281,5,-1,1,"Damage of boundary wall, Toilets, retaining Wall IN R/o GMS Rampur",Active,1002,0,0,7.82,28-07-2021,,
35,11281,5,-1,1,"Damage of boundary wall, Toilets, retaining Wall IN R/o GMS Rampur",Active,1002,0,0,7.82,28-07-2021,,
36,11281,5,-1,1,"Damage of boundary wall, Toilets, retaining Wall IN R/o GMS Rampur",Active,1002,0,0,7.82,28-07-2021,,
38,11615,5,26,1,"DAMAGE OF BOUNDARY WALL,TOILETS,RETAINING WALL IN R/O GMS RAMPUR",Active,1002,0,130,7.82,31-07-2021,UNA ,Una 
39,11615,5,26,1,DAMAGE OF TOILETS IN R/O GPS RAMPUR,Active,2,0,130,1.63,31-07-2021,UNA ,Una 
40,12805,5,18,1,,Active,1002,0,33,1.0,14-10-2021,KANGRA ,Lambagaon
41,17557,5,21,1,Damage of Roof,Active,2,1,56,0.74,23-06-2022,LAHAUL AND SPITI ,Keylong-1
42,19677,43,-1,0,"Toilet FD at GPS Chhat, GP Damli,",Active,2,0,0,0.7,17-08-2022,,
43,19677,5,15,1,"Toilet FD  at GPS Chhat, GP Damli,",Active,2,1,4,0.7,17-08-2022,BILASPUR ,Jhandutta
45,20015,5,26,1,Damage of Retaining wall and Boundary Wall,Active,2,0,125,7.28,11-08-2022,UNA ,Amb
46,20288,5,15,1,"Kitchen damaged due to rain at GPS Chhat, P.O. Rishikesh, Tehsil Jhandutta",Active,2,1,4,1.0,29-08-2022,BILASPUR ,Jhandutta
48,20278,5,-1,3,Damage of School Playground,Active,1002,0,0,929700.0,29-08-2022,,
49,19586,5,-1,4,,Active,1002,0,0,1606700.0,10-08-2022,,
50,20770,5,25,2,,Active,1002,2,119,350000.0,19-08-2022,SOLAN ,Dharampur
51,20770,5,25,1,,Active,1002,2,121,677000.0,19-08-2022,SOLAN ,Kuthar
52,20770,5,25,1,,Active,1002,2,124,579700.0,19-08-2022,SOLAN ,Ramshehar
54,24316,5,15,1,Retaining wall and boundary wall fallen down due to heavy rain ,Active,2,1,1,2.0,23-06-2023,BILASPUR ,BILASPUR SADAR
66,24503,5,15,1,Landsliding due to heavy rain,Active,2,1,1,0.5,04-07-2023,BILASPUR ,BILASPUR SADAR
67,24503,5,15,1,Retaining Wall damaged due to heavy rain,Active,2,1,4,2.75,04-07-2023,BILASPUR ,Jhandutta
68,24503,5,15,1,Retaining Wall damaged due to heavy rain,Active,2,1,2,2.0,04-07-2023,BILASPUR ,Ghumarwin-I
71,24576,5,15,1,Retaining wall fallen down due to heavy rain ,Active,1002,1,4,1.5,09-07-2023,BILASPUR ,Jhandutta
72,24621,5,15,1,Boundary wall damaged due to heavy rain.,Active,2,1,5,2.0,10-07-2023,BILASPUR ,Swarghat
78,24721,5,15,1,Retaining Wall,Active,1002,1,4,500000.0,11-07-2023,BILASPUR ,Jhandutta
79,24721,5,15,1,The stairs of the school building have fallen due to heavy rain,Active,2,1,2,35000.0,11-07-2023,BILASPUR ,Ghumarwin-I
80,24721,5,-1,1,land sliding,Active,2,0,0,50000.0,11-07-2023,,
81,24721,5,15,1,land sliding,Active,2,1,1,50000.0,11-07-2023,BILASPUR ,BILASPUR SADAR
82,24721,5,15,1,The roof of two rooms of the school has damaged,Active,2,1,5,300000.0,11-07-2023,BILASPUR ,Swarghat
