Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
04-May-2020 04:30 PM,20-May-2020 11:30 AM,04-May-2020 05:00 PM,19-May-2020 05:00 PM,NA ,NA ,04-May-2020 05:00 PM,19-May-2020 05:00 PM,04-Jun-2020 03:20 PM,350.0,EE Paonta Sahib,Paonta Sahib,Yes,Executive Engineer,Executive Engineer HPPWD Division Paonta Sahib District Sirmour (HP) 173025,"Construction of Guru Govind Singh Ji Govt. Degree College Paonta Sahib, District Sirmour (HP). (SH P/L 60 mm thick interlocking paver blocks over existing base and epoxy paint in proposed Badminton court).","Construction of Guru Govind Singh Ji Govt. Degree College Paonta Sahib, District Sirmour (HP). (SH P/L 60 mm thick interlocking paver blocks over existing base and epoxy paint in proposed Badminton court).",please refer tender document ,NA ,"5,45,958",Civil Works - Buildings,NA ,Tender,90.0,60.0,Paonta Sahib,173025.0,NA ,NA ,NA ,Paonta Sahib,No ,No,1.0,DD - Demand Draft,1.0,Fee/PreQual/Technical,.pdf,Cost of tender- indicated in schedule f at sr.no.6.3,"11,000",Yes,fixed,,EE Paonta Sahib,Paonta Sahib,PWD,tender/2019-20-10346-95 dt 19.03.2020,2020_PWD_36843_8,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,AOC,1.0,158839.0,Avtar Singh,19-May-2020 11:00 AM,Rejected-Finance,L4,24-Jul-2020 04:02 PM,Technical,summary,Dalip Singh Tomar,04-Jun-2020 10:34 AM,technical_54420.pdf,Finance,Fin Bid Opening Summary,Kishan Lal Chaudhary,24-Jul-2020 03:41 PM,finance_54420.pdf,BOQ Comparative Chart,1.0,158909.0,DINESH KUMAR GUPTA,INR,"466,000",Er. R. K. Dhiman,Internal,"Sh. Sanjeet Kumar Sinha Divisional Accountant., Sh. Sanjeev Goel Supdt. Gr.II, Smt. Usha Aggarwal HDM",Dalip Singh Tomar,04-Jun-2020 11:30 AM,04-Jun-2020 03:20 PM,techsummary_54420.pdf (856.65 KB),PWD,2020_PWD_36843_8,tender/2019-20-10346-95 dt 19.03.2020,"Construction of Guru Govind Singh Ji Govt. Degree College Paonta Sahib, District Sirmour (HP). (SH P/L 60 mm thick interlocking paver blocks over existing base and epoxy paint in proposed Badminton court).",24-Jul-2020,"INR 545,958",60.0,Kishan Lal Chaudhary,24-Jul-2020 04:03 PM,aoc.pdf (945.00 KB),AOC,Er. R.K. Dhiman,Internal,"Sh. Sanjeet Kumar Sinha Divisional Accountant., Sh. Sanjeev Goel Supdt. Gr.II, Smt. Usha Aggarwal HDM",Kishan Lal Chaudhary,24-Jul-2020 04:01 PM,finsummary_54420.pdf (143.48 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,.pdf,Earnest money-indicated in schedule f at sr. No.6.5,,,,,,,,,,,,,,,,,,,,,AOC,2.0,158909.0,DINESH KUMAR GUPTA,19-May-2020 03:59 PM,Accepted-AOC,L1,24-Jul-2020 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractors registration- refer general rule sr. No 23,,,,,,,,,,,,,,,,,,,,,AOC,3.0,158853.0,KULDEEP SINGH,19-May-2020 11:52 AM,Rejected-Technical,Not qualified,04-Jun-2020 11:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST Registration(Refer General Rule No.21)and Permanent account number,,,,,,,,,,,,,,,,,,,,,AOC,4.0,158762.0,RAJENDER SINGH,18-May-2020 04:06 PM,Rejected-Technical,Not qualified,04-Jun-2020 11:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List of incomplete works in hand general rule sr. No 28.1,,,,,,,,,,,,,,,,,,,,,AOC,5.0,158622.0,Randhir Singh,17-May-2020 07:11 PM,Rejected-Technical,Not qualified,04-Jun-2020 11:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Machinery as schedule F Sr.No.6.19Ref.Cl-No.18 i.e.R.C,purchase bills,ownership/Affidavit hire basis",,,,,,,,,,,,,,,,,,,,,AOC,6.0,158904.0,Rikky,19-May-2020 04:15 PM,Rejected-Finance,L2,24-Jul-2020 04:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy of EPF,,,,,,,,,,,,,,,,,,,,,AOC,7.0,158699.0,SATISH KUMAR,18-May-2020 12:50 PM,Rejected-Finance,L3,24-Jul-2020 04:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form no 8 duly signed gen. Rule sr. No 26.7.,,,,,,,,,,,,,,,,,,,,,AOC,8.0,158743.0,Shamshad Ali Contractor,19-May-2020 03:44 PM,Rejected-Technical,Not qualified,04-Jun-2020 11:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List of both gazetted and non gazetted officer hppwd employees related to him gen. Rule sr.no.16),,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Any other information bidders like to provide.,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
