Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Restoration of rain damages to link road Taruwala to Bherewala km 0/0 to 1/300 (SH C/O V-shape drain in km 0/300 to 1/300),Restoration of rain damages to link road Taruwala to Bherewala km 0/0 to 1/300 (SH C/O V-shape drain in km 0/300 to 1/300),Please refer tender document. ,NA ,"5,13,651",Civil Works - Roads,NA ,Tender,90.0,90.0,Paonta Sahib,173025.0,NA ,NA ,NA ,O/O Executive Engineer HPPWD Division Paonta Sahib,No ,No,Executive Engineer,Executive Engineer HPPWD Division Paonta Sahib District Sirmour (H.P.),1.0,Fee/PreQual/Technical,.pdf,Cost of tender- indicated in schedule f at sr.no.6.3,"10,300",Yes,fixed,,EE Paonta Sahib,Paonta Sahib,PWD,Tender/2019-20-5638-87 dated 11.12.2019,2019_PWD_33318_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,12-Dec-2019 04:30 PM,07-Jan-2020 11:30 AM,12-Dec-2019 05:00 PM,06-Jan-2020 05:00 PM,NA ,NA ,12-Dec-2019 05:00 PM,06-Jan-2020 05:00 PM,18-Jan-2020 11:15 AM,1.0,DD - Demand Draft,350.0,EE Paonta Sahib,Paonta Sahib,Yes,AOC,PWD,2019_PWD_33318_3,Tender/2019-20-5638-87 dated 11.12.2019,Restoration of rain damages to link road Taruwala to Bherewala km 0/0 to 1/300 (SH C/O V-shape drain in km 0/300 to 1/300),Er. V. K. Aggarwal,Internal,"Sh. Sanjeet Kumar Sinah Divisional Accountant., Sh. Saran Singh Supdt. Gr.II, Smt. Usha Aggarwal HDM",Dalip Singh Tomar,17-Jan-2020 02:58 PM,18-Jan-2020 11:15 AM,techsummary_47998.pdf (758.01 KB),Er. V.K. Aggarwal,Internal,"Sh. Sanjeet Kumar Sinha Divisional Accountant, Sh. Saran Singh Supdt. Gr.II, Smt. Usha Aggarwal HDM",Dalip Singh Tomar,08-Jul-2020 03:38 PM,finsummary_47998.pdf (398.60 KB),08-Jul-2020,"INR 513,651",90.0,Dalip Singh Tomar,08-Jul-2020 03:39 PM,aoc.pdf (951.00 KB),AOC,1.0,143857.0,Basti Ram,05-Jan-2020 02:44 PM,Rejected-Finance,L3,08-Jul-2020 03:38 PM,Technical,summary,Dalip Singh Tomar,17-Jan-2020 02:45 PM,technical_47998.pdf,Finance,fin.summary,Dalip Singh Tomar,08-Jul-2020 03:34 PM,finance_47998.pdf,BOQ Comparative Chart,1.0,143726.0,RAJENDER SINGH,INR,"471,405",AOC
,,,,,,,,,,,,,,,,,,,,,,.pdf,Earnest money-indicated in schedule f at sr. No.6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,143826.0,BHARMA NAND THAKUR,04-Jan-2020 08:05 PM,Rejected-Technical,Not Qualified,17-Jan-2020 02:58 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractors registration- refer general rule sr. No 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3.0,143977.0,DINESH KUMAR GUPTA,06-Jan-2020 04:28 PM,Rejected-Technical,Not Qualified,17-Jan-2020 02:58 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,.pdf,GST Registration(Refer General Rule No.21)and Permanent account number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4.0,143919.0,IQUBAL,06-Jan-2020 04:14 PM,Rejected-Finance,L4,08-Jul-2020 03:38 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,.pdf,List of incomplete works in hand general rule sr. No 28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5.0,143683.0,MANOJ BHARDWAJ,04-Jan-2020 11:15 AM,Rejected-Finance,L2,08-Jul-2020 03:38 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,.pdf,"Machinery as per schedule F Sr.No.6.19Ref.Cl- No.18 i.e.R.C,purchase bills,ownership/Affidavit hire",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6.0,143726.0,RAJENDER SINGH,04-Jan-2020 12:48 PM,Accepted-AOC,L1,08-Jul-2020 03:39 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy of EPF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,7.0,143915.0,SATISH KUMAR,06-Jan-2020 12:23 PM,Rejected-Finance,L5,08-Jul-2020 03:38 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,.pdf,Form no 8 duly signed gen. Rule sr. No 26.7.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,8.0,143823.0,SHUPA RAM,04-Jan-2020 07:28 PM,Rejected-Technical,Not Qualified,17-Jan-2020 02:58 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,.pdf,List of both gazetted and non gazetted officer hppwd employees related to him gen. Rule sr.no.16),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,.pdf,Any other information bidders like to provide.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
