Name,Address,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
EE Chopal,HPPWD CHOPAL,1.0,DD - Demand Draft,1.0,Fee/PreQual/Technical,.pdf,Cost Of Tender (Indicated In Schedule F),500.0,EE Chopal,Chopal,No,22-Feb-2019 01:00 PM,04-Mar-2019 11:30 AM,22-Feb-2019 01:00 PM,02-Mar-2019 05:00 PM,NA ,NA ,22-Feb-2019 01:00 PM,02-Mar-2019 05:00 PM,28-May-2019 05:00 PM,"31,000",No,fixed,,EE Chopal,Chopal,C/O Link Road from Khula Batara to Sadona road Km. 0/0 to 1/795,SH FC..Cutting in earth work between Km. 0/0 to 1/000,Please refer Tender documents. ,NA ,"15,18,736",Civil Works - Roads,NA ,Tender,120.0,180.0,Chopal,171211.0,NA ,NA ,NA ,Chopal,No ,No,PWD,PW.CHD.CB-E-9/2018 13374-473 DT 2.2.19,2019_PWD_27723_6,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,AOC,PWD,2019_PWD_27723_6,PW.CHD.CB-E-9/2018 13374-473 DT 2.2.19,C/O Link Road from Khula Batara to Sadona road Km. 0/0 to 1/795,Er KS Pal,Internal,Supt AOD HDM TA,Kamal Singh Pal,28-May-2019 04:34 PM,28-May-2019 05:00 PM,techsummary_39596.pdf (513.32 KB),Er JC Kanungo,Internal,Er JC Kanungo Suptt DAO DHD TA,Yogesh Sharma,28-Jul-2020 10:47 AM,finsummary_39596.pdf (17.97 KB),28-Jul-2020,"INR 1,273,765",180.0,Yogesh Sharma,28-Jul-2020 10:50 AM,58.pdf (120.00 KB),AOC,1.0,116523.0,Rajinder Thakur,INR,"1,273,765",Finance,Bid Opening Summary,Yogesh Sharma,27-Jul-2020 04:35 PM,finance_39596.pdf,BOQ Comparative Chart,1.0,116586.0,MOHI RAM,01-Mar-2019 01:23 PM,Rejected-Technical,Non Responsive,28-May-2019 04:34 PM,Technical,Bid Opening Summary,Kamal Singh Pal,28-May-2019 03:50 PM,technical_39596.pdf,AOC
,,2.0,FDR - Fixed Deposit,,,.pdf,The Earnest Money (Indicated In Schedule F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,116736.0,PARAS GAZTA,02-Mar-2019 11:54 AM,Rejected-Technical,Non Responsive,28-May-2019 04:34 PM,,,,,,AOC
,,,,,,.pdf,Contractors Registration (Refer General Rules No 23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,116523.0,Rajinder Thakur,28-Feb-2019 08:42 PM,Accepted-AOC,Accepted,28-Jul-2020 10:51 AM,,,,,,AOC
,,,,,,.pdf,GST Registration (General Rules No 21),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,116514.0,Uma Govt Contractor,28-Feb-2019 07:46 PM,Rejected-Technical,Non Responsive,28-May-2019 04:34 PM,,,,,,AOC
,,,,,,.pdf,Work In Hand As Per General Rule 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,116771.0,Virender Bhanet,02-Mar-2019 01:39 PM,Rejected-AOC,Rejected,28-Jul-2020 10:51 AM,,,,,,AOC
,,,,,,.pdf,"List Of Machinery, Tool, Plant(Refer Schedule F With Reference To Clause 18)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,Form No 8 (Refer General Rules No.26.7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,List Of Both Gazetted And Non-Gazetted Hppwd Employees Related To Him (General Rule No 16),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,Affidavit That Information Furnished With The Bid Is Correct In All Respect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,Proof of Registration under Employees Provident Funds(Refer General Rule 25 A),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
