S.No,Instrument Type,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,DD - Demand Draft,1.0,Technical,.pdf,COST OF TENDER (Indicated in Schedule F),"91,500",No,fixed,,EE Nahan,Nahan,27-May-2020 05:00 PM,04-Jun-2020 11:00 AM,27-May-2020 05:00 PM,04-Jun-2020 10:00 AM,NA ,NA ,27-May-2020 05:00 PM,04-Jun-2020 10:00 AM,08-Jun-2020 02:30 PM,Executive Engineer,Executive Engineer HPPWD Division Nahan,"2,000",EE Nahan,Nahan,No,"C/o PHC Building (Level-II) at Burma Papdi, District Sirmaur (HP)","C/o Building Portion, Providing Water Supply, Sanitary Fitting along with Septic Tank, Rain Water Harvesting Tank and Boundary Wall",As Per Bidding Document ,NA ,"58,99,246",Civil Works - Buildings,NA ,Tender,120.0,545.0,Nahan,173001.0,NA ,NA ,NA ,HPPWD Division Nahan,No ,No,PWD,NAHAN 175-195,2020_PWD_37588_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,AOC,PWD,2020_PWD_37588_1,NAHAN 175-195,"C/o PHC Building (Level-II) at Burma Papdi, District Sirmaur (HP)",VIJAY KUMAR AGGARWAL,Internal,SUPTD DAO HDM,Vijay Kumar Aggarwal,08-Jun-2020 02:15 PM,08-Jun-2020 02:30 PM,techsummary_55392.pdf (1139.66 KB),VIJAY KUMAR AGGARWAL,Internal,SUTD DAO HDM,Vijay Kumar Aggarwal,08-Jun-2020 04:21 PM,finsummary_55392.pdf (551.74 KB),18-Jul-2020,"INR 5,899,246",545.0,Vijay Kumar Aggarwal,28-Jul-2020 01:22 PM,AOC_37588_1.pdf (818.00 KB),Awarded to Sh. Hemant Kumar,1.0,160962.0,DINESH KUMAR GUPTA,03-Jun-2020 11:00 PM,Rejected-Technical,did not submit the documents physically,08-Jun-2020 02:15 PM,Technical,TECHNICAL SUMMARY,Vijay Kumar Aggarwal,06-Jun-2020 04:29 PM,technical_55392.pdf,Finance,FINANCIAL SUMMARY,Vijay Kumar Aggarwal,08-Jun-2020 04:10 PM,finance_55392.pdf,BOQ Comparative Chart,1.0,160550.0,hement,INR,"7,247,639",AOC
2.0,FDR - Fixed Deposit,,,.pdf,EARNEST MONEY (Indicated in Schedule F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,160550.0,hement,03-Jun-2020 11:05 PM,Accepted-AOC,L1,28-Jul-2020 01:22 PM,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,CONTRACTOR REGISTRATION (General Rules No. 26.3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3.0,160946.0,Mohan Singh,03-Jun-2020 09:37 PM,Rejected-Technical,did not submit the documents physically,08-Jun-2020 02:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,GST REGISTRATION (General Rule No. 26.4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4.0,160952.0,M/S SARVJEET SINGH,03-Jun-2020 10:11 PM,Rejected-AOC,L2,28-Jul-2020 01:22 PM,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,WORK DONE AND WORK IN HAND CERTIFICATES (FOR Job No. 1 to 3 ONLY) (General Rule No. 26.5),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5.0,160967.0,PREM SINGH,03-Jun-2020 10:50 PM,Rejected-Technical,did not submit the documents physically,08-Jun-2020 02:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,LIST OF MACHINERY (General Rule No. 26.6),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6.0,160995.0,Rahul Chuhan,04-Jun-2020 09:28 AM,Rejected-AOC,L5,28-Jul-2020 01:22 PM,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,FORM OF BID (General Rules No. 26.8),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,7.0,160877.0,Rakesh Chaudhary,03-Jun-2020 05:58 PM,Rejected-AOC,L3,28-Jul-2020 01:22 PM,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,UNDERTAKING (FOR Job No. 2 to 6 ONLY) (General Rule No. 28.1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,8.0,161002.0,Vishal Kumar Gupta contractor,04-Jun-2020 09:45 AM,Rejected-AOC,L4,28-Jul-2020 01:22 PM,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,BIDDING CAPACITY/ C.A. ANNUAL REPORT (FOR Job No. 1 ONLY) (General Rule No. 28.2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,2.0,Finance,.xls,BILL OF QUANTITY IN XLS FORMAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
