Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
Construction of link road to village Dhand in G.P. Kando Kansar km. 0/0 to 2/0 (SH construction of RCC Box Cell Type culvert of 3.00mtrs. span at RD. 0/615).(SCSP).,Construction of link road to village Dhand in G.P. Kando Kansar km. 0/0 to 2/0 (SH construction of RCC Box Cell Type culvert of 3.00mtrs. span at RD. 0/615).(SCSP).,Please refer tender document ,NA ,"6,29,560",Civil Works - Roads,NA ,Tender,60.0,90.0,Paonta Sahib,173025.0,NA ,NA ,NA ,Paonta Sahib,No ,No,PWD,tender/2019-20-4213-63 dated 28.10.2019,2019_PWD_32475_5,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,350.0,EE Paonta Sahib,Paonta Sahib,Yes,"12,600",Yes,fixed,,EE Paonta Sahib,Paonta Sahib,Executive Engineer,Executive Engineer HPPWD Division Paonta Sahib District Sirmour (HP)173025,06-Nov-2019 04:30 PM,18-Nov-2019 11:30 AM,06-Nov-2019 05:00 PM,16-Nov-2019 05:00 PM,NA ,NA ,06-Nov-2019 05:00 PM,16-Nov-2019 05:00 PM,26-Nov-2019 11:25 AM,1.0,DD - Demand Draft,1.0,Fee/PreQual/Technical,.pdf,Cost of tender- indicated in schedule f at sr.no.6.3,AOC,PWD,2019_PWD_32475_5,tender/2019-20-4213-63 dated 28.10.2019,Construction of link road to village Dhand in G.P. Kando Kansar km. 0/0 to 2/0 (SH construction of RCC Box Cell Type culvert of 3.00mtrs. span at RD. 0/615).(SCSP).,Er.R.K.Dhiman,Internal,"Sh. Inder Singh Sr. Asstt., Sh. Saran Singh Supdt. Gr.II, Smt. Usha Aggarwal HDM",Dalip Singh Tomar,25-Nov-2019 03:58 PM,26-Nov-2019 11:25 AM,techsummary_46715.pdf (855.44 KB),Er. R.K. Dhiman,Internal,"Sh. Inder Singh Sr. Asstt., Sh. Saran Singh Supdt. Gr.II, Smt. Usha Aggarwal HDM",Dalip Singh Tomar,08-Jul-2020 11:25 AM,finsummary_46715.pdf (437.73 KB),08-Jul-2020,"INR 629,560",90.0,Dalip Singh Tomar,08-Jul-2020 11:27 AM,aoc.pdf (1079.00 KB),AOC,1.0,136432.0,Basti Ram,INR,"673,357",Finance,Summary,Dalip Singh Tomar,08-Jul-2020 11:19 AM,finance_46715.pdf,BOQ Comparative Chart,1.0,136432.0,Basti Ram,16-Nov-2019 11:51 AM,Accepted-AOC,L1,08-Jul-2020 11:28 AM,Technical,Bid Opening Summary,Dalip Singh Tomar,25-Nov-2019 03:32 PM,technical_46715.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,.pdf,Earnest money-indicated in schedule f at sr. No.6.5,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,136489.0,DINESH KUMAR GUPTA,16-Nov-2019 04:44 PM,Rejected-Technical,Not Qualified,25-Nov-2019 03:58 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractors registration- refer general rule sr. No 23,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,136386.0,IQUBAL,16-Nov-2019 01:18 PM,Rejected-Finance,L4,08-Jul-2020 11:26 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST Registration(Refer General Rule No.21)and Permanent account number,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,136417.0,Kishna Ram,15-Nov-2019 10:42 PM,Rejected-Finance,L3,08-Jul-2020 11:26 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List of incomplete works in hand general rule sr. No 28.1,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,136401.0,MANOJ BHARDWAJ,15-Nov-2019 07:43 PM,Rejected-Finance,L2,08-Jul-2020 11:26 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Machinery as per schedule F Sr.No.6.19Ref.Cl- No.18 i.e.R.C, purchase bills,ownership/Affidavit hire",AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,136461.0,Naveen Chauhan,16-Nov-2019 02:01 PM,Rejected-Finance,L7,08-Jul-2020 11:26 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy of EPF,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,136446.0,Nikhil,16-Nov-2019 12:46 PM,Rejected-Finance,L5,08-Jul-2020 11:26 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form no 8 duly signed gen. Rule sr. No 26.7.,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,136411.0,Ramesh Chand,15-Nov-2019 09:10 PM,Rejected-Finance,L6,08-Jul-2020 11:26 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List of both gazetted and non gazetted officer hppwd employees related to him gen. Rule sr.no.16),AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Any other information bidders like to provide.,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
