Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
350.0,EE Paonta Sahib,Paonta Sahib,Yes,"17,000",Yes,fixed,,EE Paonta Sahib,Paonta Sahib,27-Aug-2019 04:30 PM,13-Sep-2019 11:30 AM,27-Aug-2019 05:00 PM,12-Sep-2019 05:00 PM,NA ,NA ,27-Aug-2019 05:00 PM,12-Sep-2019 05:00 PM,17-Oct-2019 11:25 AM,Restoration of damages to Badrinagar Jamniwala Majra Parduni road km.0/00 to 14/500 and Jamniwala to Khara road km. 0/00 to 6/00 (SH Providing and laying patch work at various points),Restoration of damages to Badrinagar Jamniwala Majra Parduni road km.0/00 to 14/500 and Jamniwala to Khara road km. 0/00 to 6/00 (SH Providing and laying patch work at various points),Please refer tender document ,NA ,"8,36,048",Civil Works - Roads,NA ,Tender,90.0,180.0,Paonta Sahib,173025.0,NA ,NA ,NA ,HPPWD Division Paonta Sahib,No ,No,Executive Engineer HPPWD Division Paonta Sahib,Executive Engineer HPPWD Division Paonta Sahib District Sirmour HP,1.0,Fee/PreQual/Technical,.pdf,Cost of tender- indicated in schedule f at sr.no.6.3,PWD,Tender/2019-20-2634-84 dated 22.08.2019,2019_PWD_31091_8,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,DD - Demand Draft,AOC,Finance,Summary,Dalip Singh Tomar,08-Jul-2020 11:36 AM,None,BOQ Comparative Chart,1.0,130628.0,Bhupender Chauhan,INR,"1,071,473",1.0,130628.0,Bhupender Chauhan,12-Sep-2019 09:01 AM,Accepted-AOC,L1,08-Jul-2020 11:42 AM,Technical,Summary,Dalip Singh Tomar,16-Oct-2019 04:30 PM,technical_44776.pdf,PWD,2019_PWD_31091_8,Tender/2019-20-2634-84 dated 22.08.2019,Restoration of damages to Badrinagar Jamniwala Majra Parduni road km.0/00 to 14/500 and Jamniwala to Khara road km. 0/00 to 6/00 (SH Providing and laying patch work at various points),Er. R. K. Dhiman,Internal,"Sh. Sanjeet Kumar Sinha Divisional Accountant., Sh. Saran Singh Supdt. Gr.II, Smt. Usha Aggarwal HDM",Dalip Singh Tomar,16-Oct-2019 04:35 PM,17-Oct-2019 11:25 AM,techsummary_44776.pdf (894.78 KB),Er. R.K. Dhiman,Internal,"Sh. Inder Singh Sr. Asstt., Sh. Saran Singh Supdt. Gr.II, Smt. Usha Aggarwal HDM",Dalip Singh Tomar,08-Jul-2020 11:40 AM,finsummary_44776.pdf (401.33 KB),08-Jul-2020,"INR 836,048",180.0,Dalip Singh Tomar,08-Jul-2020 11:42 AM,aoc.pdf (1049.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Earnest money-indicated in schedule f at sr. No.6.5,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,AOC,,,,,,,,,,,,2.0,130761.0,GAURAV SHARMA,12-Sep-2019 03:52 PM,Rejected-Finance,L5,08-Jul-2020 11:40 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractors registration- refer general rule sr. No 23,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3.0,130695.0,RAMNIK THAKUR,12-Sep-2019 12:36 PM,Rejected-Finance,L3,08-Jul-2020 11:40 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST Registration(Refer General Rule No.21)and Permanent account number,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4.0,130713.0,Randhir Singh,12-Sep-2019 01:21 PM,Rejected-Finance,L4,08-Jul-2020 11:40 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List of incomplete works in hand general rule sr. No 28.1,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5.0,130668.0,RANJEET SINGH,12-Sep-2019 11:25 AM,Rejected-Finance,L2,08-Jul-2020 11:40 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List of machinery tool plants as per schedule F Sr. No. 6.19 Ref.Clause No.18 i.e. R.C. and purchas,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form no 8 duly signed gen. Rule sr. No 26.7.,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List of both gazetted and non gazetted officer hppwd employees related to him gen. Rule sr.no.16),,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Any other information bidders like to provide.,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
