Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
15-Jul-2021 04:30 PM,22-Jul-2021 11:00 AM,15-Jul-2021 05:00 PM,21-Jul-2021 05:00 PM,NA ,NA ,15-Jul-2021 05:00 PM,21-Jul-2021 05:00 PM,27-Jul-2021 03:00 PM,PWD,Tender/2021-22-1971-2020 dated 02.07.2021,2021_PWD_49922_7,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,350.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Cost of tender- indicated in schedule E at Sr. No. (ii),1.0,ICICI BANK,Executive Engineer,Executive Engineer HPPWD Division Paonta Sahib District Sirmour (HP),A/R and M/O to Paonta Puruwala Singhpura Bhangani Gojjar Dakpathar road km 0/0 to 26/500. (SH- Construction of U-shape side drain in km 11/135 to 11/360) on Right hand side.,A/R and M/O to Paonta Puruwala Singhpura Bhangani Gojjar Dakpathar road km 0/0 to 26/500. (SH- Construction of U-shape side drain in km 11/135 to 11/360) on Right hand side.,Please refer tender documents ,NA ,"4,99,140",Civil Works - Roads,NA ,Tender,75.0,60.0,Paonta Sahib,173025.0,NA ,NA ,NA ,Paonta Sahib,No ,No,"10,000",No,fixed,,Nil,Nil,AOC,1.0,224350.0,Basti Ram,21-Jul-2021 01:30 PM,Rejected-Finance,L3,07-Aug-2021 01:12 PM,Technical,Bid opening summary,Kishan Lal Chaudhary,27-Jul-2021 10:56 AM,technical_74718.pdf,Finance,Fin Bid Opening Summary,Kishan Lal Chaudhary,07-Aug-2021 01:04 PM,finance_74718.pdf,BOQ Comparative Chart,1.0,224439.0,JAVED KHAN,INR,"552,373",PWD,2021_PWD_49922_7,Tender/2021-22-1971-2020 dated 02.07.2021,A/R and M/O to Paonta Puruwala Singhpura Bhangani Gojjar Dakpathar road km 0/0 to 26/500. (SH- Construction of U-shape side drain in km 11/135 to 11/360) on Right hand side.,Er. K. L. Chaudhary,Internal,"Sh. Sanjeet Sinha DAO, Sh. Sanjeev Goel Supdt. Gr.II, Smt. Usha Aggarwal HDM",Kishan Lal Chaudhary,27-Jul-2021 12:37 PM,27-Jul-2021 03:00 PM,techsummary_74718.pdf (705.35 KB),Er. K. L. Chaudhary,Internal,"Sh. Sanjeet Sinha DAO, Sh. Sanjeev Goel Supdt. Gr.II, Smt. Usha Aggarwal HDM",Kishan Lal Chaudhary,07-Aug-2021 01:12 PM,finsummary_74718.pdf (344.13 KB),31-Dec-2021,"INR 499,140",60.0,Kishan Lal Chaudhary,31-Dec-2021 11:34 AM,aoc.pdf (790.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Earnest money-indicated in schedule f at sr. No. (I),2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,224268.0,DINESH KUMAR,20-Jul-2021 08:09 PM,Rejected-Finance,L2,07-Aug-2021 01:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractors registration- refer general rule sr. No 24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3.0,224439.0,JAVED KHAN,21-Jul-2021 04:18 PM,Accepted-AOC,L1,31-Dec-2021 11:34 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List of incomplete works in hand general rule sr. No 28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4.0,224276.0,RK Construction,21-Jul-2021 02:09 PM,Rejected-Technical,Not Qualifed,27-Jul-2021 12:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Machinery as per schedule F Sr.No.24.6Ref.Cl- No.18 ( i.e. R.C,purchase bills, ownership/Affidavit e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5.0,224249.0,SATISH KUMAR,20-Jul-2021 04:41 PM,Rejected-Finance,L4,07-Aug-2021 01:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"If contractor takes machinery on hire basis, affidavit is required from the owner/provider a/w proof",,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy of EPF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form no HPPWD-7/8 duly signed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List of both gazetted and non gazetted officer hppwd employees related to him(General Rule Sr.No.12),,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Any other information bidders like to provide.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
