Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
350.0,"Executive Engineer, HPPWD Division Tauni Devi",Hamirpur,Yes,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender form DD must be payable at Hamirpur,18-Dec-2019 06:30 PM,28-Dec-2019 11:00 AM,18-Dec-2019 06:30 PM,28-Dec-2019 10:30 AM,NA ,NA ,18-Dec-2019 06:30 PM,28-Dec-2019 10:30 AM,31-Dec-2019 03:30 PM,1.0,DD - Demand Draft,PWD,PW/TDD/GA-NIT/2019- 10931 dt. 04.12.2019,2019_PWD_33445_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,"Executive Engineer, HPPWD Division Tauni Devi","Executive Engineer, HPPWD Division Tauni Devi",Repair and Maintenance of bridge near Beas river RD. 24/540 on Hamirpur Sujanpur road.,"P/L mastic, asphalt, wearing, painting and railing etc.",Please refer Tender documents. ,NA ,"9,88,514",Civil Works,NA ,Tender,90.0,90.0,"Executive Engineer, HPPWD Division Tauni Devi",177023.0,NA ,NA ,NA ,"Executive Engineer, HPPWD Division Tauni Devi",No ,No,"20,000",Yes,fixed,,EE Tauni Devi,Hamirpur,AOC,1.0,142637.0,M/s Madan Chaudhary Cont-,INR,"1,467,996",Finance,prefin,Swaroop Kumar,02-Jan-2020 12:31 PM,finance_48205.pdf,BOQ Comparative Chart,1.0,142627.0,Manoj Chaudhary Govt. Cont.,26-Dec-2019 08:36 PM,Rejected-AOC,2,04-Dec-2021 03:55 PM,Technical,summary,Swaroop Kumar,30-Dec-2019 03:14 PM,technical_48205.pdf,EE,Internal,SUPT/HDM/DAO,Swaroop Kumar,30-Dec-2019 03:17 PM,31-Dec-2019 03:30 PM,techsummary_48205.pdf (124.51 KB),PWD,2019_PWD_33445_1,PW/TDD/GA-NIT/2019- 10931 dt. 04.12.2019,Repair and Maintenance of bridge near Beas river RD. 24/540 on Hamirpur Sujanpur road.,23-Mar-2020,"INR 988,514",90.0,Virender Singh Guleria,04-Dec-2021 03:55 PM,MadanChaudhary.pdf (290.00 KB),AOC,EE,Internal,SUPDT/HDM/DAO,Swaroop Kumar,26-Jan-2020 01:11 PM,finsummary_48205.pdf (151.01 KB),AOC
,,,,,,.pdf,EMD,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2.0,142637.0,M/s Madan Chaudhary Cont-,27-Dec-2019 11:37 PM,Accepted-AOC,1,04-Dec-2021 03:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,Contractor Registration(General Rule No. 23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3.0,142730.0,Pankaj Kumar Govt. Contractor,27-Dec-2019 09:04 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,30-Dec-2019 03:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,GST No. along with latest return of GST ( also see General Rule 21),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4.0,142761.0,Tushar Saini Govt. Contractor,27-Dec-2019 07:48 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,30-Dec-2019 03:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,Work Done Certificate (General Rule No. 19),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,Work in hand Certificate (General Rule No.19) or similar work done earlier one or more,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,"List of Machinery, Tool , Plant ( Mastic cooker ,Tar boiler with billing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,List of Both Gaztted and Non Gaztted officer HPPWD employees related to him (General Rule No.16),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,An affidavit that information furnished with the bid (Name of work) is correct in all respect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,An Affidavit containing the reality that the contractor has not more than two work in hand (General,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
