Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA,BBNDA-06(PROJECT)NIT/5730-40 DATED 06.12.2021,2021_BBNDA_54489_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,10-Dec-2021 05:00 PM,20-Dec-2021 11:30 AM,10-Dec-2021 05:00 PM,20-Dec-2021 11:00 AM,10-Dec-2021 05:00 PM ,18-Dec-2021 05:00 PM ,10-Dec-2021 05:00 PM,20-Dec-2021 11:00 AM,22-Dec-2021 03:00 PM,"1,500",Nil,Nil,No,Provision for making the berms/shoulders pucca in the jurisdiction of BBNDA in New Nalagarh area,Provision for making the berms/shoulders pucca in the jurisdiction of BBNDA in New Nalagarh area,Please refer Tender documents. ,NA ,"25,00,000",Civil Works - Others,NA ,Tender,90.0,90.0,NALAGARH,174101.0,NA ,NA ,NA ,BBNDA BADDI,No ,No,EE BBNDA BADDI,BBNDA BADDI,1.0,ICICI BANK,"45,100",No,fixed,,Nil,Nil,AOC,Jt. CEO,Internal,"JC , EE , AE I, AE II, JDM and Clerk",Satpal Singh,23-Dec-2021 01:07 PM,finsummary_81593.pdf (1519.93 KB),1.0,250929.0,shubham govt.contractor,INR,"2,073,455",Baddi Barotiwala Nalagarh Development Authority||Director Industries to the Govt. of H.P.Shimla||CEO BBNDA at Baddi Distt.Solan (H.P.)||Executive Engineer (Project Division) BBNDA,2021_BBNDA_54489_1,BBNDA-06(PROJECT)NIT/5730-40 DATED 06.12.2021,Provision for making the berms/shoulders pucca in the jurisdiction of BBNDA in New Nalagarh area,Jt CEO,Internal,Clerk JDM AE I AEII EE JC F and A,Satpal Singh,20-Dec-2021 05:35 PM,22-Dec-2021 03:00 PM,techsummary_81593.pdf (2373.50 KB),1,250982,Amardeep Singh,20-Dec-2021 10:23 AM,Rejected-Finance,Reject,23-Dec-2021 01:07 PM,23-Dec-2021,"INR 2,500,000",90.0,Satpal Singh,24-Dec-2021 12:11 PM,SHubhamAOC.pdf (1653.00 KB),AOC,Finance,Financial Summary,Satpal Singh,23-Dec-2021 01:01 PM,finance_81593.pdf,BOQ Comparative Chart,Technical,Bid Opening Summary,Satpal Singh,20-Dec-2021 04:45 PM,technical_81593.pdf,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,2,250900,Chander Mohan Chawla,19-Dec-2021 09:56 PM,Rejected-Finance,Reject,23-Dec-2021 01:07 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,3,250429,gobind sahib enterprises,18-Dec-2021 01:59 PM,Rejected-AOC,Reject,24-Dec-2021 12:11 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,4,250732,Gurdas Chandel,19-Dec-2021 02:09 PM,Rejected-Finance,Reject,23-Dec-2021 01:07 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,5,250368,HARDEEP SINGH,19-Dec-2021 12:18 PM,Rejected-Finance,Reject,23-Dec-2021 01:07 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,6,250824,Hardeep Singh Bedi,19-Dec-2021 02:59 PM,Rejected-Finance,Reject,23-Dec-2021 01:07 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,7,250470,IMRAN KHAN,18-Dec-2021 03:35 PM,Rejected-Finance,Reject,23-Dec-2021 01:07 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,8,249987,mangla constructions,19-Dec-2021 02:06 PM,Rejected-Finance,Reject,23-Dec-2021 01:07 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,9,250801,RAJ KUMAR,19-Dec-2021 02:01 PM,Rejected-Finance,Reject,23-Dec-2021 01:07 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,10,250952,Ravinder Kumar,19-Dec-2021 10:27 PM,Rejected-Finance,Reject,23-Dec-2021 01:07 PM,,,,,,,,,,,,,,,,,,,AOC
