Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
CPM(PIU),"O/O the CPM(PIU), 2nd Floor, APDCL, Bijulee Bhawan",27-Nov-2020 01:00 PM,07-Jan-2021 11:00 AM,27-Nov-2020 01:05 PM,06-Jan-2021 01:00 PM,NA ,NA ,27-Nov-2020 01:05 PM,06-Jan-2021 01:00 PM,12-Feb-2021 11:00 AM,Assam Power Distribution Company Limited- Externally Aided Project||Project Planning and Development- PPnD||Project Implementation Unit -AIIB,APDCL/DSELR/MGD/02,2020_APDEA_19480_1,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,1.0,Extension Notice,Date,,"1,92,00,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"30,000",Nil,Nil,No,1.0,Fee/PreQual/Technical,.rar,Techno-Commercial Bid,Construction of new 33/11 kv substation with construction of new 33kv Terminal Bay construction of 33kv and 11kv lines for Distribution System Enhancement and Loss Reduction in Mangaldoi Electrical Circle on turnkey basis,Construction of new 33/11 kv substation with construction of new 33kv Terminal Bay construction of 33kv and 11kv lines for Distribution System Enhancement and Loss Reduction in Mangaldoi Electrical Circle on turnkey basis,Please refer Tender documents. ,NA ,"1,91,66,89,000",Electrical Works,NA ,Tender,120.0,730.0,Mangaldoi,784125.0,"O/O the CPM(PIU), 2nd Floor, Bijulee Bhawan ","O/O the CPM(PIU), 2nd Floor, APDCL, Bijulee Bhawan ",09-Dec-2020 11:00 AM ,"O/O the CPM(PIU), 2nd Floor, APDCL, Bijulee Bhawan",No ,No,AOC,1,101589,Ashoka Buildcon Limited,06-Jan-2021 12:26 PM,Accepted-AOC,L1 BIDDER,21-Dec-2021 04:49 PM,Assam Power Distribution Company Limited- Externally Aided Project||Project Planning and Development- PPnD||Project Implementation Unit -AIIB,2020_APDEA_19480_1,APDCL/DSELR/MGD/02,Construction of new 33/11 kv substation with construction of new 33kv Terminal Bay construction of 33kv and 11kv lines for Distribution System Enhancement and Loss Reduction in Mangaldoi Electrical Circle on turnkey basis,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,2.0,EMD_CORRIGENDUM,Fee,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,AOC,2,101606,CABCON INDIA LIMITED,06-Jan-2021 11:50 AM,Rejected-AOC,NOT L1 BIDDER,21-Dec-2021 04:49 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Annexure,Other,,,,,,,,,,,,,,,,.pdf,Letter of Price Bid,,,,,,,,,,,,,,,,,,,AOC,3,100605,Chaitanya Energy Private Limited,05-Jan-2021 07:06 PM,Rejected-Technical,Techno-Commercially Non-Responsive,09-Feb-2021 04:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,100710,DUSAD ELECTRICALS,06-Jan-2021 12:49 PM,Rejected-AOC,NOT L1 BIDDER,21-Dec-2021 04:49 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,100954,East India Udyof Ltd.,06-Jan-2021 12:41 PM,Rejected-AOC,NOT L1 BIDDER,21-Dec-2021 04:49 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,100693,India Commercial Services,06-Jan-2021 12:06 PM,Rejected-Technical,Techno-Commercially Non-Responsive,09-Feb-2021 04:41 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,101438,LARSEN AND TOUBRO LIMITED,06-Jan-2021 12:17 PM,Rejected-AOC,NOT L1 BIDDER,21-Dec-2021 04:49 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,101233,Lumino Industries Limited,06-Jan-2021 11:27 AM,Rejected-AOC,NOT L1 BIDDER,21-Dec-2021 04:49 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,101515,Montecarlo Limited,06-Jan-2021 11:35 AM,Rejected-AOC,NOT L1 BIDDER,21-Dec-2021 04:49 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,10,101521,Neccon Power and Infra Limited,05-Jan-2021 07:46 PM,Rejected-AOC,NOT L1 BIDDER,21-Dec-2021 04:49 PM,,,,,AOC
