Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
"Executive Engineer, Una Division, HPPWD, Una","Executive Engineer, Una Division, HPPWD, Una",500.0,Nil,Nil,No,Job 1 Construction of 4 nos. classroom at Govt. Sr. Sec. School Sanoli Tehsil and Distt. Una HP. Sub Head Construction of 4 Nos. Class room with stair case.,Job 1 Construction of 4 nos. classroom at Govt. Sr. Sec. School Sanoli Tehsil and Distt. Una HP. Sub Head Construction of 4 Nos. Class room with stair case.,Please refer to Bidding Documents ,NA ,"24,94,107",Civil Works - Buildings,NA ,Tender,75.0,272.0,Una,174303.0,NA ,NA ,NA ,"Executive Engineer, Una Division, HPPWD, Una",No ,No,25-Oct-2021 09:00 AM,30-Oct-2021 11:00 AM,25-Oct-2021 09:00 AM,30-Oct-2021 09:00 AM,NA ,NA ,25-Oct-2021 09:00 AM,30-Oct-2021 09:00 AM,25-Nov-2021 10:00 AM,1.0,ICICI BANK,"45,000",No,fixed,,Nil,Nil,PWD,Job 1 Construction of 4 nos. classroom at Govt. Sr,2021_PWD_53071_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender through online,AOC,"Er. Rajesh Kumar, E.E.",Internal,"Er. Kuldeep Singh AE to EE Dinesh Kumar DAO Harish Chander Sharma Head Draughtsman , Jagpal Singh Supdt. Gr-II Tara Singh Supdt. Gr-II",Rajesh Kumar,20-Nov-2021 04:13 PM,25-Nov-2021 10:00 AM,techsummary_79371.pdf (711.76 KB),PWD,2021_PWD_53071_1,Job 1 Construction of 4 nos. classroom at Govt. Sr,Job 1 Construction of 4 nos. classroom at Govt. Sr. Sec. School Sanoli Tehsil and Distt. Una HP. Sub Head Construction of 4 Nos. Class room with stair case.,10-Dec-2021,"INR 2,494,107",272.0,Rajesh Kumar,13-Dec-2021 10:30 AM,FinancialBids.pdf (499.00 KB),Awardletter,"Er. Rajesh Kumar, E.E",Internal,"Er. Kuldeep Singh AE to EE Dinesh Kumar DAO Harish Chander Sharma Head Draughtsman , Jagpal Singh Supdt. Gr-II Tara Singh Supdt. Gr-II",Rajesh Kumar,29-Nov-2021 11:47 AM,finsummary_79371.pdf (498.80 KB),1.0,241274.0,Shallu Malik Govt Contractor,INR,"2,968,673",Finance,Proceedingregardingopeningoffinancialbids,Rajesh Kumar,29-Nov-2021 10:57 AM,finance_79371.pdf,BOQ Comparative Chart,1.0,241533.0,AMAN KUMAR SHARMA GOVT CONTRACTOR,29-Oct-2021 04:51 PM,Rejected-AOC,ok,13-Dec-2021 10:30 AM,Technical,TechnicalBidOpeningSummary,Arvind Chaudhary,30-Oct-2021 07:36 PM,technical_79371.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,.pdf,Earnest Money through online,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,241131.0,Anil Kumar,29-Oct-2021 08:12 PM,Rejected-AOC,ok,13-Dec-2021 10:30 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractors Registration with validity,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,241525.0,Avinash Chand,29-Oct-2021 06:45 PM,Rejected-AOC,ok,13-Dec-2021 10:30 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,G.S.T. No.,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,241520.0,Karnail Singh,29-Oct-2021 06:42 PM,Rejected-AOC,ok,13-Dec-2021 10:30 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,E.P.F. No.,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,241274.0,Shallu Malik Govt Contractor,28-Oct-2021 10:30 AM,Accepted-AOC,ok,13-Dec-2021 10:30 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Copy of PAN Card issued by Income Tax Authorities.,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Work Done Certificate duly issued by the Engineer-in-Charge, not below the rank of an E.E or equival",AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An Affidavit of Machinery Tool Plant as per bid documents along with documentary proof.,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An Affidavit of Both Gazetted and non-Gazetted officer HPPWD employees related to him (General Rule,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An affidavit that information furnished with the bid (Name of works is correct in all respect).,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An affidavit showing that the site has been visited by the contractors/ firms and he has studies as,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An Affidavit regarding no litigation with the department,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
