Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
EE Shillai,Executive Engineer HPPWD Division Shillai,"1,500",Nil,Nil,No,Construction of link road from Panog to Ajroli Km,Construction of link road from Panog to Ajroli Km 0/0 to 3/00,please refer to tender document ,NA ,,Civil Works - Roads,NA ,Rate Contract,120.0,90.0,Shillai,173027.0,NA ,NA ,NA ,Shillai,No ,No,1.0,Fee/PreQual/Technical,.pdf,scanned copy of cost of tender indicated as schedule F at serial no. 6.3,PWD,TA2021-1004-1103dt 25-05-21,2021_PWD_48240_2,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,08-Jun-2021 05:00 PM,21-Jun-2021 12:30 PM,08-Jun-2021 05:00 PM,19-Jun-2021 05:00 PM,NA ,NA ,08-Jun-2021 05:00 PM,19-Jun-2021 05:00 PM,06-Jul-2021 02:05 PM,1.0,Date Corrigendum,Date,,1.0,ICICI BANK,"45,230",No,fixed,,Nil,Nil,AOC,1.0,216589.0,AJAY CHAUHAN,14-Jun-2021 06:43 AM,Rejected-Finance,Not qualify,06-Aug-2021 10:56 AM,Technical,technical sumamry,Pramod Upreti,06-Jul-2021 11:53 AM,technical_72292.pdf,Finance,financial summary,Pramod Upreti,06-Aug-2021 10:43 AM,finance_72292.pdf,BOQ Comparative Chart,1.0,216665.0,Naresh,INR,"190,400",PWD,2021_PWD_48240_2,TA2021-1004-1103dt 25-05-21,Construction of link road from Panog to Ajroli Km,EE Shillai,Internal,"HDM, Supdt. AE Shillai",Pramod Upreti,06-Jul-2021 12:10 PM,06-Jul-2021 02:05 PM,techsummary_72292.pdf (1866.45 KB),EE Shillai,Internal,"AE Shillai, HDM, Supdt.",Pramod Upreti,06-Aug-2021 10:56 AM,finsummary_72292.pdf (132.92 KB),20-Dec-2021,"INR 190,400",90.0,Pramod Upreti,20-Dec-2021 12:41 PM,award.pdf (1219.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,scanned copy of earnest money indicated as schedule F at serial no. 6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,AOC,2.0,216735.0,CHATTER SINGH,19-Jun-2021 02:07 PM,Rejected-Finance,Not qualify,06-Aug-2021 10:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,scanned copy of registration of refer general rule at serial no. 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3.0,217513.0,Contractor Rattan Singh,18-Jun-2021 01:05 PM,Rejected-Finance,Not qualify,06-Aug-2021 10:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,scanned copy of GST and PAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4.0,216668.0,Mast Ram Prasher,14-Jun-2021 11:32 AM,Rejected-Finance,Not qualify,06-Aug-2021 10:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,scanned copy of EPF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5.0,215949.0,M/s BHAWAN SINGH,14-Jun-2021 04:39 PM,Rejected-Finance,Not qualify,06-Aug-2021 10:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,scanned copy of Form No. 8 duly signed general rule 26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6.0,216665.0,Naresh,19-Jun-2021 12:36 PM,Accepted-AOC,work comp.,20-Dec-2021 12:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,scanned copy of undertaking and uploaded document true and correct certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7.0,216855.0,NARESH,14-Jun-2021 03:49 PM,Rejected-Finance,Not qualify,06-Aug-2021 10:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,scanned copy any other information bidder like to provide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8.0,216641.0,RAKESH KUMAR,19-Jun-2021 12:04 PM,Rejected-Finance,Not qualify,06-Aug-2021 10:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,scanned copy of work in hand at sr. no. 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9.0,216137.0,SANJEEV,14-Jun-2021 10:01 AM,Rejected-Finance,Not qualify,06-Aug-2021 10:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,list of machinery tools and plants and technical staff( refer schedule F with clause 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,10.0,216687.0,virender sharma,14-Jun-2021 12:23 PM,Rejected-Finance,Not qualify,06-Aug-2021 10:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
