Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
B Das,Internal,,Milan Kalita,02-Aug-2021 03:00 PM,06-Aug-2021 12:00 PM,techsummary_34194.pdf (2683.85 KB),Technical,Technical Opening Summary,Milan Kalita,02-Aug-2021 02:57 PM,technical_34194.pdf,1,118828,Ceinsys Tech Ltd.,20-Jul-2021 12:58 PM,Accepted-AOC,Empanelled,03-Dec-2021 01:57 PM,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,2021_PHED_22037_1,PHE_05_JJM_PB_2021_22_T_9911,Empanelment of consultants for DPR preparation for new schemes under JJM Assam,Finance,opening summary,Munmun Das,22-Sep-2021 10:41 AM,,BOQ Comparative Chart,B.Das,Internal,,Munmun Das,03-Dec-2021 01:44 PM,finsummary_34194.pdf (379.00 KB),03-Dec-2021,INR 1.0,365.0,Munmun Das,03-Dec-2021 01:57 PM,AOC_DPR.pdf (1829.00 KB),AOC issued on 8.10.2021 but uploaded on 03.12.2021,1.0,118828.0,Ceinsys Tech Ltd.,INR,1.0,AOC,"2,000",Nil,Nil,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Documents as per Bid Document and Bid Security if in the form of BG,Empanelment of consultants for DPR preparation for new schemes under JJM Assam,Empanelment of eligible consultants for preparation of Detailed Project Reports against new schemes under JJM Assam,Please refer Tender documents. ,NA ,0.0,Consultancy,NA ,Empanelment,90.0,365.0,Guwahati,781036.0,NA ,NA ,NA ,O O CE PHE Water Assam,No ,No,"2,00,000",Yes,fixed,,Nil,Nil,CE PHE Water Assam,"Hengrabari, Guwahati-36",Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,PHE_05_JJM_PB_2021_22_T_9911,2021_PHED_22037_1,Yes,Open Tender,EOI,Services,2.0,No,No,Online,No,No,No,1.0,Corrigendum No. 2,Technical Bid,,30-Jun-2021 10:00 AM,22-Jul-2021 03:00 PM,30-Jun-2021 10:00 AM,20-Jul-2021 04:00 PM,NA ,NA ,30-Jun-2021 11:00 AM,20-Jul-2021 04:00 PM,06-Aug-2021 12:00 PM,AOC
,,,,,,,,,,,,2,119576,CREATIVE CRICLE,18-Jul-2021 11:41 PM,Accepted-AOC,Empanelled,03-Dec-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,,2.0,119028.0,NSS ASSOCIATES,INR,1.0,AOC,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,3,119390,ECOMETRIX CONSULTANTS PVT LTD,20-Jul-2021 03:51 PM,Accepted-AOC,Empanelled,03-Dec-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,,3.0,119203.0,Radiant,INR,1.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,4,119336,Egis India Consulting Engineers Pvt Ltd,20-Jul-2021 11:19 AM,Rejected-Finance,engaged as TPI hence reject,03-Dec-2021 01:44 PM,,,,,,,,,,,,,,,,,,,,,,,,4.0,119297.0,NABARD Consultancy Services,INR,1.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,5,119722,Feedback Infra Pvt. Ltd.,20-Jul-2021 02:56 PM,Accepted-AOC,Empanelled,03-Dec-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,,5.0,119338.0,venkateshwara enterprises,INR,1.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,6,119410,Khadke Infratech Services Pvt. Ltd.,20-Jul-2021 02:26 PM,Accepted-AOC,Empanelled,03-Dec-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,,6.0,119372.0,SMEC International Pty. Ltd.,INR,1.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,7,119769,MaRS Planning and Engineering Services Pvt. Ltd.,20-Jul-2021 11:34 AM,Accepted-AOC,Empanelled,03-Dec-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,,7.0,119390.0,ECOMETRIX CONSULTANTS PVT LTD,INR,1.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,8,119747,MJ CONSULTANCY,20-Jul-2021 02:24 PM,Accepted-AOC,Empanelled,03-Dec-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,,8.0,119410.0,Khadke Infratech Services Pvt. Ltd.,INR,1.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,9,119684,MMS Advisory Private Limited,20-Jul-2021 12:53 PM,Accepted-AOC,Empanelled,03-Dec-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,,9.0,119439.0,The Nisarga Consultancy,INR,1.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,10,119820,M/s APS Corporation Pvt. Ltd.,20-Jul-2021 03:51 PM,Accepted-AOC,Empanelled,03-Dec-2021 01:57 PM,,,,,,,,,,,,,,,,,,,,,,,,10.0,119574.0,M/s Engineering Consultancy Services,INR,1.0,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
